#Idx,EeV,g,rIn,v,J,ECB,Group
4820,1.250339e-01,1.575000e+02,2.136838e+00,9,157,1.010006e+00,14
4821,1.252007e-01,1.715000e+02,2.268104e+00,4,171,1.265599e+00,13
4822,1.258156e-01,1.455000e+02,2.061158e+00,13,145,8.142800e-01,15
4823,1.263321e-01,7.450000e+01,1.839740e+00,32,74,5.694853e-02,20
4824,1.265784e-01,8.750000e+01,1.863872e+00,29,87,1.493363e-01,19
4825,1.270472e-01,1.115000e+02,1.923751e+00,23,111,3.714591e-01,18
4826,1.289860e-01,6.650000e+01,1.827191e+00,34,66,6.495085e-03,20
4827,1.296236e-01,7.050000e+01,1.833170e+00,33,70,2.889849e-02,20
4828,1.297842e-01,1.605000e+02,2.159184e+00,8,160,1.057428e+00,14
4829,1.298791e-01,1.225000e+02,1.959538e+00,20,122,4.944956e-01,17
4830,1.300179e-01,1.795000e+02,2.400846e+00,1,179,1.421469e+00,13
4831,1.304748e-01,1.425000e+02,2.044909e+00,14,142,7.642225e-01,15
4832,1.310421e-01,8.350000e+01,1.855705e+00,30,83,1.143550e-01,20
4833,1.327213e-01,1.295000e+02,1.985847e+00,18,129,5.800207e-01,17
4834,1.346893e-01,1.155000e+02,1.935676e+00,22,115,4.077857e-01,18
4835,1.355151e-01,7.950000e+01,1.848043e+00,31,79,8.116666e-02,20
4836,1.366948e-01,1.635000e+02,2.183359e+00,7,163,1.104105e+00,14
4837,1.367114e-01,1.395000e+02,2.029521e+00,15,139,7.138849e-01,16
4838,1.379985e-01,6.750000e+01,1.828300e+00,34,67,3.083050e-03,20
4839,1.391821e-01,7.550000e+01,1.840897e+00,32,75,5.055957e-02,20
4840,1.398347e-01,9.650000e+01,1.883149e+00,27,96,2.114817e-01,19
4841,1.398815e-01,1.005000e+02,1.892903e+00,26,100,2.480095e-01,19
4842,1.405601e-01,1.745000e+02,2.305186e+00,3,174,1.309219e+00,13
4843,1.408224e-01,7.150000e+01,1.834292e+00,33,71,2.372751e-02,20
4844,1.412646e-01,9.250000e+01,1.873914e+00,28,92,1.753746e-01,19
4845,1.417430e-01,1.045000e+02,1.903190e+00,25,104,2.846501e-01,18
4846,1.437697e-01,8.850000e+01,1.865190e+00,29,88,1.400592e-01,19
4847,1.444108e-01,1.365000e+02,2.014922e+00,16,136,6.633648e-01,16
4848,1.451164e-01,1.195000e+02,1.948217e+00,21,119,4.433777e-01,17
4849,1.451523e-01,1.265000e+02,1.973333e+00,19,126,5.289137e-01,17
4850,1.457088e-01,1.085000e+02,1.914024e+00,24,108,3.211460e-01,18
4851,1.458530e-01,1.665000e+02,2.209730e+00,6,166,1.149974e+00,14
4852,1.465162e-01,6.850000e+01,1.829452e+00,34,68,2.723860e-04,20
4853,1.468582e-01,8.450000e+01,1.856972e+00,30,84,1.059981e-01,20
4854,1.499026e-01,8.050000e+01,1.849264e+00,31,80,7.379074e-02,20
4855,1.519666e-01,7.250000e+01,1.835439e+00,33,72,1.871871e-02,20
4856,1.520316e-01,1.125000e+02,1.925427e+00,23,112,3.572765e-01,18
4857,1.520480e-01,7.650000e+01,1.842076e+00,32,76,4.426367e-02,20
4858,1.523672e-01,1.825000e+02,2.483947e+00,0,182,1.462236e+00,12
4859,1.534510e-01,1.335000e+02,2.001048e+00,17,133,6.127666e-01,16
4860,1.573452e-01,1.695000e+02,2.238810e+00,5,169,1.194971e+00,13
4861,1.585063e-01,1.235000e+02,1.961406e+00,20,123,4.780918e-01,17
4862,1.585147e-01,1.775000e+02,2.349118e+00,2,177,1.351771e+00,13
4863,1.597798e-01,9.750000e+01,1.884598e+00,27,97,2.005014e-01,19
4864,1.598840e-01,9.350000e+01,1.875307e+00,28,93,1.652482e-01,19
4865,1.603814e-01,1.525000e+02,2.099122e+00,11,152,8.907938e-01,15
4866,1.604930e-01,1.495000e+02,2.080787e+00,12,149,8.421842e-01,15
4867,1.609344e-01,1.165000e+02,1.937421e+00,22,116,3.928518e-01,18
4868,1.610370e-01,8.950000e+01,1.866529e+00,29,89,1.308212e-01,20
4869,1.611333e-01,1.015000e+02,1.894411e+00,26,101,2.362013e-01,19
4870,1.621518e-01,1.555000e+02,2.118649e+00,10,155,9.388825e-01,15
4871,1.623883e-01,1.465000e+02,2.063512e+00,13,146,7.931316e-01,15
4872,1.627350e-01,8.550000e+01,1.858262e+00,30,85,9.769377e-02,20
4873,1.630182e-01,7.350000e+01,1.836614e+00,33,73,1.391046e-02,20
4874,1.637010e-01,1.305000e+02,1.987848e+00,18,130,5.622046e-01,17
4875,1.642871e-01,1.055000e+02,1.904758e+00,25,105,2.720366e-01,19
4876,1.643276e-01,8.150000e+01,1.850508e+00,31,81,6.648830e-02,20
4877,1.649116e-01,7.750000e+01,1.843280e+00,32,77,3.807988e-02,20
4878,1.658991e-01,1.585000e+02,2.139531e+00,9,158,9.863751e-01,14
4879,1.659644e-01,1.435000e+02,2.047190e+00,14,143,7.437203e-01,16
4880,1.695337e-01,1.095000e+02,1.915656e+00,24,109,3.077463e-01,18
4881,1.711128e-01,1.405000e+02,2.031734e+00,15,140,6.940408e-01,16
4882,1.712576e-01,1.725000e+02,2.271363e+00,4,172,1.239033e+00,13
4883,1.717147e-01,1.615000e+02,2.161978e+00,8,161,1.033201e+00,14
4884,1.726149e-01,1.205000e+02,1.950033e+00,21,120,4.277083e-01,17
4885,1.739221e-01,7.450000e+01,1.837819e+00,33,74,9.358539e-03,20
4886,1.750193e-01,1.275000e+02,1.975277e+00,19,127,5.118037e-01,17
4887,1.771273e-01,1.135000e+02,1.927125e+00,23,113,3.431092e-01,18
4888,1.777186e-01,1.375000e+02,2.017069e+00,16,137,6.441895e-01,16
4889,1.777521e-01,7.850000e+01,1.844509e+00,32,78,3.202943e-02,20
4890,1.783723e-01,9.050000e+01,1.867892e+00,29,90,1.216303e-01,20
4891,1.785831e-01,9.450000e+01,1.876722e+00,28,94,1.551596e-01,19
4892,1.786623e-01,8.650000e+01,1.859575e+00,30,86,8.945253e-02,20
4893,1.787769e-01,8.250000e+01,1.851775e+00,31,82,5.927347e-02,20
4894,1.791551e-01,1.805000e+02,2.404651e+00,1,180,1.393195e+00,13
4895,1.796879e-01,1.645000e+02,2.186262e+00,7,164,1.079294e+00,14
4896,1.798136e-01,9.850000e+01,1.886069e+00,27,98,1.895510e-01,19
4897,1.824804e-01,1.025000e+02,1.895940e+00,26,102,2.244188e-01,19
4898,1.845911e-01,7.550000e+01,1.839057e+00,33,75,5.150571e-03,20
4899,1.856586e-01,1.345000e+02,2.003133e+00,17,134,5.942724e-01,16
4900,1.869313e-01,1.065000e+02,1.906349e+00,25,106,2.594456e-01,19
4901,1.872511e-01,1.245000e+02,1.963296e+00,20,124,4.617029e-01,17
4902,1.872919e-01,1.175000e+02,1.939188e+00,22,117,3.779343e-01,18
4903,1.876777e-01,1.755000e+02,2.308609e+00,3,175,1.282099e+00,13
4904,1.899069e-01,1.675000e+02,2.212751e+00,6,167,1.124586e+00,14
4905,1.905434e-01,7.950000e+01,1.845764e+00,32,79,2.613844e-02,20
4906,1.932351e-01,8.350000e+01,1.853067e+00,31,83,5.216205e-02,20
4907,1.934621e-01,1.105000e+02,1.917311e+00,24,110,2.943684e-01,18
4908,1.946292e-01,8.750000e+01,1.860911e+00,30,87,8.128557e-02,20
4909,1.948011e-01,1.315000e+02,1.989873e+00,18,131,5.444043e-01,17
4910,1.948417e-01,7.650000e+01,1.840337e+00,33,76,1.469959e-03,20
4911,1.957660e-01,9.150000e+01,1.869277e+00,29,91,1.124968e-01,20
4912,1.973546e-01,9.550000e+01,1.878160e+00,28,95,1.451159e-01,19
4913,1.982689e-01,1.505000e+02,2.083247e+00,12,150,8.204243e-01,15
4914,1.990853e-01,1.475000e+02,2.065894e+00,13,147,7.720057e-01,15
4915,1.992317e-01,1.535000e+02,2.101665e+00,11,153,8.684110e-01,15
4916,1.999291e-01,9.950000e+01,1.887562e+00,27,99,1.786387e-01,19
4917,2.002265e-01,1.215000e+02,1.951873e+00,21,121,4.120568e-01,18
4918,2.015779e-01,1.445000e+02,2.049499e+00,14,144,7.232397e-01,16
4919,2.020726e-01,1.565000e+02,2.121279e+00,10,156,9.158873e-01,15
4920,2.023289e-01,1.145000e+02,1.928847e+00,23,114,3.289630e-01,18
4921,2.024579e-01,1.705000e+02,2.241962e+00,5,170,1.169017e+00,14
4922,2.025749e-01,1.835000e+02,2.488081e+00,0,183,1.433423e+00,13
4923,2.032522e-01,8.050000e+01,1.847047e+00,32,80,2.044119e-02,20
4924,2.039164e-01,1.035000e+02,1.897493e+00,26,103,2.126687e-01,19
4925,2.050032e-01,1.285000e+02,1.977246e+00,19,128,4.947117e-01,17
4926,2.056370e-01,1.415000e+02,2.033972e+00,15,141,6.742165e-01,16
4927,2.066939e-01,1.785000e+02,2.352732e+00,2,178,1.324106e+00,13
4928,2.068868e-01,1.595000e+02,2.142256e+00,9,159,9.627779e-01,14
4929,2.076838e-01,8.450000e+01,1.854384e+00,31,84,4.517253e-02,20
4930,2.096697e-01,1.075000e+02,1.907963e+00,25,107,2.468843e-01,19
4931,2.106229e-01,8.850000e+01,1.862270e+00,30,88,7.320597e-02,20
4932,2.111476e-01,1.385000e+02,2.019241e+00,16,138,6.250338e-01,16
4933,2.132091e-01,9.250000e+01,1.870685e+00,29,92,1.034302e-01,20
4934,2.137571e-01,1.185000e+02,1.940980e+00,22,118,3.630380e-01,18
4935,2.137661e-01,1.625000e+02,2.164804e+00,8,162,1.009013e+00,14
4936,2.158339e-01,8.150000e+01,1.848360e+00,32,81,1.498204e-02,20
4937,2.161093e-01,1.255000e+02,1.965211e+00,20,125,4.453339e-01,17
4938,2.161898e-01,9.650000e+01,1.879620e+00,28,96,1.351266e-01,19
4939,2.174282e-01,1.735000e+02,2.274660e+00,4,173,1.212522e+00,13
4940,2.174883e-01,1.115000e+02,1.918989e+00,24,111,2.810179e-01,18
4941,2.179852e-01,1.355000e+02,2.005243e+00,17,135,5.757983e-01,17
4942,2.201191e-01,1.005000e+02,1.889079e+00,27,100,1.677718e-01,19
4943,2.221023e-01,8.550000e+01,1.855727e+00,31,85,3.832642e-02,20
4944,2.228000e-01,1.655000e+02,2.189197e+00,7,165,1.054524e+00,14
4945,2.254346e-01,1.045000e+02,1.899068e+00,26,104,2.009585e-01,19
4946,2.260178e-01,1.325000e+02,1.991924e+00,18,132,5.266249e-01,17
4947,2.266292e-01,8.950000e+01,1.863655e+00,30,89,6.522895e-02,20
4948,2.276311e-01,1.155000e+02,1.930592e+00,23,115,3.148439e-01,18
4949,2.279468e-01,1.225000e+02,1.953737e+00,21,122,3.964280e-01,18
4950,2.282232e-01,8.250000e+01,1.849706e+00,32,82,9.827119e-03,20
4951,2.283971e-01,1.815000e+02,2.408501e+00,1,181,1.364991e+00,13
4952,2.306897e-01,9.350000e+01,1.872117e+00,29,93,9.444255e-02,20
4953,2.324960e-01,1.085000e+02,1.909600e+00,25,108,2.343589e-01,19
4954,2.340772e-01,1.685000e+02,2.215806e+00,6,168,1.099245e+00,14
4955,2.349055e-01,1.765000e+02,2.312072e+00,3,176,1.255040e+00,13
4956,2.350794e-01,9.750000e+01,1.881105e+00,28,97,1.252018e-01,20
4957,2.351006e-01,1.295000e+02,1.979239e+00,19,129,4.776414e-01,17
4958,2.359031e-01,1.485000e+02,2.068303e+00,13,148,7.509068e-01,16
4959,2.361657e-01,1.515000e+02,2.085735e+00,12,151,7.986933e-01,15
4960,2.364639e-01,8.650000e+01,1.857097e+00,31,86,3.165092e-02,20
4961,2.373113e-01,1.455000e+02,2.051834e+00,14,145,7.027843e-01,16
4962,2.382027e-01,1.545000e+02,2.104236e+00,11,154,8.460596e-01,15
4963,2.402801e-01,1.425000e+02,2.036238e+00,15,142,6.544172e-01,16
4964,2.403119e-01,8.350000e+01,1.851090e+00,32,83,5.085263e-03,20
4965,2.403252e-01,1.195000e+02,1.942795e+00,22,119,3.481688e-01,18
4966,2.403753e-01,1.015000e+02,1.890619e+00,27,101,1.569593e-01,19
4967,2.416069e-01,1.125000e+02,1.920691e+00,24,112,2.677012e-01,19
4968,2.421136e-01,1.575000e+02,2.123940e+00,10,157,8.929261e-01,15
4969,2.426317e-01,9.050000e+01,1.865065e+00,30,90,5.737085e-02,20
4970,2.446937e-01,1.395000e+02,2.021440e+00,16,139,6.059026e-01,16
4971,2.450763e-01,1.265000e+02,1.967151e+00,20,126,4.289896e-01,17
4972,2.470277e-01,1.055000e+02,1.900667e+00,26,105,1.892960e-01,19
4973,2.476845e-01,1.715000e+02,2.245149e+00,5,171,1.143115e+00,14
4974,2.479934e-01,1.605000e+02,2.145012e+00,9,160,9.392183e-01,15
4975,2.481958e-01,9.450000e+01,1.873574e+00,29,94,8.554688e-02,20
4976,2.504272e-01,1.365000e+02,2.007379e+00,17,136,5.573485e-01,17
4977,2.507363e-01,8.750000e+01,1.858497e+00,31,87,2.517842e-02,20
4978,2.518465e-01,8.450000e+01,1.852522e+00,32,84,1.009814e-03,20
4979,2.528816e-01,1.845000e+02,2.492268e+00,0,184,1.404689e+00,13
4980,2.530289e-01,1.165000e+02,1.932361e+00,23,116,3.007574e-01,18
4981,2.540136e-01,9.850000e+01,1.882613e+00,28,98,1.153510e-01,20
4982,2.549791e-01,1.795000e+02,2.356389e+00,2,179,1.296508e+00,13
4983,2.554036e-01,1.095000e+02,1.911261e+00,25,109,2.218765e-01,19
4984,2.557710e-01,1.235000e+02,1.955625e+00,21,123,3.808271e-01,18
4985,2.559348e-01,1.635000e+02,2.167662e+00,8,163,9.848654e-01,14
4986,2.573465e-01,1.335000e+02,1.994000e+00,18,133,5.088711e-01,17
4987,2.586107e-01,9.150000e+01,1.866502e+00,30,91,4.965207e-02,20
4988,2.606894e-01,1.025000e+02,1.892183e+00,27,102,1.462098e-01,19
4989,2.637096e-01,1.745000e+02,2.277996e+00,4,174,1.186069e+00,13
4990,2.648759e-01,8.850000e+01,1.859928e+00,31,88,1.895300e-02,20
4991,2.653066e-01,1.305000e+02,1.981258e+00,19,130,4.605989e-01,17
4992,2.657137e-01,9.550000e+01,1.875057e+00,29,95,7.675678e-02,20
4993,2.658114e-01,1.135000e+02,1.922417e+00,24,113,2.544251e-01,19
4994,2.660277e-01,1.665000e+02,2.192167e+00,7,166,1.029800e+00,14
4995,2.669905e-01,1.205000e+02,1.944634e+00,22,120,3.333327e-01,18
4996,2.686882e-01,1.065000e+02,1.902290e+00,26,106,1.776887e-01,19
4997,2.728379e-01,1.495000e+02,2.070742e+00,13,149,7.298393e-01,16
4998,2.729813e-01,9.950000e+01,1.884147e+00,28,99,1.055864e-01,20
4999,2.731609e-01,1.465000e+02,2.054197e+00,14,146,6.823589e-01,16
5000,2.741476e-01,1.275000e+02,1.969115e+00,20,127,4.126753e-01,18
5001,2.741797e-01,1.525000e+02,2.088252e+00,12,152,7.769955e-01,15
5002,2.745441e-01,9.250000e+01,1.867967e+00,30,92,4.209519e-02,20
5003,2.750385e-01,1.435000e+02,2.038531e+00,15,143,6.346462e-01,16
5004,2.772908e-01,1.555000e+02,2.106838e+00,11,155,8.237436e-01,15
5005,2.777401e-01,1.825000e+02,2.412398e+00,1,182,1.336863e+00,13
5006,2.783531e-01,1.405000e+02,2.023666e+00,16,140,5.868004e-01,17
5007,2.783610e-01,1.695000e+02,2.218897e+00,6,169,1.073955e+00,14
5008,2.783855e-01,1.105000e+02,1.912946e+00,25,110,2.094449e-01,19
5009,2.785161e-01,1.175000e+02,1.934154e+00,23,117,2.867100e-01,18
5010,2.788212e-01,8.950000e+01,1.861393e+00,31,89,1.303697e-02,20
5011,2.810520e-01,1.035000e+02,1.893772e+00,27,103,1.355331e-01,19
5012,2.822406e-01,1.775000e+02,2.315576e+00,3,177,1.228046e+00,13
5013,2.822710e-01,1.585000e+02,2.126631e+00,10,158,8.700032e-01,15
5014,2.829799e-01,1.375000e+02,2.009541e+00,17,137,5.389283e-01,17
5015,2.832275e-01,9.650000e+01,1.876566e+00,29,96,6.808887e-02,20
5016,2.836936e-01,1.245000e+02,1.957538e+00,21,124,3.652603e-01,18
5017,2.887833e-01,1.345000e+02,1.996101e+00,18,134,4.911478e-01,17
5018,2.892157e-01,1.615000e+02,2.147800e+00,9,161,9.157004e-01,15
5019,2.900957e-01,1.145000e+02,1.924167e+00,24,114,2.411963e-01,19
5020,2.904032e-01,9.350000e+01,1.869460e+00,30,93,3.472907e-02,20
5021,2.904078e-01,1.075000e+02,1.903938e+00,26,107,1.661462e-01,19
5022,2.919703e-01,1.005000e+02,1.885706e+00,28,100,9.592067e-02,20
5023,2.924753e-01,9.050000e+01,1.862896e+00,31,90,7.527213e-03,20
5024,2.930220e-01,1.725000e+02,2.248374e+00,5,172,1.117269e+00,14
5025,2.937480e-01,1.215000e+02,1.946498e+00,22,121,3.185354e-01,18
5026,2.956166e-01,1.315000e+02,1.983302e+00,19,131,4.435888e-01,17
5027,2.982180e-01,1.645000e+02,2.170554e+00,8,164,9.607635e-01,14
5028,3.007187e-01,9.750000e+01,1.878102e+00,29,97,5.956245e-02,20
5029,3.014347e-01,1.115000e+02,1.914656e+00,25,111,1.970716e-01,19
5030,3.014526e-01,1.045000e+02,1.895386e+00,27,104,1.249405e-01,20
5031,3.032845e-01,1.855000e+02,2.496506e+00,0,185,1.376039e+00,13
5032,3.033182e-01,1.285000e+02,1.971105e+00,20,128,3.963967e-01,18
5033,3.033669e-01,1.805000e+02,2.360091e+00,2,180,1.268983e+00,13
5034,3.040867e-01,1.185000e+02,1.935973e+00,23,118,2.727084e-01,19
5035,3.056448e-01,9.150000e+01,1.864447e+00,31,91,2.618007e-03,20
5036,3.061528e-01,9.450000e+01,1.870985e+00,30,94,2.758989e-02,20
5037,3.091235e-01,1.475000e+02,2.056589e+00,14,147,6.619675e-01,16
5038,3.093681e-01,1.675000e+02,2.195171e+00,7,167,1.005125e+00,14
5039,3.098865e-01,1.505000e+02,2.073208e+00,13,150,7.088068e-01,16
5040,3.099080e-01,1.445000e+02,2.040851e+00,15,144,6.149095e-01,16
5041,3.100988e-01,1.755000e+02,2.281371e+00,4,175,1.159678e+00,14
5042,3.109665e-01,1.015000e+02,1.887292e+00,28,101,8.636812e-02,20
5043,3.117099e-01,1.255000e+02,1.959476e+00,21,125,3.497332e-01,18
5044,3.121222e-01,1.415000e+02,2.025919e+00,16,141,5.677312e-01,17
5045,3.121772e-01,1.085000e+02,1.905611e+00,26,108,1.546777e-01,19
5046,3.123078e-01,1.535000e+02,2.090799e+00,12,153,7.553350e-01,16
5047,3.144526e-01,1.155000e+02,1.925942e+00,24,115,2.280224e-01,19
5048,3.156395e-01,1.385000e+02,2.011729e+00,17,138,5.205418e-01,17
5049,3.164929e-01,1.565000e+02,2.109470e+00,11,156,8.014670e-01,15
5050,3.181658e-01,9.850000e+01,1.879667e+00,29,98,5.119876e-02,20
5051,3.203234e-01,1.355000e+02,1.998229e+00,18,135,4.734601e-01,17
5052,3.205912e-01,1.225000e+02,1.948388e+00,22,122,3.037835e-01,18
5053,3.217458e-01,9.550000e+01,1.872544e+00,30,95,2.072473e-02,20
5054,3.218797e-01,1.055000e+02,1.897027e+00,27,105,1.144440e-01,20
5055,3.225417e-01,1.595000e+02,2.129354e+00,10,159,8.471230e-01,15
5056,3.227550e-01,1.705000e+02,2.222024e+00,6,170,1.048720e+00,14
5057,3.245423e-01,1.125000e+02,1.916391e+00,25,112,1.847658e-01,19
5058,3.260258e-01,1.325000e+02,1.985373e+00,19,132,4.266168e-01,17
5059,3.271815e-01,1.835000e+02,2.416343e+00,1,183,1.308816e+00,13
5060,3.296795e-01,1.785000e+02,2.319121e+00,3,178,1.201120e+00,13
5061,3.297339e-01,1.195000e+02,1.937816e+00,23,119,2.587601e-01,19
5062,3.299541e-01,1.025000e+02,1.888906e+00,28,102,7.694509e-02,20
5063,3.305503e-01,1.625000e+02,2.150620e+00,9,162,8.922284e-01,15
5064,3.325830e-01,1.295000e+02,1.973121e+00,20,129,3.801591e-01,18
5065,3.339871e-01,1.095000e+02,1.907310e+00,26,109,1.432930e-01,19
5066,3.355430e-01,9.950000e+01,1.881262e+00,29,99,4.302474e-02,20
5067,3.371148e-01,9.650000e+01,1.874139e+00,30,96,1.420162e-02,20
5068,3.384672e-01,1.735000e+02,2.251637e+00,5,173,1.091483e+00,14
5069,3.388748e-01,1.165000e+02,1.927742e+00,24,116,2.149114e-01,19
5070,3.398139e-01,1.265000e+02,1.961440e+00,21,126,3.342521e-01,18
5071,3.406122e-01,1.655000e+02,2.173479e+00,8,165,9.367113e-01,15
5072,3.423208e-01,1.065000e+02,1.898694e+00,27,106,1.040561e-01,20
5073,3.448847e-01,1.455000e+02,2.043199e+00,15,145,5.952109e-01,16
5074,3.451944e-01,1.485000e+02,2.059009e+00,14,148,6.416156e-01,16
5075,3.459960e-01,1.425000e+02,2.028199e+00,16,142,5.487012e-01,17
5076,3.470445e-01,1.515000e+02,2.075704e+00,13,151,6.878145e-01,16
5077,3.475141e-01,1.235000e+02,1.950303e+00,22,123,2.890839e-01,18
5078,3.477000e-01,1.135000e+02,1.918152e+00,25,113,1.725365e-01,19
5079,3.484012e-01,1.395000e+02,2.013945e+00,17,139,5.021951e-01,17
5080,3.489147e-01,1.035000e+02,1.890547e+00,28,103,6.767036e-02,20
5081,3.505460e-01,1.545000e+02,2.093376e+00,12,154,7.337163e-01,16
5082,3.518549e-01,1.815000e+02,2.363837e+00,2,181,1.241533e+00,13
5083,3.519624e-01,1.365000e+02,2.000384e+00,18,136,4.558133e-01,17
5084,3.521534e-01,9.750000e+01,1.875775e+00,30,97,8.127768e-03,20
5085,3.528176e-01,1.005000e+02,1.882888e+00,29,100,3.507330e-02,20
5086,3.528176e-01,1.685000e+02,2.198210e+00,7,168,9.805051e-01,14
5087,3.537801e-01,1.865000e+02,2.500797e+00,0,186,1.347479e+00,13
5088,3.554514e-01,1.205000e+02,1.939686e+00,23,120,2.448717e-01,19
5089,3.558052e-01,1.575000e+02,2.112132e+00,11,157,7.792344e-01,15
5090,3.558261e-01,1.105000e+02,1.909035e+00,26,110,1.320043e-01,20
5091,3.565293e-01,1.335000e+02,1.987470e+00,19,133,4.096883e-01,18
5092,3.565921e-01,1.765000e+02,2.284786e+00,4,176,1.133354e+00,14
5093,3.619364e-01,1.305000e+02,1.975163e+00,20,130,3.639691e-01,18
5094,3.627618e-01,1.075000e+02,1.900389e+00,27,107,9.379220e-02,20
5095,3.629223e-01,1.605000e+02,2.132109e+00,10,160,8.242894e-01,15
5096,3.633539e-01,1.175000e+02,1.929569e+00,24,117,2.018723e-01,19
5097,3.666437e-01,9.850000e+01,1.877464e+00,30,98,2.720866e-03,20
5098,3.672565e-01,1.715000e+02,2.225188e+00,6,171,1.023543e+00,14
5099,3.678274e-01,1.045000e+02,1.892219e+00,28,104,5.856570e-02,20
5100,3.679997e-01,1.275000e+02,1.963431e+00,21,127,3.188233e-01,18
5101,3.699483e-01,1.015000e+02,1.884548e+00,29,101,2.738635e-02,20
5102,3.708980e-01,1.145000e+02,1.919940e+00,25,114,1.603940e-01,19
5103,3.719940e-01,1.635000e+02,2.153473e+00,9,163,8.688062e-01,15
5104,3.745105e-01,1.245000e+02,1.952244e+00,22,124,2.744434e-01,19
5105,3.767177e-01,1.845000e+02,2.420337e+00,1,184,1.280853e+00,13
5106,3.772192e-01,1.795000e+02,2.322710e+00,3,179,1.174268e+00,14
5107,3.776829e-01,1.115000e+02,1.910788e+00,26,111,1.208234e-01,20
5108,3.799643e-01,1.465000e+02,2.045576e+00,15,146,5.755556e-01,17
5109,3.799705e-01,1.435000e+02,2.030507e+00,16,143,5.297142e-01,17
5110,3.812312e-01,1.215000e+02,1.941581e+00,23,121,2.310521e-01,19
5111,3.812606e-01,1.405000e+02,2.016189e+00,17,140,4.838930e-01,17
5112,3.813703e-01,1.495000e+02,2.061458e+00,14,149,6.213069e-01,16
5113,3.831140e-01,1.665000e+02,2.176438e+00,8,166,9.127134e-01,15
5114,3.831858e-01,1.085000e+02,1.902112e+00,27,108,8.366902e-02,20
5115,3.836949e-01,1.375000e+02,2.002566e+00,18,137,4.382132e-01,17
5116,3.840166e-01,1.745000e+02,2.254939e+00,5,174,1.065762e+00,14
5117,3.843083e-01,1.525000e+02,2.078230e+00,13,152,6.668669e-01,16
5118,3.866661e-01,1.055000e+02,1.893921e+00,28,105,4.965751e-02,20
5119,3.868787e-01,1.025000e+02,1.886246e+00,29,102,2.002050e-02,20
5120,3.871217e-01,1.345000e+02,1.989594e+00,19,134,3.928094e-01,18
5121,3.878820e-01,1.185000e+02,1.931423e+00,24,118,1.889131e-01,19
5122,3.888909e-01,1.555000e+02,2.095983e+00,12,155,7.121434e-01,16
5123,3.913729e-01,1.315000e+02,1.977232e+00,20,131,3.478325e-01,18
5124,3.941264e-01,1.155000e+02,1.921755e+00,25,115,1.483486e-01,19
5125,3.952241e-01,1.585000e+02,2.114826e+00,11,158,7.570501e-01,16
5126,3.962609e-01,1.285000e+02,1.965448e+00,21,128,3.034540e-01,18
5127,3.963733e-01,1.695000e+02,2.201285e+00,7,169,9.559430e-01,15
5128,3.995437e-01,1.125000e+02,1.912569e+00,26,112,1.097645e-01,20
5129,4.004392e-01,1.825000e+02,2.367628e+00,2,182,1.214164e+00,13
5130,4.015734e-01,1.255000e+02,1.954213e+00,22,125,2.598698e-01,19
5131,4.031870e-01,1.775000e+02,2.288241e+00,4,177,1.107099e+00,14
5132,4.034093e-01,1.615000e+02,2.134896e+00,10,161,8.015067e-01,15
5133,4.035255e-01,1.035000e+02,1.887984e+00,29,103,1.305956e-02,20
5134,4.035750e-01,1.095000e+02,1.903866e+00,27,109,7.370503e-02,20
5135,4.043655e-01,1.875000e+02,2.505142e+00,0,187,1.319011e+00,13
5136,4.054001e-01,1.065000e+02,1.895656e+00,28,106,4.097681e-02,20
5137,4.070657e-01,1.225000e+02,1.943504e+00,23,122,2.173090e-01,19
5138,4.118614e-01,1.725000e+02,2.228389e+00,6,172,9.984295e-01,14
5139,4.124489e-01,1.195000e+02,1.933304e+00,24,119,1.760451e-01,19
5140,4.135434e-01,1.645000e+02,2.156359e+00,9,164,8.454381e-01,15
5141,4.140411e-01,1.445000e+02,2.032844e+00,16,144,5.107765e-01,17
5142,4.142128e-01,1.415000e+02,2.018460e+00,17,141,4.656407e-01,17
5143,4.151426e-01,1.475000e+02,2.047982e+00,15,147,5.559484e-01,17
5144,4.155162e-01,1.385000e+02,2.004776e+00,18,138,4.206651e-01,18
5145,4.173734e-01,1.165000e+02,1.923598e+00,25,116,1.364128e-01,19
5146,4.176466e-01,1.505000e+02,2.063937e+00,14,150,6.010467e-01,16
5147,4.177976e-01,1.355000e+02,1.991745e+00,19,135,3.759860e-01,18
5148,4.197462e-01,1.045000e+02,1.889770e+00,29,104,6.646925e-03,20
5149,4.208864e-01,1.325000e+02,1.979328e+00,20,132,3.317563e-01,18
5150,4.213936e-01,1.135000e+02,1.914380e+00,26,113,9.884290e-02,20
5151,4.216741e-01,1.535000e+02,2.080787e+00,13,153,6.459686e-01,16
5152,4.239068e-01,1.105000e+02,1.905651e+00,27,110,6.392362e-02,20
5153,4.239893e-01,1.075000e+02,1.897427e+00,28,107,3.256468e-02,20
5154,4.245912e-01,1.295000e+02,1.967492e+00,21,129,2.881509e-01,18
5155,4.248565e-01,1.805000e+02,2.326341e+00,3,180,1.147493e+00,14
5156,4.257202e-01,1.675000e+02,2.179432e+00,8,167,8.887731e-01,15
5157,4.263458e-01,1.855000e+02,2.424379e+00,1,185,1.252978e+00,13
5158,4.273382e-01,1.565000e+02,2.098622e+00,12,156,6.906217e-01,16
5159,4.286949e-01,1.265000e+02,1.956209e+00,22,126,2.453710e-01,19
