Id,v,longitude,latitude,rin,eevvib,eevrot,deltaeintdiss,bin
6919,-44,67,-1.49741,1.625339,9.078962,0.524987,-0.260124,37
6920,-46,56,-1.495121,1.615667,9.264163,0.340014,-0.217431,37
6921,-50,26,-1.482771,1.599086,9.544444,0.060968,-0.156467,39
6922,-47,50,-1.481892,1.611242,9.345756,0.259743,-0.198069,39
6923,-51,11,-1.479587,1.595483,9.594974,0.010757,-0.148694,39
6924,-42,77,-1.478803,1.636054,8.865811,0.739998,-0.308382,37
6925,-7,193,-1.477848,2.027907,1.947483,7.658421,-1.99895,32
6926,-13,177,-1.470462,1.916938,3.478019,6.128624,-1.61595,32
6927,-51,12,-1.460142,1.595604,9.594974,0.012701,-0.146952,39
6928,-27,135,-1.454685,1.747901,6.537208,3.071012,-0.861122,36
6929,-45,62,-1.454215,1.620603,9.175163,0.433104,-0.234933,37
6930,-49,36,-1.45194,1.603097,9.486026,0.122469,-0.165421,39
6931,-51,13,-1.439115,1.595736,9.594974,0.014804,-0.145085,39
6932,-50,27,-1.437018,1.599361,9.544444,0.065543,-0.152801,39
6933,-20,157,-1.433664,1.822194,5.09995,4.510372,-1.211259,34
6934,-21,154,-1.429794,1.810551,5.316917,4.293793,-1.157579,34
6935,-48,44,-1.421118,1.607313,9.419762,0.191815,-0.177265,39
6936,-19,160,-1.417963,1.83432,4.879239,4.732654,-1.264718,34
6937,-51,14,-1.416516,1.595877,9.594974,0.017064,-0.143097,39
6938,-41,82,-1.408789,1.642057,8.7493,0.863511,-0.330869,37
6939,-22,151,-1.407271,1.799363,5.530095,4.082867,-1.103741,34
6940,-37,99,-1.403976,1.667199,8.221968,1.391323,-0.454574,37
6941,-30,125,-1.401813,1.721003,7.091781,2.521727,-0.723793,36
6942,-36,103,-1.393418,1.674152,8.075809,1.538538,-0.488439,38
6943,-51,15,-1.392357,1.596029,9.594974,0.01948,-0.140989,39
6944,-50,28,-1.389752,1.599646,9.544444,0.07027,-0.149045,39
6945,-38,95,-1.389176,1.660613,8.362588,1.252184,-0.420406,37
6946,-49,37,-1.386656,1.603477,9.486026,0.128997,-0.160483,39
6947,-47,51,-1.384298,1.611773,9.345756,0.269503,-0.19108,39
6948,-32,118,-1.384284,1.70439,7.439177,2.176084,-0.639337,36
6949,-46,57,-1.381943,1.616266,9.264163,0.351332,-0.209459,37
6950,-18,163,-1.381811,1.846959,4.654818,4.96069,-1.317895,34
6951,-23,148,-1.367053,1.788609,5.739436,3.877548,-1.049815,36
6952,-51,16,-1.366647,1.596191,9.594974,0.022051,-0.138767,39
6953,-35,107,-1.355237,1.68148,7.924287,1.693878,-0.521833,38
6954,-44,68,-1.353134,1.626067,9.078962,0.539414,-0.250197,37
6955,-39,91,-1.351428,1.654385,8.497481,1.121065,-0.38612,37
6956,-43,73,-1.347325,1.631273,8.975771,0.643185,-0.273804,37
6957,-50,29,-1.340992,1.599942,9.544444,0.075146,-0.145203,39
6958,-51,17,-1.339399,1.596364,9.594974,0.024775,-0.136432,39
6959,-48,45,-1.338576,1.607779,9.419762,0.20007,-0.171246,39
6960,-9,188,-1.327592,1.986903,2.471913,7.149017,-1.858257,32
6961,-28,132,-1.327532,1.739098,6.726384,2.894552,-0.807033,36
6962,-45,63,-1.325024,1.621272,9.175163,0.446023,-0.225974,37
6963,-17,166,-1.324364,1.860146,4.42672,5.194532,-1.370733,34
6964,-49,38,-1.319932,1.603868,9.486026,0.13567,-0.155477,39
6965,-51,18,-1.310627,1.596547,9.594974,0.027653,-0.133988,39
6966,-24,145,-1.31014,1.778267,5.944884,3.677791,-0.995875,36
6967,-12,180,-1.309076,1.933569,3.231849,6.390932,-1.667148,32
6968,-42,78,-1.303409,1.636904,8.865811,0.757537,-0.296497,37
6969,-40,87,-1.293292,1.648507,8.626453,0.997907,-0.351915,37
6970,-50,30,-1.290763,1.600249,9.544444,0.080169,-0.141278,39
6971,-34,111,-1.287314,1.689192,7.76757,1.857387,-0.554598,38
6972,-47,52,-1.28535,1.612317,9.345756,0.279398,-0.184048,39
6973,-51,19,-1.280343,1.59674,9.594974,0.030681,-0.131439,39
6974,-46,58,-1.267446,1.616878,9.264163,0.362782,-0.201455,37
6975,-48,46,-1.25466,1.608257,9.419762,0.208461,-0.165175,39
6976,-49,39,-1.251798,1.604271,9.486026,0.142483,-0.150408,39
6977,-51,20,-1.248563,1.596944,9.594974,0.033859,-0.128788,39
6978,-16,169,-1.24481,1.873922,4.194971,5.434237,-1.423182,34
6979,-50,31,-1.239087,1.600567,9.544444,0.085337,-0.137274,39
6980,-25,142,-1.237583,1.768321,6.146377,3.483554,-0.942,36
6981,-31,122,-1.231477,1.713242,7.267788,2.362753,-0.670358,36
6982,-4,201,-1.226648,2.106169,1.134173,8.496851,-2.187203,32
6983,-41,83,-1.21747,1.642971,8.7493,0.882642,-0.318004,37
6984,-51,21,-1.215303,1.597158,9.594974,0.037185,-0.126038,39
6985,-44,69,-1.207601,1.626808,9.078962,0.553967,-0.240255,37
6986,-2,206,-1.206671,2.176634,0.574194,9.058828,-2.32654,4
6987,-45,64,-1.194565,1.621954,9.175163,0.459069,-0.216995,37
6988,-29,129,-1.189453,1.730638,6.911275,2.723469,-0.753372,36
6989,-33,115,-1.18767,1.697294,7.605817,2.029105,-0.586595,38
6990,-43,74,-1.186393,1.632075,8.975771,0.659278,-0.262892,37
6991,-50,32,-1.185989,1.600897,9.544444,0.090646,-0.133196,39
6992,-47,53,-1.185089,1.612874,9.345756,0.289424,-0.176979,39
6993,-49,40,-1.182285,1.604685,9.486026,0.149434,-0.145279,39
6994,-6,196,-1.181047,2.052415,1.679934,7.95565,-2.047482,32
6995,-51,22,-1.18058,1.597384,9.594974,0.040657,-0.123192,39
6996,-48,47,-1.169407,1.608748,9.419762,0.216987,-0.159059,39
6997,-52,0,-1.160233,1.594187,9.637666,0,-0.116023,39
6998,-52,1,-1.158741,1.594197,9.637666,0.000149,-0.115876,39
6999,-52,2,-1.155756,1.594218,9.637666,0.000448,-0.115584,39
7000,-46,59,-1.151675,1.617503,9.264163,0.374359,-0.193424,39
7001,-38,96,-1.151413,1.661699,8.362588,1.27596,-0.404595,37
7002,-52,3,-1.151281,1.594248,9.637666,0.000895,-0.11515,39
7003,-37,100,-1.150854,1.668339,8.221968,1.416635,-0.43778,38
7004,-26,139,-1.150481,1.758755,6.343844,3.294797,-0.888273,36
7005,-52,4,-1.145319,1.594289,9.637666,0.001491,-0.114578,39
7006,-51,23,-1.144411,1.597619,9.594974,0.044274,-0.120256,39
7007,-15,172,-1.142371,1.888333,3.959593,5.679859,-1.475192,34
7008,-52,5,-1.137872,1.59434,9.637666,0.002236,-0.113871,39
7009,-50,33,-1.131496,1.601237,9.544444,0.096096,-0.129047,39
7010,-52,6,-1.128944,1.594401,9.637666,0.003129,-0.113032,39
7011,-39,92,-1.128906,1.655418,8.497481,1.143317,-0.371294,37
7012,-42,79,-1.126808,1.637769,8.865811,0.775197,-0.284612,37
7013,-36,104,-1.124841,1.675347,8.075809,1.565396,-0.470668,38
7014,-11,183,-1.121959,1.951127,2.982104,6.659389,-1.717737,32
7015,-52,7,-1.11854,1.594473,9.637666,0.004169,-0.112063,39
7016,0,211,-1.117896,2.296909,0,9.641899,-2.465371,22
7017,-49,41,-1.111426,1.605111,9.486026,0.15652,-0.140096,39
7018,-51,24,-1.106815,1.597866,9.594974,0.048034,-0.117231,39
7019,-52,8,-1.106666,1.594555,9.637666,0.005357,-0.110969,39
7020,-52,9,-1.093329,1.594647,9.637666,0.00669,-0.109753,39
7021,-40,88,-1.085869,1.649488,8.626453,1.018649,-0.338075,37
7022,-47,54,-1.083559,1.613444,9.345756,0.299577,-0.169879,39
7023,-48,48,-1.082856,1.609251,9.419762,0.225642,-0.152901,39
7024,-52,10,-1.078536,1.594749,9.637666,0.00817,-0.108417,39
7025,-50,34,-1.075636,1.601589,9.544444,0.101682,-0.124832,39
7026,-8,191,-1.073587,2.007978,2.211477,7.434854,-1.907561,32
7027,-35,108,-1.071129,1.682732,7.924287,1.722289,-0.503089,38
7028,-51,25,-1.067812,1.598124,9.594974,0.051934,-0.114122,39
7029,-45,65,-1.062886,1.62265,9.175163,0.472237,-0.208,37
7030,-52,11,-1.062295,1.594862,9.637666,0.009794,-0.106965,39
7031,-44,70,-1.060864,1.627564,9.078962,0.568641,-0.230305,37
7032,-32,119,-1.054462,1.705797,7.439177,2.209066,-0.617694,36
7033,-27,136,-1.049987,1.749555,6.537208,3.111482,-0.834785,36
7034,-52,12,-1.044615,1.594985,9.637666,0.011562,-0.105399,39
7035,-30,126,-1.041794,1.722511,7.091781,2.557729,-0.700249,36
7036,-49,42,-1.039257,1.605549,9.486026,0.163737,-0.134863,39
7037,-46,60,-1.034679,1.618142,9.264163,0.386059,-0.185373,39
7038,-51,26,-1.027424,1.598392,9.594974,0.055973,-0.110933,39
7039,-52,13,-1.025506,1.595119,9.637666,0.013473,-0.103724,39
7040,-41,84,-1.024981,1.643901,8.7493,0.901891,-0.305147,37
7041,-43,75,-1.024281,1.632893,8.975771,0.67549,-0.251979,37
7042,-50,35,-1.018437,1.601952,9.544444,0.107402,-0.120555,39
7043,-14,175,-1.016298,1.903436,3.720604,5.931455,-1.526718,34
7044,-52,14,-1.004979,1.595263,9.637666,0.015525,-0.101943,39
7045,-48,49,-0.995049,1.609766,9.419762,0.234422,-0.146707,39
7046,-34,112,-0.987619,1.6905,7.76757,1.887357,-0.534892,38
7047,-51,27,-0.985672,1.598671,9.594974,0.060148,-0.107667,39
7048,-52,15,-0.983047,1.595417,9.637666,0.017719,-0.100058,39
7049,-47,55,-0.980805,1.614026,9.345756,0.309852,-0.162753,39
7050,-49,43,-0.965813,1.605999,9.486026,0.171081,-0.129585,39
7051,-50,36,-0.959931,1.602327,9.544444,0.113252,-0.11622,39
7052,-52,16,-0.959722,1.595582,9.637666,0.020051,-0.098074,39
7053,-42,80,-0.949059,1.63865,8.865811,0.792972,-0.272734,37
7054,-51,28,-0.942582,1.598962,9.594974,0.064457,-0.104328,39
7055,-21,155,-0.937505,1.812495,5.316917,4.343022,-1.125923,34
7056,-28,133,-0.937315,1.740709,6.726384,2.933574,-0.781633,36
7057,-52,17,-0.935019,1.595758,9.637666,0.022521,-0.095994,39
7058,-45,66,-0.930042,1.623361,9.175163,0.485521,-0.198997,39
7059,-22,152,-0.929306,1.80126,5.530095,4.130664,-1.072951,36
7060,-20,158,-0.927081,1.824187,5.09995,4.56103,-1.178749,34
7061,-46,61,-0.916508,1.618794,9.264163,0.397876,-0.177307,39
7062,-44,71,-0.91298,1.628334,9.078962,0.58343,-0.220353,37
7063,-38,97,-0.912508,1.662801,8.362588,1.29985,-0.388807,37
7064,-52,18,-0.908951,1.595944,9.637666,0.025128,-0.093821,39
7065,-10,186,-0.908473,1.969727,2.72879,6.934052,-1.767686,32
7066,-48,50,-0.906027,1.610294,9.419762,0.243325,-0.140483,39
7067,-39,93,-0.905249,1.656467,8.497481,1.165683,-0.356489,37
7068,-23,149,-0.903442,1.790459,5.739436,3.923909,-1.019904,36
7069,-50,37,-0.90015,1.602714,9.544444,0.11923,-0.111832,39
7070,-51,29,-0.898177,1.599263,9.594974,0.068898,-0.100921,39
7071,-19,161,-0.897116,1.836364,4.879239,4.784739,-1.231366,34
7072,-37,101,-0.896589,1.669496,8.221968,1.442062,-0.421013,38
7073,-49,44,-0.891135,1.606461,9.486026,0.178549,-0.124267,39
7074,-31,123,-0.885974,1.714708,7.267788,2.397304,-0.64778,36
7075,-52,19,-0.881535,1.596141,9.637666,0.02787,-0.091558,39
7076,-40,89,-0.877323,1.650485,8.626453,1.039504,-0.324252,37
7077,-47,56,-0.876875,1.614622,9.345756,0.320245,-0.155607,39
7078,-33,116,-0.872348,1.698661,7.605817,2.060637,-0.565935,38
7079,-13,178,-0.865872,1.919296,3.478019,6.189083,-1.57772,34
7080,-43,76,-0.861047,1.633725,8.975771,0.691813,-0.241072,37
7081,-24,146,-0.860914,1.780072,5.944884,3.722714,-0.966853,36
7082,-36,105,-0.855124,1.67656,8.075809,1.592368,-0.452926,38
7083,-5,199,-0.855047,2.079285,1.408831,8.259353,-2.095248,32
7084,-3,204,-0.854849,2.140034,0.855961,8.812244,-2.23407,4
7085,-52,20,-0.852789,1.596349,9.637666,0.030744,-0.08921,39
7086,-51,30,-0.852485,1.599576,9.594974,0.073467,-0.09745,39
7087,-18,164,-0.84673,1.849054,4.654818,5.014198,-1.283714,34
7088,-50,38,-0.839127,1.603112,9.544444,0.125333,-0.107397,39
7089,-41,85,-0.831384,1.644847,8.7493,0.921251,-0.292305,37
7090,-52,21,-0.822731,1.596567,9.637666,0.03375,-0.08678,39
7091,-48,51,-0.815838,1.610834,9.419762,0.252343,-0.134233,39
7092,-49,45,-0.815261,1.606936,9.486026,0.186137,-0.118914,39
7093,-29,130,-0.813742,1.732206,6.911275,2.76104,-0.728918,36
7094,-53,0,-0.810013,1.59367,9.672688,0,-0.081001,39
7095,-53,1,-0.808672,1.593681,9.672688,0.000134,-0.080869,39
7096,-53,2,-0.805992,1.593702,9.672688,0.000402,-0.080607,39
7097,-51,31,-0.805533,1.5999,9.594974,0.078162,-0.093919,39
7098,-25,143,-0.802773,1.770081,6.146377,3.527035,-0.913879,36
7099,-53,3,-0.801974,1.593733,9.672688,0.000804,-0.080219,39
7100,-46,62,-0.797215,1.61946,9.264163,0.409805,-0.169233,39
7101,-53,4,-0.796622,1.593774,9.672688,0.001339,-0.079708,39
7102,-45,67,-0.796089,1.624086,9.175163,0.498917,-0.189992,39
7103,-7,194,-0.79144,2.030654,1.947483,7.727062,-1.956143,32
7104,-52,22,-0.79138,1.596797,9.637666,0.036885,-0.084273,39
7105,-53,5,-0.789938,1.593826,9.672688,0.002008,-0.079077,39
7106,-1,209,-0.787358,2.226425,0.288872,9.386081,-2.372455,22
7107,-35,109,-0.785889,1.684001,7.924287,1.750813,-0.48438,38
7108,-53,6,-0.781927,1.593889,9.672688,0.002809,-0.07833,39
7109,-50,39,-0.776899,1.603522,9.544444,0.131555,-0.102918,39
7110,-17,167,-0.775076,1.862294,4.42672,5.249461,-1.335735,34
7111,-53,7,-0.772595,1.593962,9.672688,0.003742,-0.077469,39
7112,-47,57,-0.77182,1.615231,9.345756,0.330751,-0.148447,39
7113,-42,81,-0.770222,1.639546,8.865811,0.810856,-0.260869,37
7114,-44,72,-0.764007,1.629119,9.078962,0.598327,-0.210407,37
7115,-53,8,-0.761949,1.594045,9.672688,0.004806,-0.076498,39
7116,-52,23,-0.758758,1.597037,9.637666,0.040148,-0.08169,39
7117,-51,32,-0.757351,1.600235,9.594974,0.08298,-0.090332,39
7118,-53,9,-0.749996,1.594139,9.672688,0.006002,-0.07542,39
7119,-49,46,-0.738235,1.607423,9.486026,0.193839,-0.113533,39
7120,-53,10,-0.736744,1.594243,9.672688,0.007327,-0.074238,39
7121,-26,140,-0.730117,1.760471,6.343844,3.336833,-0.861066,36
7122,-52,24,-0.724886,1.597289,9.637666,0.043535,-0.079038,39
7123,-48,52,-0.724528,1.611388,9.419762,0.261474,-0.127966,39
7124,-32,120,-0.723491,1.707222,7.439177,2.242163,-0.596092,38
7125,-53,11,-0.722203,1.594358,9.672688,0.008781,-0.072955,39
7126,-50,40,-0.713505,1.603944,9.544444,0.137895,-0.098401,39
7127,-51,33,-0.707971,1.600583,9.594974,0.087918,-0.086694,39
7128,-53,12,-0.706384,1.594483,9.672688,0.010363,-0.071576,39
7129,-43,77,-0.696754,1.634572,8.975771,0.708242,-0.230177,37
7130,-12,181,-0.690401,1.935992,3.231849,6.4528,-1.62816,32
7131,-52,25,-0.689788,1.597551,9.637666,0.047045,-0.07632,39
7132,-53,13,-0.689298,1.59462,9.672688,0.012071,-0.070104,39
7133,-34,113,-0.686803,1.691827,7.76757,1.917438,-0.515224,38
7134,-16,170,-0.681345,1.876125,4.194971,5.490583,-1.38738,34
7135,-30,127,-0.680613,1.724037,7.091781,2.593847,-0.676752,36
7136,-39,94,-0.68052,1.657533,8.497481,1.188156,-0.34171,37
7137,-46,63,-0.676857,1.62014,9.264163,0.421841,-0.161158,39
7138,-38,98,-0.672526,1.663921,8.362588,1.323849,-0.373049,37
7139,-53,14,-0.670959,1.594766,9.672688,0.013905,-0.068541,39
7140,-9,189,-0.668008,1.989513,2.471913,7.214975,-1.81697,32
7141,-40,90,-0.667716,1.651498,8.626453,1.060465,-0.310454,37
7142,-47,58,-0.665694,1.615853,9.345756,0.341363,-0.14128,39
7143,-45,68,-0.661086,1.624824,9.175163,0.512417,-0.180992,39
7144,-49,47,-0.660103,1.607922,9.486026,0.201653,-0.108128,39
7145,-51,34,-0.657426,1.600941,9.594974,0.092973,-0.083011,39
7146,-52,26,-0.65349,1.597824,9.637666,0.050674,-0.073539,39
7147,-53,15,-0.651379,1.594924,9.672688,0.015863,-0.066892,39
7148,-50,41,-0.648983,1.604378,9.544444,0.144347,-0.093852,39
7149,-27,137,-0.6441,1.751227,6.537208,3.152071,-0.808502,36
7150,-37,102,-0.641246,1.670671,8.221968,1.467596,-0.404279,38
7151,-41,86,-0.636742,1.645809,8.7493,0.940715,-0.279487,37
7152,-48,53,-0.632149,1.611955,9.419762,0.270712,-0.121685,39
7153,-53,16,-0.630575,1.595092,9.672688,0.017944,-0.065159,39
7154,-52,27,-0.616018,1.598109,9.637666,0.054421,-0.070701,39
7155,-44,73,-0.614007,1.629919,9.078962,0.613327,-0.200472,37
7156,-53,17,-0.608562,1.595271,9.672688,0.020145,-0.063348,39
7157,-51,35,-0.60575,1.601312,9.594974,0.09814,-0.079286,39
7158,-42,82,-0.590364,1.640458,8.865811,0.828842,-0.249026,37
7159,-53,18,-0.585359,1.595461,9.672688,0.022465,-0.061461,39
7160,-36,106,-0.584333,1.677791,8.075809,1.619447,-0.435222,38
7161,-50,42,-0.583378,1.604825,9.544444,0.150907,-0.089275,39
7162,-49,48,-0.580911,1.608435,9.486026,0.209572,-0.102706,39
7163,-52,28,-0.577401,1.598405,9.637666,0.058283,-0.06781,39
7164,-15,173,-0.564756,1.890593,3.959593,5.73762,-1.438598,34
7165,-53,19,-0.560983,1.595662,9.672688,0.024903,-0.059503,39
7166,-47,59,-0.558551,1.61649,9.345756,0.352077,-0.134112,39
7167,-33,117,-0.555923,1.700046,7.605817,2.092279,-0.545319,38
7168,-46,64,-0.555493,1.620834,9.264163,0.433977,-0.153087,39
7169,-51,36,-0.552983,1.601694,9.594974,0.103417,-0.075525,39
7170,-28,134,-0.545935,1.742339,6.726384,2.972712,-0.756286,36
7171,-31,124,-0.539346,1.716193,7.267788,2.431966,-0.625251,36
7172,-48,54,-0.538753,1.612535,9.419762,0.280052,-0.115398,39
7173,-52,29,-0.537669,1.598713,9.637666,0.062256,-0.06487,39
7174,-53,20,-0.535457,1.595874,9.672688,0.027456,-0.057477,39
7175,-54,0,-0.533298,1.593263,9.700359,0,-0.05333,39
7176,-54,1,-0.532116,1.593274,9.700359,0.000118,-0.053213,39
7177,-43,78,-0.531466,1.635435,8.975771,0.724771,-0.219303,37
7178,-54,2,-0.529755,1.593295,9.700359,0.000354,-0.052983,39
7179,-54,3,-0.526215,1.593327,9.700359,0.000708,-0.052643,39
7180,-45,69,-0.525094,1.625578,9.175163,0.526016,-0.172005,39
7181,-54,4,-0.521501,1.59337,9.700359,0.00118,-0.052196,39
7182,-50,43,-0.516733,1.605284,9.544444,0.157572,-0.084677,39
7183,-54,5,-0.515616,1.593422,9.700359,0.001768,-0.051645,39
7184,-53,21,-0.508801,1.596097,9.672688,0.030121,-0.055387,39
7185,-54,6,-0.508565,1.593486,9.700359,0.002473,-0.050994,39
7186,-49,49,-0.500712,1.60896,9.486026,0.217592,-0.097273,39
7187,-54,7,-0.500356,1.59356,9.700359,0.003294,-0.050245,39
7188,-35,110,-0.499584,1.685288,7.924287,1.779444,-0.465713,38
7189,-4,202,-0.499362,2.109182,1.134173,8.56958,-2.142241,32
7190,-51,37,-0.499163,1.602088,9.594974,0.108799,-0.071734,39
7191,-52,30,-0.496855,1.599032,9.637666,0.066338,-0.061887,39
7192,-54,8,-0.490996,1.593646,9.700359,0.00423,-0.049402,39
7193,-11,184,-0.48922,1.953618,2.982104,6.722663,-1.678005,32
7194,-53,22,-0.48104,1.596331,9.672688,0.032897,-0.053238,39
7195,-6,197,-0.480615,2.055252,1.679934,8.025693,-2.003986,32
7196,-54,9,-0.480494,1.593741,9.700359,0.00528,-0.048469,39
7197,-54,10,-0.46886,1.593848,9.700359,0.006444,-0.047449,39
7198,-44,74,-0.463045,1.630734,9.078962,0.628423,-0.190557,39
7199,-40,91,-0.457117,1.652529,8.626453,1.081525,-0.296689,37
7200,-54,11,-0.456105,1.593965,9.700359,0.007719,-0.046346,39
7201,-52,31,-0.454992,1.599363,9.637666,0.070524,-0.058864,39
7202,-39,95,-0.454789,1.658616,8.497481,1.210729,-0.326967,37
7203,-2,207,-0.452463,2.179872,0.574194,9.134249,-2.280144,22
7204,-53,23,-0.452197,1.596576,9.672688,0.035782,-0.051034,39
7205,-47,60,-0.450454,1.61714,9.345756,0.362887,-0.126951,39
7206,-22,153,-0.450126,1.803178,5.530095,4.178582,-1.042228,36
7207,-50,44,-0.449097,1.605755,9.544444,0.164336,-0.080063,39
7208,-48,55,-0.444399,1.613128,9.419762,0.289487,-0.109112,39
7209,-51,38,-0.444332,1.602494,9.594974,0.114282,-0.067917,39
7210,-21,156,-0.443993,1.81446,5.316917,4.392373,-1.094336,36
7211,-54,12,-0.442242,1.594093,9.700359,0.009106,-0.045162,39
7212,-41,87,-0.441126,1.646788,8.7493,0.960277,-0.266698,37
7213,-23,150,-0.438627,1.79233,5.739436,3.970391,-0.990056,36
7214,-29,131,-0.436898,1.733793,6.911275,2.798724,-0.704518,36
7215,-46,65,-0.433186,1.621542,9.264163,0.446208,-0.14503,39
7216,-38,99,-0.431536,1.665058,8.362588,1.347948,-0.35733,37
7217,-54,13,-0.427284,1.594232,9.700359,0.010601,-0.043902,39
7218,-14,176,-0.424561,1.905756,3.720604,5.990629,-1.489345,34
7219,-53,24,-0.422302,1.596833,9.672688,0.038771,-0.04878,39
7220,-49,50,-0.419559,1.609498,9.486026,0.225707,-0.091836,39
7221,-20,159,-0.41927,1.826202,5.09995,4.611812,-1.146311,34
7222,-52,32,-0.412118,1.599705,9.637666,0.074812,-0.055809,39
7223,-54,14,-0.411247,1.594382,9.700359,0.012205,-0.04257,39
7224,-24,147,-0.410499,1.781897,5.944884,3.767755,-0.937894,36
7225,-42,83,-0.409552,1.641386,8.865811,0.846923,-0.237212,37
7226,-8,192,-0.399977,2.010668,2.211477,7.502215,-1.865565,32
7227,-54,15,-0.394147,1.594543,9.700359,0.013915,-0.041168,39
7228,-32,121,-0.391436,1.708667,7.439177,2.275368,-0.574541,38
7229,-53,25,-0.391381,1.597101,9.672688,0.041863,-0.046479,39
7230,-51,39,-0.388536,1.602913,9.594974,0.119862,-0.064082,39
7231,-45,70,-0.38818,1.626347,9.175163,0.539708,-0.163037,39
7232,-34,114,-0.384935,1.693172,7.76757,1.947625,-0.495603,38
7233,-37,103,-0.384894,1.671863,8.221968,1.493231,-0.387587,38
7234,-50,45,-0.380521,1.606239,9.544444,0.171193,-0.07544,39
7235,-54,16,-0.376003,1.594715,9.700359,0.015729,-0.039702,39
7236,-19,162,-0.375038,1.838428,4.879239,4.836947,-1.198089,34
7237,-52,33,-0.368271,1.60006,9.637666,0.079196,-0.052724,39
7238,-25,144,-0.366791,1.771861,6.146377,3.570633,-0.885821,36
7239,-43,79,-0.365252,1.636314,8.975771,0.741393,-0.208457,37
7240,-53,26,-0.359468,1.59738,9.672688,0.045054,-0.044137,39
7241,-54,17,-0.356835,1.594897,9.700359,0.017646,-0.038175,39
7242,-48,56,-0.349146,1.613736,9.419762,0.299013,-0.102834,39
7243,-47,61,-0.341464,1.617804,9.345756,0.373786,-0.119803,39
7244,-49,51,-0.33751,1.610049,9.486026,0.233912,-0.086401,39
7245,0,212,-0.336679,2.300516,0,9.720021,-2.417575,4
7246,-54,18,-0.336664,1.595091,9.700359,0.019663,-0.036592,39
7247,-51,40,-0.331823,1.603344,9.594974,0.125533,-0.060233,39
7248,-53,27,-0.326594,1.597671,9.672688,0.048342,-0.041759,39
7249,-55,0,-0.325074,1.592958,9.721182,0,-0.032507,39
7250,-55,1,-0.324058,1.592969,9.721182,0.000102,-0.032407,39
7251,-52,34,-0.323495,1.600426,9.637666,0.083674,-0.049618,39
7252,-55,2,-0.322028,1.592991,9.721182,0.000305,-0.032211,39
7253,-55,3,-0.318985,1.593023,9.721182,0.000609,-0.03192,39
7254,-30,128,-0.318334,1.725583,7.091781,2.630075,-0.653309,36
7255,-54,19,-0.315513,1.595296,9.700359,0.021778,-0.034956,39
7256,-55,4,-0.314935,1.593066,9.721182,0.001014,-0.03154,39
7257,-36,107,-0.312537,1.679039,8.075809,1.646627,-0.417563,38
7258,-44,75,-0.311191,1.631565,9.078962,0.643608,-0.18067,39
7259,-50,46,-0.311059,1.606736,9.544444,0.178139,-0.070815,39
7260,-18,165,-0.310417,1.85117,4.654818,5.067829,-1.24961,34
7261,-46,66,-0.310002,1.622266,9.264163,0.458526,-0.136993,39
7262,-55,5,-0.309881,1.593121,9.721182,0.001519,-0.031072,39
7263,-26,141,-0.308601,1.762207,6.343844,3.378985,-0.833919,36
7264,-55,6,-0.303831,1.593186,9.721182,0.002124,-0.03052,39
7265,-55,7,-0.296793,1.593262,9.721182,0.002828,-0.029889,39
7266,-54,20,-0.293407,1.595513,9.700359,0.023989,-0.033272,39
7267,-53,28,-0.292796,1.597974,9.672688,0.051722,-0.03935,39
7268,-55,8,-0.288774,1.593348,9.721182,0.00363,-0.02918,39
7269,-55,9,-0.279787,1.593446,9.721182,0.004529,-0.028399,39
7270,-52,35,-0.277833,1.600805,9.637666,0.08824,-0.046494,39
7271,-51,41,-0.274244,1.603788,9.594974,0.131291,-0.056378,39
7272,-54,21,-0.270375,1.595741,9.700359,0.026292,-0.031545,39
7273,-55,10,-0.269844,1.593555,9.721182,0.005523,-0.027548,39
7274,-10,187,-0.261693,1.972289,2.72879,6.99873,-1.727224,32
7275,-13,179,-0.260038,1.921678,3.478019,6.249666,-1.539582,34
7276,-55,11,-0.258957,1.593675,9.721182,0.006612,-0.026631,39
7277,-53,29,-0.258113,1.598288,9.672688,0.05519,-0.036915,39
7278,-49,52,-0.254625,1.610614,9.486026,0.2422,-0.080975,39
7279,-48,57,-0.253059,1.614357,9.419762,0.308621,-0.096571,39
7280,-45,71,-0.250413,1.627131,9.175163,0.553485,-0.154097,39
7281,-55,12,-0.247142,1.593805,9.721182,0.007793,-0.025652,39
7282,-54,22,-0.246445,1.59598,9.700359,0.028685,-0.029779,39
7283,-40,92,-0.245599,1.653576,8.626453,1.102676,-0.282964,37
7284,-41,88,-0.244606,1.647783,8.7493,0.979929,-0.253949,37
7285,-50,47,-0.240771,1.607246,9.544444,0.185168,-0.066195,39
7286,-33,118,-0.238461,1.70145,7.605817,2.124025,-0.524755,38
7287,-27,138,-0.237085,1.75292,6.537208,3.192772,-0.78228,36
7288,-55,13,-0.234418,1.593948,9.721182,0.009066,-0.024616,39
7289,-47,62,-0.23165,1.618483,9.345756,0.384768,-0.112677,39
7290,-52,36,-0.231334,1.601195,9.637666,0.09289,-0.04336,39
7291,-39,96,-0.228127,1.659717,8.497481,1.233395,-0.312266,37
7292,-42,84,-0.227858,1.64233,8.865811,0.865092,-0.225435,37
7293,-17,168,-0.22456,1.864464,4.42672,5.304513,-1.300818,34
7294,-53,30,-0.222586,1.598614,9.672688,0.058743,-0.03446,39
7295,-54,23,-0.221649,1.596231,9.700359,0.031165,-0.02798,39
