id,Bin
1108,14
1109,17
1110,1
1111,1
1112,6
1113,1
1114,17
1115,16
1116,1
1117,13
1118,15
1119,6
1120,1
1121,14
1122,6
1123,1
1124,17
1125,13
1126,6
1127,1
1128,15
1129,16
1130,14
1131,6
1132,13
1133,1
1134,1
1135,1
1136,1
1137,17
1138,6
1139,17
1140,13
1141,6
1142,15
1143,14
1144,1
1145,1
1146,16
1147,6
1148,17
1149,13
1150,1
1151,14
1152,6
1153,1
1154,15
1155,1
1156,1
1157,16
1158,13
1159,6
1160,1
1161,17
1162,17
1163,1
1164,14
1165,6
1166,13
1167,15
1168,1
1169,6
1170,17
1171,1
1172,1
1173,6
1174,6
1175,6
1176,14
1177,1
1178,6
1179,6
1180,13
1181,6
1182,6
1183,1
1184,6
1185,1
1186,6
1187,15
1188,6
1189,1
1190,6
1191,6
1192,17
1193,6
1194,13
1195,14
1196,6
1197,17
1198,1
1199,1
1200,6
1201,6
1202,1
1203,1
1204,6
1205,15
1206,6
1207,13
1208,17
1209,14
1210,6
1211,6
1212,1
1213,6
1214,1
1215,1
1216,1
1217,6
1218,13
1219,6
1220,1
1221,15
1222,1
1223,6
1224,17
1225,14
1226,1
1227,6
1228,6
1229,17
1230,13
1231,6
1232,1
1233,6
1234,6
1235,1
1236,1
1237,17
1238,14
1239,1
1240,1
1241,1
1242,1
1243,6
1244,13
1245,6
1246,6
1247,1
1248,17
1249,1
1250,14
1251,6
1252,1
1253,13
1254,6
1255,6
1256,17
1257,1
1258,1
1259,1
1260,1
1261,6
1262,6
1263,13
1264,14
1265,17
1266,1
1267,1
1268,1
1269,1
1270,6
1271,6
1272,6
1273,13
1274,17
1275,1
1276,14
1277,1
1278,6
1279,6
1280,1
1281,1
1282,1
1283,1
1284,17
1285,6
1286,13
1287,1
1288,1
1289,6
1290,14
1291,17
1292,6
1293,1
1294,3
1295,3
1296,3
1297,3
1298,1
1299,3
1300,13
1301,1
1302,3
1303,6
1304,6
1305,3
1306,1
1307,17
1308,3
1309,3
1310,14
1311,3
1312,1
1313,6
1314,1
1315,3
1316,6
1317,1
1318,3
1319,13
1320,3
1321,1
1322,17
1323,6
1324,1
1325,1
1326,3
1327,1
1328,3
1329,1
1330,17
1331,14
1332,6
1333,3
1334,6
1335,13
1336,3
1337,17
1338,3
1339,1
1340,1
1341,6
1342,6
1343,1
1344,1
1345,3
1346,1
1347,14
1348,1
1349,13
1350,3
1351,6
1352,1
1353,1
1354,6
1355,3
1356,17
1357,3
1358,1
1359,6
1360,17
1361,14
1362,13
1363,3
1364,6
1365,1
1366,1
1367,1
1368,1
1369,6
1370,17
1371,3
1372,1
1373,1
1374,3
1375,13
1376,1
1377,6
1378,6
1379,1
1380,3
1381,1
1382,3
1383,17
1384,1
1385,6
1386,1
1387,6
1388,17
1389,13
1390,1
1391,1
1392,3
1393,1
1394,1
1395,1
1396,6
1397,1
1398,17
1399,3
1400,6
1401,13
1402,3
1403,1
1404,6
1405,1
1406,1
1407,1
1408,1
1409,3
1410,6
1411,1
1412,1
1413,6
1414,17
1415,13
1416,1
1417,3
1418,17
1419,3
1420,3
1421,3
1422,1
1423,3
1424,3
1425,3
1426,1
1427,17
1428,6
1429,3
1430,1
1431,3
1432,6
1433,3
1434,1
1435,3
1436,1
1437,3
1438,13
1439,3
1440,3
1441,17
1442,3
1443,6
1444,1
1445,6
1446,3
1447,1
1448,3
1449,1
1450,3
1451,1
1452,3
1453,1
1454,6
1455,3
1456,17
1457,1
1458,13
1459,1
1460,3
1461,17
1462,1
1463,6
1464,3
1465,17
1466,3
1467,3
1468,6
1469,1
1470,3
1471,1
1472,17
1473,13
1474,3
1475,1
1476,6
1477,1
1478,3
1479,1
1480,1
1481,3
1482,6
1483,1
1484,3
1485,3
1486,1
1487,1
1488,3
1489,6
1490,13
1491,17
1492,17
1493,6
1494,3
1495,3
1496,17
1497,1
1498,1
1499,1
1500,1
1501,3
1502,17
1503,1
1504,6
1505,3
1506,6
1507,1
1508,1
1509,3
1510,13
1511,3
1512,3
1513,1
1514,6
1515,1
1516,1
1517,6
1518,3
1519,17
1520,13
1521,1
1522,1
1523,3
1524,17
1525,1
1526,3
1527,17
1528,1
1529,6
1530,1
1531,3
1532,17
1533,6
1534,3
1535,1
1536,3
1537,13
1538,1
1539,6
1540,1
1541,1
1542,3
1543,3
1544,1
1545,3
1546,6
1547,3
1548,3
1549,1
1550,3
1551,3
1552,3
1553,1
1554,3
1555,3
1556,3
1557,3
1558,17
1559,6
1560,3
1561,17
1562,1
1563,17
1564,1
1565,1
1566,3
1567,3
1568,1
1569,3
1570,1
1571,17
1572,6
1573,3
1574,3
1575,3
1576,6
1577,3
1578,3
1579,17
1580,1
1581,3
1582,1
1583,1
1584,1
1585,3
1586,3
1587,1
1588,3
1589,6
1590,3
1591,1
1592,6
1593,3
1594,1
1595,1
1596,3
1597,17
1598,17
1599,3
1600,3
1601,17
1602,1
1603,17
1604,3
1605,6
1606,3
1607,6
1608,3
1609,1
1610,1
1611,1
1612,1
1613,3
1614,17
1615,1
1616,3
1617,3
1618,1
1619,3
1620,1
1621,6
1622,6
1623,3
1624,1
1625,3
1626,3
1627,3
1628,1
1629,17
1630,1
1631,17
1632,17
1633,1
1634,3
1635,1
1636,3
1637,6
1638,3
1639,17
1640,6
1641,1
1642,1
1643,1
1644,17
1645,3
1646,3
1647,3
1648,3
1649,6
1650,1
1651,1
1652,1
1653,3
1654,3
1655,6
1656,1
1657,1
1658,1
1659,3
1660,3
1661,17
1662,1
1663,3
1664,17
1665,17
1666,6
1667,1
1668,3
1669,17
1670,1
1671,17
1672,6
1673,3
1674,1
1675,3
1676,1
1677,3
1678,20
1679,20
1680,20
1681,20
1682,20
1683,6
1684,20
1685,1
1686,20
1687,1
1688,20
1689,3
1690,3
1691,20
1692,1
1693,3
1694,1
1695,20
1696,6
1697,20
1698,1
1699,3
1700,20
1701,1
1702,1
1703,17
1704,20
1705,6
1706,17
1707,3
1708,1
1709,17
1710,20
1711,3
1712,3
1713,17
1714,20
1715,17
1716,20
1717,6
1718,3
1719,3
1720,1
1721,20
1722,17
1723,1
1724,6
1725,1
1726,1
1727,20
1728,3
1729,1
1730,3
1731,20
1732,3
1733,1
1734,20
1735,1
1736,6
1737,3
1738,20
1739,6
1740,3
1741,17
1742,17
1743,3
1744,17
1745,20
1746,17
1747,1
1748,1
1749,1
1750,3
1751,1
1752,20
1753,17
1754,1
1755,17
1756,3
1757,1
1758,20
1759,6
1760,3
1761,6
1762,3
1763,20
1764,1
1765,3
1766,1
1767,20
1768,1
1769,3
1770,3
1771,1
1772,1
1773,17
1774,6
1775,20
1776,6
1777,17
1778,17
1779,3
1780,1
1781,1
1782,20
1783,17
1784,3
1785,17
1786,3
1787,3
1788,20
1789,1
1790,1
1791,17
1792,6
1793,6
1794,1
1795,3
1796,20
1797,3
1798,1
1799,1
1800,3
1801,20
1802,1
1803,17
1804,3
1805,17
1806,6
1807,1
1808,1
1809,3
1810,17
1811,20
1812,20
1813,20
1814,20
1815,20
1816,20
1817,6
1818,1
1819,20
1820,17
1821,20
1822,3
1823,17
1824,20
1825,20
1826,20
1827,3
1828,20
1829,3
1830,20
1831,1
1832,1
1833,20
1834,20
1835,6
1836,1
1837,1
1838,17
1839,20
1840,1
1841,3
1842,20
1843,3
1844,6
1845,20
1846,20
1847,3
1848,1
1849,1
1850,20
1851,17
1852,17
1853,20
1854,3
1855,20
1856,6
1857,17
1858,17
1859,20
1860,3
1861,3
1862,1
1863,20
1864,1
1865,1
1866,20
1867,1
1868,17
1869,17
1870,3
1871,1
1872,20
1873,1
1874,20
1875,20
1876,1
1877,3
1878,3
1879,17
1880,1
1881,20
1882,3
1883,20
1884,20
1885,1
1886,1
1887,17
1888,17
1889,1
1890,1
1891,17
1892,20
1893,3
1894,3
1895,20
1896,17
1897,1
1898,3
1899,1
1900,1
1901,20
1902,17
1903,17
1904,20
1905,20
1906,3
1907,1
1908,3
1909,1
1910,1
1911,20
1912,3
1913,20
1914,1
1915,1
1916,20
1917,1
1918,17
1919,3
1920,1
1921,17
1922,17
1923,17
1924,3
1925,20
1926,20
1927,1
1928,1
1929,17
1930,17
1931,3
1932,20
1933,1
1934,3
1935,1
1936,20
1937,20
1938,3
1939,1
1940,17
1941,1
1942,1
1943,2
1944,1
1945,2
1946,20
1947,2
1948,20
1949,3
1950,2
1951,2
1952,3
1953,2
1954,1
1955,2
1956,2
1957,1
1958,1
1959,20
1960,2
1961,17
1962,3
1963,1
1964,17
1965,17
1966,2
1967,20
1968,17
1969,2
1970,20
1971,17
1972,2
1973,20
1974,2
1975,17
1976,3
1977,2
1978,1
1979,20
1980,1
1981,1
1982,20
1983,3
1984,2
1985,1
1986,1
1987,1
1988,20
1989,2
1990,17
1991,1
1992,2
1993,20
1994,20
1995,1
1996,2
1997,3
1998,2
1999,3
2000,20
2001,20
2002,17
2003,17
2004,17
2005,2
2006,20
2007,1
2008,1
2009,17
2010,1
2011,1
2012,17
2013,2
2014,20
2015,1
2016,17
2017,1
2018,2
2019,17
2020,20
2021,3
2022,3
2023,20
2024,20
2025,2
2026,1
2027,2
2028,1
2029,1
2030,17
2031,20
2032,20
2033,20
2034,2
2035,1
2036,1
2037,3
2038,17
2039,3
2040,17
2041,17
2042,2
2043,1
2044,20
2045,1
2046,17
2047,20
2048,17
2049,2
2050,20
2051,17
2052,1
2053,20
2054,1
2055,3
2056,2
2057,17
2058,3
2059,1
2060,20
2061,1
2062,2
2063,20
2064,1
2065,20
2066,1
2067,2
2068,17
2069,17
2070,1
2071,3
2072,1
2073,20
2074,17
2075,20
2076,17
2077,2
2078,3
2079,1
2080,17
2081,20
2082,17
2083,2
2084,2
2085,2
2086,2
2087,2
2088,2
2089,20
2090,20
2091,2
2092,1
2093,1
2094,2
2095,2
2096,3
2097,17
2098,1
2099,1
2100,2
2101,2
2102,1
2103,17
2104,2
2105,20
2106,2
2107,3
2108,20
2109,2
2110,1
2111,20
2112,2
2113,1
2114,2
2115,2
2116,17
2117,17
2118,20
2119,3
2120,2
2121,2
2122,17
2123,17
2124,17
2125,20
2126,2
2127,1
2128,20
2129,1
2130,1
2131,3
2132,2
2133,2
2134,17
2135,17
2136,1
2137,20
2138,2
2139,1
2140,2
2141,3
2142,2
2143,20
2144,20
2145,2
2146,1
2147,17
2148,17
2149,20
2150,2
2151,2
2152,3
2153,1
2154,17
2155,17
2156,2
2157,1
2158,1
2159,17
2160,20
2161,20
2162,3
2163,17
2164,2
2165,2
2166,20
2167,1
2168,1
2169,17
2170,17
2171,2
2172,2
2173,17
2174,20
2175,2
2176,3
2177,20
2178,1
2179,1
2180,20
2181,2
2182,3
2183,2
2184,1
2185,1
2186,20
2187,17
2188,2
2189,1
2190,17
2191,17
2192,20
2193,17
2194,17
2195,1
2196,2
2197,2
2198,1
2199,17
2200,20
2201,17
2202,1
2203,20
2204,3
2205,2
2206,2
2207,17
2208,20
2209,1
2210,2
2211,1
2212,17
2213,1
2214,1
2215,20
2216,2
2217,20
2218,2
2219,1
2220,3
2221,2
2222,2
2223,1
2224,2
2225,20
2226,1
2227,2
2228,2
2229,17
2230,2
2231,17
2232,2
2233,2
2234,17
2235,2
2236,17
2237,20
2238,2
2239,17
2240,2
2241,17
2242,2
2243,2
2244,20
2245,2
2246,1
2247,17
2248,2
2249,1
2250,2
2251,1
2252,20
2253,1
2254,1
2255,2
2256,2
2257,3
2258,20
2259,2
2260,1
2261,17
2262,2
2263,17
2264,2
2265,2
2266,1
2267,2
2268,20
2269,20
2270,2
2271,20
2272,17
2273,2
2274,17
2275,2
2276,1
2277,2
2278,17
2279,3
2280,1
2281,1
2282,17
2283,2
2284,17
2285,2
2286,1
2287,1
2288,2
2289,1
2290,20
2291,20
2292,20
2293,17
2294,17
2295,2
2296,2
2297,2
2298,2
2299,1
2300,20
2301,1
2302,2
2303,2
2304,20
2305,2
2306,17
2307,17
2308,1
2309,1
2310,20
2311,20
2312,2
2313,17
2314,17
2315,17
2316,1
2317,2
2318,1
2319,2
2320,2
2321,17
2322,17
2323,20
2324,3
2325,2
2326,1
2327,2
2328,17
2329,20
2330,20
2331,2
2332,1
2333,17
2334,2
2335,1
2336,17
2337,20
2338,2
2339,1
2340,2
2341,1
2342,2
2343,20
2344,20
2345,2
2346,1
2347,17
2348,17
2349,17
2350,2
2351,20
2352,17
2353,1
2354,17
2355,2
2356,17
2357,20
2358,17
2359,2
2360,2
2361,2
2362,1
2363,1
2364,20
2365,20
2366,20
2367,1
2368,20
2369,20
2370,1
2371,20
2372,20
2373,20
2374,2
2375,17
2376,20
2377,20
2378,20
2379,17
2380,2
2381,20
2382,20
2383,1
2384,2
2385,20
2386,2
2387,1
2388,20
2389,17
2390,20
2391,17
2392,17
2393,20
2394,2
2395,20
2396,2
2397,17
2398,20
2399,17
2400,20
2401,17
2402,2
2403,1
2404,20
2405,1
2406,20
2407,20
2408,2
2409,17
2410,1
2411,1
2412,2
2413,20
2414,17
2415,1
2416,20
2417,20
2418,2
2419,2
2420,20
2421,20
2422,1
2423,2
2424,20
2425,17
2426,17
2427,20
2428,2
2429,20
2430,20
2431,17
2432,1
2433,1
2434,17
2435,20
2436,2
2437,17
2438,2
2439,20
2440,20
2441,2
2442,1
2443,1
2444,20
2445,17
2446,17
2447,1
2448,17
2449,20
2450,2
2451,2
2452,20
2453,2
2454,17
2455,20
2456,20
2457,1
2458,17
2459,20
2460,20
2461,20
2462,2
2463,1
2464,1
2465,2
2466,1
2467,20
2468,2
2469,17
2470,17
2471,17
2472,2
2473,17
2474,1
2475,17
2476,20
2477,20
2478,20
2479,17
2480,20
2481,2
2482,20
2483,17
2484,20
2485,2
2486,2
2487,1
2488,20
2489,1
2490,17
2491,17
2492,1
2493,1
2494,2
2495,17
2496,2
2497,20
2498,20
2499,20
2500,20
2501,17
2502,2
2503,20
2504,1
2505,20
2506,2
2507,17
2508,17
2509,2
2510,19
2511,19
2512,19
2513,19
2514,19
2515,17
2516,17
2517,17
2518,19
2519,20
2520,19
2521,20
2522,19
2523,17
2524,1
2525,19
2526,2
2527,1
2528,2
2529,20
2530,19
2531,17
2532,1
2533,20
2534,20
2535,1
2536,2
2537,19
2538,19
2539,20
2540,19
2541,2
2542,20
2543,19
2544,20
2545,17
2546,1
2547,17
2548,19
2549,2
2550,17
2551,2
2552,20
2553,19
2554,17
2555,2
2556,20
2557,20
2558,17
2559,19
2560,1
2561,1
2562,17
2563,17
2564,19
2565,17
2566,20
2567,1
2568,2
2569,20
2570,20
2571,17
2572,1
2573,19
2574,2
2575,2
2576,19
2577,20
2578,17
2579,17
2580,19
2581,20
2582,1
2583,20
2584,2
2585,2
2586,20
2587,19
2588,2
2589,1
2590,20
2591,1
2592,17
2593,19
2594,17
2595,20
2596,17
2597,20
2598,17
2599,17
2600,2
2601,19
2602,1
2603,2
2604,17
2605,1
2606,20
2607,17
2608,19
2609,20
2610,2
2611,20
2612,20
2613,17
2614,19
2615,2
2616,17
2617,1
2618,1
2619,17
2620,2
2621,20
2622,19
2623,1
2624,20
2625,17
2626,2
2627,20
2628,2
2629,19
2630,20
2631,1
2632,20
2633,17
2634,20
2635,17
2636,19
2637,2
2638,17
2639,17
2640,1
2641,17
2642,2
2643,2
2644,19
2645,17
2646,20
2647,1
2648,1
2649,1
2650,20
2651,1
2652,17
2653,19
2654,2
2655,11
2656,20
2657,11
2658,2
2659,11
2660,11
2661,11
2662,2
2663,11
2664,17
2665,20
2666,11
2667,17
2668,19
2669,17
2670,11
2671,1
2672,11
2673,11
2674,2
2675,2
2676,11
2677,19
2678,17
2679,2
2680,17
2681,11
2682,17
2683,2
2684,17
2685,20
2686,11
2687,20
2688,1
2689,20
2690,17
2691,19
2692,11
2693,2
2694,17
2695,1
2696,11
2697,1
2698,20
2699,20
2700,17
2701,11
2702,17
2703,19
2704,2
2705,2
2706,11
2707,2
2708,1
2709,11
2710,19
2711,20
2712,20
2713,11
2714,17
2715,17
2716,17
2717,2
2718,1
2719,1
2720,2
2721,11
2722,2
2723,20
2724,17
2725,19
2726,17
2727,17
2728,17
2729,20
2730,11
2731,1
2732,17
2733,1
2734,11
2735,19
2736,2
2737,17
2738,2
2739,20
2740,17
2741,11
2742,20
2743,2
2744,20
2745,1
2746,17
2747,19
2748,11
2749,1
2750,2
2751,17
2752,1
2753,11
2754,2
2755,20
2756,19
2757,20
2758,11
2759,2
2760,1
2761,17
2762,17
2763,17
2764,2
2765,17
2766,20
2767,20
2768,17
2769,11
2770,19
2771,1
2772,17
2773,2
2774,17
2775,11
2776,17
2777,1
2778,2
2779,1
2780,19
2781,2
2782,20
2783,1
2784,11
2785,20
2786,17
2787,17
2788,20
2789,17
2790,2
2791,20
2792,11
2793,19
2794,2
2795,1
2796,17
2797,17
2798,17
2799,11
2800,11
2801,11
2802,2
2803,11
2804,11
2805,11
2806,1
2807,19
2808,11
2809,17
2810,2
2811,11
2812,17
2813,1
2814,11
2815,20
2816,20
2817,2
2818,11
2819,20
2820,11
2821,11
2822,1
2823,17
2824,1
2825,17
2826,11
2827,19
2828,20
2829,11
2830,11
2831,2
2832,11
2833,17
2834,2
2835,2
2836,11
2837,1
2838,11
2839,17
2840,19
2841,11
2842,17
2843,17
2844,20
2845,20
2846,11
2847,17
2848,20
2849,11
2850,1
2851,17
2852,11
2853,17
2854,28
2855,25
2856,25
2857,25
2858,25
2859,21
2860,25
2861,26
2862,28
2863,28
2864,25
2865,28
2866,21
2867,28
2868,21
2869,25
2870,25
2871,25
2872,25
2873,21
2874,28
2875,21
2876,26
2877,25
2878,28
2879,25
2880,25
2881,21
2882,26
2883,21
2884,25
2885,26
2886,21
2887,25
2888,28
2889,28
2890,28
2891,28
2892,26
2893,28
2894,25
2895,21
2896,28
2897,21
2898,28
2899,25
2900,25
2901,26
2902,25
2903,25
2904,21
2905,28
2906,28
2907,25
2908,21
2909,21
2910,26
2911,25
2912,28
2913,28
2914,25
2915,26
2916,21
2917,25
2918,21
2919,28
2920,25
2921,21
2922,25
2923,21
2924,21
2925,25
2926,26
2927,28
2928,21
2929,21
2930,26
2931,26
2932,21
2933,26
2934,28
2935,28
2936,25
2937,21
2938,25
2939,28
2940,25
2941,25
2942,21
2943,25
2944,25
2945,26
2946,28
2947,21
2948,26
2949,28
2950,21
2951,21
2952,21
2953,21
2954,21
2955,28
2956,21
2957,25
2958,21
2959,21
2960,21
2961,28
2962,21
2963,25
2964,21
2965,21
2966,26
2967,25
2968,21
2969,28
2970,28
2971,21
2972,21
2973,28
2974,21
2975,25
2976,25
2977,21
2978,21
2979,26
2980,21
2981,26
2982,25
2983,25
2984,26
2985,21
2986,28
2987,21
2988,28
2989,25
2990,21
2991,21
2992,25
2993,26
2994,21
