#Idx,EeV,g,rIn,v,J,ECB,Group
341,-8.191053e+00,6.540000e+02,1.894080e+00,3,54,8.252016e+00,2
342,-8.184343e+00,9.660000e+02,2.030591e+00,0,80,8.362934e+00,4
343,-8.183804e+00,7.740000e+02,1.927531e+00,2,64,8.281329e+00,4
344,-8.180027e+00,3.180000e+02,1.840743e+00,5,26,8.188213e+00,2
345,-8.172201e+00,2.610000e+02,1.866072e+00,4,43,8.204614e+00,2
346,-8.167351e+00,1.650000e+02,1.841025e+00,5,27,8.176433e+00,2
347,-8.165106e+00,3.330000e+02,1.894677e+00,3,55,8.229259e+00,2
348,-8.164494e+00,4.410000e+02,1.969539e+00,1,73,8.304067e+00,4
349,-8.154211e+00,3.420000e+02,1.841319e+00,5,28,8.164246e+00,2
350,-8.153074e+00,3.930000e+02,1.928252e+00,2,65,8.254834e+00,4
351,-8.151502e+00,5.340000e+02,1.866540e+00,4,44,8.186035e+00,2
352,-8.145872e+00,4.890000e+02,2.031551e+00,0,81,8.330506e+00,4
353,-8.140606e+00,1.770000e+02,1.841622e+00,5,29,8.151654e+00,2
354,-8.138705e+00,6.780000e+02,1.895284e+00,3,56,8.206150e+00,2
355,-8.130343e+00,2.730000e+02,1.867020e+00,4,45,8.167087e+00,2
356,-8.129445e+00,8.940000e+02,1.970383e+00,1,74,8.274246e+00,4
357,-8.126537e+00,3.660000e+02,1.841937e+00,5,30,8.138659e+00,2
358,-8.121895e+00,7.980000e+02,1.928985e+00,2,66,8.227999e+00,4
359,-8.112005e+00,1.890000e+02,1.842261e+00,5,31,8.125262e+00,2
360,-8.111850e+00,3.450000e+02,1.895903e+00,3,57,8.182690e+00,2
361,-8.108726e+00,5.580000e+02,1.867510e+00,4,46,8.147773e+00,2
362,-8.106964e+00,9.900000e+02,2.032525e+00,0,82,8.297760e+00,4
363,-8.097009e+00,3.900000e+02,1.842597e+00,5,32,8.111466e+00,2
364,-8.093954e+00,4.530000e+02,1.971239e+00,1,75,8.244098e+00,4
365,-8.090269e+00,4.050000e+02,1.929729e+00,2,67,8.200824e+00,4
366,-8.086652e+00,2.850000e+02,1.868011e+00,4,47,8.128096e+00,2
367,-8.084543e+00,7.020000e+02,1.896534e+00,3,58,8.158882e+00,2
368,-8.081551e+00,2.010000e+02,1.842943e+00,5,33,8.097273e+00,2
369,-8.073969e+00,6.000000e+00,1.820347e+00,6,0,8.073969e+00,3
370,-8.073501e+00,9.000000e+00,1.820358e+00,6,1,8.073503e+00,3
371,-8.072567e+00,3.000000e+01,1.820378e+00,6,2,8.072575e+00,3
372,-8.071166e+00,2.100000e+01,1.820409e+00,6,3,8.071188e+00,3
373,-8.069298e+00,5.400000e+01,1.820451e+00,6,4,8.069344e+00,3
374,-8.067619e+00,5.010000e+02,2.033511e+00,0,83,8.264699e+00,4
375,-8.066963e+00,3.300000e+01,1.820502e+00,6,5,8.067047e+00,3
376,-8.065631e+00,4.140000e+02,1.843300e+00,5,34,8.082686e+00,2
377,-8.064161e+00,7.800000e+01,1.820564e+00,6,6,8.064298e+00,3
378,-8.064121e+00,5.820000e+02,1.868523e+00,4,48,8.108058e+00,2
379,-8.060892e+00,4.500000e+01,1.820637e+00,6,7,8.061102e+00,3
380,-8.058197e+00,8.220000e+02,1.930485e+00,2,68,8.173313e+00,4
381,-8.058023e+00,9.180000e+02,1.972107e+00,1,76,8.213623e+00,4
382,-8.057157e+00,1.020000e+02,1.820719e+00,6,8,8.057460e+00,3
383,-8.056786e+00,3.570000e+02,1.897176e+00,3,59,8.134726e+00,4
384,-8.052955e+00,5.700000e+01,1.820812e+00,6,9,8.053375e+00,3
385,-8.049250e+00,2.130000e+02,1.843667e+00,5,35,8.067706e+00,2
386,-8.048287e+00,1.260000e+02,1.820916e+00,6,10,8.048851e+00,3
387,-8.043153e+00,6.900000e+01,1.821030e+00,6,11,8.043889e+00,3
388,-8.041134e+00,2.970000e+02,1.869047e+00,4,49,8.087660e+00,2
389,-8.037553e+00,1.500000e+02,1.821154e+00,6,12,8.038492e+00,3
390,-8.032408e+00,4.380000e+02,1.844046e+00,5,36,8.052337e+00,2
391,-8.031487e+00,8.100000e+01,1.821288e+00,6,13,8.032663e+00,3
392,-8.028577e+00,7.260000e+02,1.897829e+00,3,60,8.110224e+00,4
393,-8.027840e+00,1.014000e+03,2.034511e+00,0,84,8.231325e+00,4
394,-8.025681e+00,4.170000e+02,1.931253e+00,2,69,8.145466e+00,4
395,-8.024955e+00,1.740000e+02,1.821433e+00,6,14,8.026404e+00,3
396,-8.021651e+00,4.650000e+02,1.972988e+00,1,77,8.182824e+00,4
397,-8.017958e+00,9.300000e+01,1.821588e+00,6,15,8.019717e+00,3
398,-8.017692e+00,6.060000e+02,1.869581e+00,4,50,8.066906e+00,2
399,-8.015105e+00,2.250000e+02,1.844434e+00,5,37,8.036581e+00,2
400,-8.010497e+00,1.980000e+02,1.821754e+00,6,16,8.012606e+00,3
401,-8.002570e+00,1.050000e+02,1.821930e+00,6,17,8.005072e+00,3
402,-7.999920e+00,3.690000e+02,1.898493e+00,3,61,8.085378e+00,4
403,-7.997344e+00,4.620000e+02,1.844834e+00,5,38,8.020441e+00,2
404,-7.994179e+00,2.220000e+02,1.822116e+00,6,18,7.997117e+00,3
405,-7.993796e+00,3.090000e+02,1.870126e+00,4,51,8.045797e+00,2
406,-7.992720e+00,8.460000e+02,1.932033e+00,2,70,8.117285e+00,4
407,-7.987628e+00,5.130000e+02,2.035523e+00,0,85,8.197640e+00,4
408,-7.985324e+00,1.170000e+02,1.822313e+00,6,19,7.988743e+00,3
409,-7.984842e+00,9.420000e+02,1.973881e+00,1,78,8.151703e+00,4
410,-7.979123e+00,2.370000e+02,1.845244e+00,5,39,8.003919e+00,2
411,-7.976004e+00,2.460000e+02,1.822520e+00,6,20,7.979953e+00,3
412,-7.970814e+00,7.500000e+02,1.899169e+00,3,62,8.060189e+00,4
413,-7.969446e+00,6.300000e+02,1.870683e+00,4,52,8.024334e+00,2
414,-7.966222e+00,1.290000e+02,1.822738e+00,6,21,7.970748e+00,3
415,-7.960444e+00,4.860000e+02,1.845665e+00,5,40,7.987019e+00,2
416,-7.959317e+00,4.290000e+02,1.932825e+00,2,71,8.088773e+00,4
417,-7.955976e+00,2.700000e+02,1.822966e+00,6,22,7.961129e+00,3
418,-7.947596e+00,4.770000e+02,1.974786e+00,1,79,8.120263e+00,4
419,-7.946984e+00,1.038000e+03,2.036549e+00,0,86,8.163647e+00,4
420,-7.945268e+00,1.410000e+02,1.823204e+00,6,23,7.951099e+00,3
421,-7.944644e+00,3.210000e+02,1.871250e+00,4,53,8.002519e+00,2
422,-7.941308e+00,2.490000e+02,1.846097e+00,5,41,7.969744e+00,2
423,-7.941262e+00,3.810000e+02,1.899857e+00,3,63,8.034658e+00,4
424,-7.934097e+00,2.940000e+02,1.823453e+00,6,24,7.940659e+00,3
425,-7.925473e+00,8.700000e+02,1.933628e+00,2,72,8.059932e+00,4
426,-7.922464e+00,1.530000e+02,1.823713e+00,6,25,7.929810e+00,3
427,-7.921715e+00,5.100000e+02,1.846539e+00,5,42,7.952096e+00,2
428,-7.919391e+00,6.540000e+02,1.871829e+00,4,54,7.980354e+00,2
429,-7.911263e+00,7.740000e+02,1.900556e+00,3,64,8.008788e+00,4
430,-7.910370e+00,3.180000e+02,1.823983e+00,6,26,7.918556e+00,3
431,-7.909913e+00,9.660000e+02,1.975704e+00,1,80,8.088504e+00,4
432,-7.905910e+00,5.250000e+02,2.037587e+00,0,87,8.129348e+00,4
433,-7.901666e+00,2.610000e+02,1.846992e+00,5,43,7.934078e+00,2
434,-7.897815e+00,1.650000e+02,1.824263e+00,6,27,7.906896e+00,3
435,-7.893687e+00,3.330000e+02,1.872418e+00,4,55,7.957840e+00,2
436,-7.891188e+00,4.410000e+02,1.934443e+00,2,73,8.030762e+00,4
437,-7.884799e+00,3.420000e+02,1.824554e+00,6,28,7.894834e+00,3
438,-7.881161e+00,5.340000e+02,1.847456e+00,5,44,7.915694e+00,2
439,-7.880819e+00,3.930000e+02,1.901266e+00,3,65,7.982580e+00,4
440,-7.871797e+00,4.890000e+02,1.976634e+00,1,81,8.056431e+00,4
441,-7.871323e+00,1.770000e+02,1.824855e+00,6,29,7.882371e+00,3
442,-7.867533e+00,6.780000e+02,1.873019e+00,4,56,7.934978e+00,2
443,-7.864407e+00,1.062000e+03,2.038639e+00,0,88,8.094746e+00,4
444,-7.860202e+00,2.730000e+02,1.847931e+00,5,45,7.896946e+00,2
445,-7.857387e+00,3.660000e+02,1.825167e+00,6,30,7.869508e+00,3
446,-7.856465e+00,8.940000e+02,1.935271e+00,2,74,8.001267e+00,4
447,-7.849932e+00,7.980000e+02,1.901988e+00,3,66,7.956036e+00,4
448,-7.842992e+00,1.890000e+02,1.825489e+00,6,31,7.856249e+00,3
449,-7.840931e+00,3.450000e+02,1.873631e+00,4,57,7.911771e+00,2
450,-7.838789e+00,5.580000e+02,1.848417e+00,5,46,7.877836e+00,2
451,-7.833248e+00,9.900000e+02,1.977577e+00,1,82,8.024044e+00,4
452,-7.828139e+00,3.900000e+02,1.825822e+00,6,32,7.842595e+00,3
453,-7.822476e+00,5.370000e+02,2.039705e+00,0,89,8.059842e+00,4
454,-7.821304e+00,4.530000e+02,1.936110e+00,2,75,7.971448e+00,4
455,-7.818602e+00,4.050000e+02,1.902722e+00,3,67,7.929157e+00,4
456,-7.816923e+00,2.850000e+02,1.848913e+00,5,47,7.858367e+00,2
457,-7.813880e+00,7.020000e+02,1.874254e+00,4,58,7.888219e+00,2
458,-7.812827e+00,2.010000e+02,1.826165e+00,6,33,7.828549e+00,3
459,-7.806276e+00,6.000000e+00,1.805353e+00,7,0,7.806276e+00,3
460,-7.805814e+00,9.000000e+00,1.805363e+00,7,1,7.805816e+00,3
461,-7.804888e+00,3.000000e+01,1.805384e+00,7,2,7.804896e+00,3
462,-7.803501e+00,2.100000e+01,1.805415e+00,7,3,7.803522e+00,3
463,-7.801650e+00,5.400000e+01,1.805456e+00,7,4,7.801696e+00,3
464,-7.799337e+00,3.300000e+01,1.805507e+00,7,5,7.799421e+00,3
465,-7.797058e+00,4.140000e+02,1.826519e+00,6,34,7.814113e+00,3
466,-7.796562e+00,7.800000e+01,1.805569e+00,7,6,7.796699e+00,3
467,-7.794605e+00,5.820000e+02,1.849420e+00,5,48,7.838542e+00,2
468,-7.794268e+00,5.010000e+02,1.978532e+00,1,83,7.991347e+00,4
469,-7.793325e+00,4.500000e+01,1.805641e+00,7,7,7.793534e+00,3
470,-7.789625e+00,1.020000e+02,1.805723e+00,7,8,7.789928e+00,3
471,-7.786830e+00,8.220000e+02,1.903467e+00,3,68,7.901945e+00,4
472,-7.786383e+00,3.570000e+02,1.874888e+00,4,59,7.864324e+00,5
473,-7.785707e+00,9.180000e+02,1.936962e+00,2,76,7.941307e+00,4
474,-7.785463e+00,5.700000e+01,1.805815e+00,7,9,7.785884e+00,3
475,-7.780840e+00,1.260000e+02,1.805918e+00,7,10,7.781403e+00,3
476,-7.780832e+00,2.130000e+02,1.826884e+00,6,35,7.799288e+00,3
477,-7.780120e+00,1.086000e+03,2.040783e+00,0,90,8.024640e+00,4
478,-7.775754e+00,6.900000e+01,1.806031e+00,7,11,7.776490e+00,3
479,-7.771835e+00,2.970000e+02,1.849939e+00,5,49,7.818362e+00,2
480,-7.770207e+00,1.500000e+02,1.806154e+00,7,12,7.771147e+00,3
481,-7.764199e+00,8.100000e+01,1.806288e+00,7,13,7.765376e+00,3
482,-7.764150e+00,4.380000e+02,1.827259e+00,6,36,7.784079e+00,3
483,-7.758440e+00,7.260000e+02,1.875534e+00,4,60,7.840087e+00,5
484,-7.757730e+00,1.740000e+02,1.806431e+00,7,14,7.759179e+00,3
485,-7.754856e+00,1.014000e+03,1.979500e+00,1,84,7.958341e+00,4
486,-7.754617e+00,4.170000e+02,1.904224e+00,3,69,7.874402e+00,4
487,-7.750800e+00,9.300000e+01,1.806586e+00,7,15,7.752559e+00,3
488,-7.749674e+00,4.650000e+02,1.937825e+00,2,77,7.910847e+00,4
489,-7.748615e+00,6.060000e+02,1.850468e+00,5,50,7.797829e+00,2
490,-7.747012e+00,2.250000e+02,1.827644e+00,6,37,7.768488e+00,3
491,-7.743409e+00,1.980000e+02,1.806750e+00,7,16,7.745519e+00,3
492,-7.737340e+00,5.490000e+02,2.041875e+00,0,91,7.989142e+00,4
493,-7.735559e+00,1.050000e+02,1.806925e+00,7,17,7.738061e+00,3
494,-7.730053e+00,3.690000e+02,1.876191e+00,4,61,7.815511e+00,5
495,-7.729419e+00,4.620000e+02,1.828040e+00,6,38,7.752516e+00,3
496,-7.727248e+00,2.220000e+02,1.807110e+00,7,18,7.730186e+00,3
497,-7.724945e+00,3.090000e+02,1.851008e+00,5,51,7.776946e+00,2
498,-7.721966e+00,8.460000e+02,1.904992e+00,3,70,7.846531e+00,4
499,-7.718477e+00,1.170000e+02,1.807306e+00,7,19,7.721897e+00,3
500,-7.715017e+00,5.130000e+02,1.980481e+00,1,85,7.925029e+00,4
501,-7.713208e+00,9.420000e+02,1.938701e+00,2,78,7.880069e+00,4
502,-7.711372e+00,2.370000e+02,1.828447e+00,6,39,7.736168e+00,3
503,-7.709247e+00,2.460000e+02,1.807511e+00,7,20,7.713196e+00,3
504,-7.701221e+00,7.500000e+02,1.876859e+00,4,62,7.790596e+00,5
505,-7.700826e+00,6.300000e+02,1.851559e+00,5,52,7.755713e+00,2
506,-7.699558e+00,1.290000e+02,1.807727e+00,7,21,7.704084e+00,3
507,-7.694136e+00,1.110000e+03,2.042980e+00,0,92,7.953350e+00,4
508,-7.692871e+00,4.860000e+02,1.828865e+00,6,40,7.719446e+00,3
509,-7.689410e+00,2.700000e+02,1.807954e+00,7,22,7.694563e+00,3
510,-7.688876e+00,4.290000e+02,1.905772e+00,3,71,7.818332e+00,4
511,-7.678804e+00,1.410000e+02,1.808191e+00,7,23,7.684635e+00,3
512,-7.676309e+00,4.770000e+02,1.939588e+00,2,79,7.848976e+00,4
513,-7.676259e+00,3.210000e+02,1.852121e+00,5,53,7.734133e+00,2
514,-7.674750e+00,1.038000e+03,1.981474e+00,1,86,7.891413e+00,4
515,-7.673917e+00,2.490000e+02,1.829293e+00,6,41,7.702353e+00,3
516,-7.671947e+00,3.810000e+02,1.877539e+00,4,63,7.765344e+00,5
517,-7.667740e+00,2.940000e+02,1.808438e+00,7,24,7.674302e+00,3
518,-7.656219e+00,1.530000e+02,1.808695e+00,7,25,7.663565e+00,3
519,-7.655349e+00,8.700000e+02,1.906564e+00,3,72,7.789808e+00,4
520,-7.654510e+00,5.100000e+02,1.829732e+00,6,42,7.684892e+00,3
521,-7.651244e+00,6.540000e+02,1.852694e+00,5,54,7.712207e+00,2
522,-7.650512e+00,5.610000e+02,2.044099e+00,0,93,7.917267e+00,4
523,-7.644241e+00,3.180000e+02,1.808963e+00,7,26,7.652426e+00,3
524,-7.642232e+00,7.740000e+02,1.878230e+00,4,64,7.739757e+00,5
525,-7.638978e+00,9.660000e+02,1.940488e+00,2,80,7.817569e+00,4
526,-7.634652e+00,2.610000e+02,1.830182e+00,6,43,7.667065e+00,3
527,-7.634058e+00,5.250000e+02,1.982480e+00,1,87,7.857496e+00,4
528,-7.631805e+00,1.650000e+02,1.809242e+00,7,27,7.640887e+00,3
529,-7.625784e+00,3.330000e+02,1.853278e+00,5,55,7.689937e+00,2
530,-7.621387e+00,4.410000e+02,1.907368e+00,3,73,7.760960e+00,4
531,-7.618914e+00,3.420000e+02,1.809530e+00,7,28,7.628949e+00,3
532,-7.614343e+00,5.340000e+02,1.830642e+00,6,44,7.648876e+00,3
533,-7.612076e+00,3.930000e+02,1.878932e+00,4,65,7.713836e+00,5
534,-7.606467e+00,1.134000e+03,2.045231e+00,0,94,7.880896e+00,4
535,-7.605567e+00,1.770000e+02,1.809830e+00,7,29,7.616615e+00,3
536,-7.601219e+00,4.890000e+02,1.941401e+00,2,81,7.785852e+00,4
537,-7.599879e+00,6.780000e+02,1.853873e+00,5,56,7.667324e+00,2
538,-7.593584e+00,2.730000e+02,1.831113e+00,6,45,7.630328e+00,3
539,-7.592940e+00,1.062000e+03,1.983499e+00,1,88,7.823279e+00,4
540,-7.591765e+00,3.660000e+02,1.810139e+00,7,30,7.603887e+00,3
541,-7.586990e+00,8.940000e+02,1.908183e+00,3,74,7.731791e+00,4
542,-7.581480e+00,7.980000e+02,1.879646e+00,4,66,7.687584e+00,5
543,-7.577508e+00,1.890000e+02,1.810459e+00,7,31,7.590765e+00,3
544,-7.573529e+00,3.450000e+02,1.854479e+00,5,57,7.644369e+00,2
545,-7.572376e+00,5.580000e+02,1.831595e+00,6,46,7.611422e+00,3
546,-7.563030e+00,9.900000e+02,1.942325e+00,2,82,7.753826e+00,4
547,-7.562797e+00,3.900000e+02,1.810790e+00,7,32,7.577254e+00,3
548,-7.562004e+00,5.730000e+02,2.046376e+00,0,95,7.844239e+00,4
549,-7.552159e+00,4.530000e+02,1.909010e+00,3,75,7.702303e+00,4
550,-7.551400e+00,5.370000e+02,1.984530e+00,1,89,7.788766e+00,4
551,-7.550719e+00,2.850000e+02,1.832087e+00,6,47,7.592163e+00,3
552,-7.550446e+00,4.050000e+02,1.880371e+00,4,67,7.661001e+00,5
553,-7.547633e+00,2.010000e+02,1.811131e+00,7,33,7.563355e+00,3
554,-7.546736e+00,7.020000e+02,1.855097e+00,5,58,7.621075e+00,2
555,-7.542119e+00,6.000000e+00,1.791749e+00,8,0,7.542119e+00,3
556,-7.541661e+00,9.000000e+00,1.791759e+00,8,1,7.541663e+00,3
557,-7.540745e+00,3.000000e+01,1.791779e+00,8,2,7.540752e+00,3
558,-7.539370e+00,2.100000e+01,1.791810e+00,8,3,7.539392e+00,3
559,-7.537538e+00,5.400000e+01,1.791851e+00,8,4,7.537584e+00,3
560,-7.535247e+00,3.300000e+01,1.791902e+00,8,5,7.535331e+00,3
561,-7.532499e+00,7.800000e+01,1.791963e+00,8,6,7.532636e+00,3
562,-7.532015e+00,4.140000e+02,1.811482e+00,7,34,7.549070e+00,3
563,-7.529292e+00,4.500000e+01,1.792034e+00,8,7,7.529502e+00,3
564,-7.528614e+00,5.820000e+02,1.832590e+00,6,48,7.572551e+00,3
565,-7.525628e+00,1.020000e+02,1.792116e+00,8,8,7.525931e+00,3
566,-7.524415e+00,5.010000e+02,1.943262e+00,2,83,7.721494e+00,4
567,-7.521507e+00,5.700000e+01,1.792208e+00,8,9,7.521927e+00,3
568,-7.519501e+00,3.570000e+02,1.855725e+00,5,59,7.597441e+00,5
569,-7.518975e+00,8.220000e+02,1.881107e+00,4,68,7.634091e+00,5
570,-7.517125e+00,1.158000e+03,2.047535e+00,0,96,7.807297e+00,4
571,-7.516928e+00,1.260000e+02,1.792310e+00,8,10,7.517492e+00,3
572,-7.516897e+00,9.180000e+02,1.909849e+00,3,76,7.672498e+00,4
573,-7.515945e+00,2.130000e+02,1.811844e+00,7,35,7.534402e+00,3
574,-7.511891e+00,6.900000e+01,1.792422e+00,8,11,7.512628e+00,3
575,-7.509439e+00,1.086000e+03,1.985574e+00,1,90,7.753959e+00,4
576,-7.506398e+00,1.500000e+02,1.792545e+00,8,12,7.507338e+00,3
577,-7.506062e+00,2.970000e+02,1.833104e+00,6,49,7.552588e+00,3
578,-7.500448e+00,8.100000e+01,1.792678e+00,8,13,7.501625e+00,3
579,-7.499424e+00,4.380000e+02,1.812217e+00,7,36,7.519353e+00,3
580,-7.494042e+00,1.740000e+02,1.792821e+00,8,14,7.495490e+00,3
581,-7.491824e+00,7.260000e+02,1.856364e+00,5,60,7.573471e+00,5
582,-7.487179e+00,9.300000e+01,1.792974e+00,8,15,7.488938e+00,3
583,-7.487068e+00,4.170000e+02,1.881855e+00,4,69,7.606853e+00,5
584,-7.485373e+00,1.014000e+03,1.944211e+00,2,84,7.688858e+00,4
585,-7.483064e+00,6.060000e+02,1.833629e+00,6,50,7.532278e+00,3
586,-7.482451e+00,2.250000e+02,1.812600e+00,7,37,7.503926e+00,3
587,-7.481205e+00,4.650000e+02,1.910700e+00,3,77,7.642377e+00,4
588,-7.479859e+00,1.980000e+02,1.793137e+00,8,16,7.481969e+00,3
589,-7.472084e+00,1.050000e+02,1.793311e+00,8,17,7.474587e+00,3
590,-7.471831e+00,5.850000e+02,2.048708e+00,0,97,7.770076e+00,4
591,-7.467057e+00,5.490000e+02,1.986632e+00,1,91,7.718860e+00,4
592,-7.465027e+00,4.620000e+02,1.812993e+00,7,38,7.488124e+00,3
593,-7.463854e+00,2.220000e+02,1.793495e+00,8,18,7.466792e+00,3
594,-7.463707e+00,3.690000e+02,1.857015e+00,5,61,7.549165e+00,5
595,-7.459621e+00,3.090000e+02,1.834165e+00,6,51,7.511622e+00,3
596,-7.455168e+00,1.170000e+02,1.793689e+00,8,19,7.458588e+00,3
597,-7.454726e+00,8.460000e+02,1.882615e+00,4,70,7.579292e+00,5
598,-7.447154e+00,2.370000e+02,1.813397e+00,7,39,7.471950e+00,3
599,-7.446027e+00,2.460000e+02,1.793894e+00,8,20,7.449976e+00,3
600,-7.445908e+00,5.130000e+02,1.945172e+00,2,85,7.655920e+00,4
601,-7.445083e+00,9.420000e+02,1.911563e+00,3,78,7.611944e+00,4
602,-7.436432e+00,1.290000e+02,1.794109e+00,8,21,7.440958e+00,3
603,-7.435733e+00,6.300000e+02,1.834712e+00,6,52,7.490620e+00,3
604,-7.435151e+00,7.500000e+02,1.857677e+00,5,62,7.524525e+00,5
605,-7.428831e+00,4.860000e+02,1.813812e+00,7,40,7.455406e+00,3
606,-7.426383e+00,2.700000e+02,1.794334e+00,8,22,7.431536e+00,3
607,-7.426123e+00,1.182000e+03,2.049895e+00,0,98,7.732576e+00,4
608,-7.424257e+00,1.110000e+03,1.987702e+00,1,92,7.683471e+00,4
609,-7.421951e+00,4.290000e+02,1.883386e+00,4,71,7.551407e+00,5
610,-7.415879e+00,1.410000e+02,1.794569e+00,8,23,7.421711e+00,3
611,-7.411402e+00,3.210000e+02,1.835269e+00,6,53,7.469276e+00,3
612,-7.410060e+00,2.490000e+02,1.814237e+00,7,41,7.438496e+00,3
613,-7.408532e+00,4.770000e+02,1.912438e+00,3,79,7.581199e+00,4
614,-7.406157e+00,3.810000e+02,1.858350e+00,5,63,7.499553e+00,5
615,-7.406020e+00,1.038000e+03,1.946146e+00,2,86,7.622683e+00,4
616,-7.404923e+00,2.940000e+02,1.794815e+00,8,24,7.411485e+00,3
617,-7.393513e+00,1.530000e+02,1.795071e+00,8,25,7.400859e+00,3
618,-7.390841e+00,5.100000e+02,1.814673e+00,7,42,7.421222e+00,3
619,-7.388743e+00,8.700000e+02,1.884169e+00,4,72,7.523201e+00,5
620,-7.386628e+00,6.540000e+02,1.835838e+00,6,54,7.447591e+00,3
621,-7.381651e+00,3.180000e+02,1.795337e+00,8,26,7.389836e+00,3
622,-7.381041e+00,5.610000e+02,1.988785e+00,1,93,7.647796e+00,4
623,-7.380004e+00,5.970000e+02,2.051095e+00,0,99,7.694801e+00,4
624,-7.376725e+00,7.740000e+02,1.859034e+00,5,64,7.474250e+00,5
625,-7.371555e+00,9.660000e+02,1.913325e+00,3,80,7.550146e+00,4
626,-7.371174e+00,2.610000e+02,1.815120e+00,7,43,7.403587e+00,3
627,-7.369336e+00,1.650000e+02,1.795614e+00,8,27,7.378418e+00,3
628,-7.365710e+00,5.250000e+02,1.947132e+00,2,87,7.589148e+00,4
629,-7.361412e+00,3.330000e+02,1.836417e+00,6,55,7.425565e+00,3
630,-7.356570e+00,3.420000e+02,1.795901e+00,8,28,7.366605e+00,3
631,-7.355104e+00,4.410000e+02,1.884963e+00,4,73,7.494677e+00,5
632,-7.351061e+00,5.340000e+02,1.815577e+00,7,44,7.385594e+00,3
633,-7.346857e+00,3.930000e+02,1.859730e+00,5,65,7.448618e+00,5
634,-7.343353e+00,1.770000e+02,1.796199e+00,8,29,7.354401e+00,3
635,-7.337409e+00,1.134000e+03,1.989881e+00,1,94,7.611837e+00,4
636,-7.335756e+00,6.780000e+02,1.837007e+00,6,56,7.403201e+00,3
637,-7.334153e+00,4.890000e+02,1.914224e+00,3,81,7.518787e+00,4
638,-7.333474e+00,1.206000e+03,2.052309e+00,0,100,7.656752e+00,4
639,-7.330503e+00,2.730000e+02,1.816045e+00,7,45,7.367247e+00,3
640,-7.329685e+00,3.660000e+02,1.796506e+00,8,30,7.341806e+00,3
641,-7.324980e+00,1.062000e+03,1.948131e+00,2,88,7.555319e+00,4
642,-7.321034e+00,8.940000e+02,1.885769e+00,4,74,7.465836e+00,5
643,-7.316555e+00,7.980000e+02,1.860437e+00,5,66,7.422659e+00,5
644,-7.315566e+00,1.890000e+02,1.796825e+00,8,31,7.328824e+00,3
645,-7.309660e+00,3.450000e+02,1.837609e+00,6,57,7.380500e+00,3
646,-7.309499e+00,5.580000e+02,1.816523e+00,7,46,7.348546e+00,3
647,-7.300999e+00,3.900000e+02,1.797153e+00,8,32,7.315455e+00,3
648,-7.296327e+00,9.900000e+02,1.915135e+00,3,82,7.487123e+00,4
649,-7.293363e+00,5.730000e+02,1.990990e+00,1,95,7.575597e+00,4
650,-7.288052e+00,2.850000e+02,1.817012e+00,7,47,7.329496e+00,3
651,-7.286536e+00,4.530000e+02,1.886587e+00,4,75,7.436680e+00,5
652,-7.286536e+00,6.090000e+02,2.053537e+00,0,101,7.618434e+00,4
653,-7.285981e+00,2.010000e+02,1.797492e+00,8,33,7.301703e+00,3
654,-7.285818e+00,4.050000e+02,1.861155e+00,5,67,7.396374e+00,5
655,-7.283832e+00,5.370000e+02,1.949142e+00,2,89,7.521198e+00,4
656,-7.283125e+00,7.020000e+02,1.838221e+00,6,58,7.357464e+00,3
657,-7.281509e+00,6.000000e+00,1.779288e+00,9,0,7.281509e+00,3
658,-7.281055e+00,9.000000e+00,1.779298e+00,9,1,7.281057e+00,3
659,-7.280148e+00,3.000000e+01,1.779318e+00,9,2,7.280156e+00,3
660,-7.278787e+00,2.100000e+01,1.779349e+00,9,3,7.278809e+00,3
661,-7.276972e+00,5.400000e+01,1.779389e+00,9,4,7.277018e+00,3
662,-7.274704e+00,3.300000e+01,1.779440e+00,9,5,7.274788e+00,3
663,-7.271983e+00,7.800000e+01,1.779501e+00,9,6,7.272120e+00,3
664,-7.270516e+00,4.140000e+02,1.797841e+00,8,34,7.287571e+00,3
665,-7.268808e+00,4.500000e+01,1.779572e+00,9,7,7.269017e+00,3
666,-7.266161e+00,5.820000e+02,1.817512e+00,7,48,7.310098e+00,3
667,-7.265179e+00,1.020000e+02,1.779653e+00,9,8,7.265483e+00,3
668,-7.261098e+00,5.700000e+01,1.779745e+00,9,9,7.261519e+00,3
669,-7.258078e+00,5.010000e+02,1.916059e+00,3,83,7.455158e+00,4
670,-7.256564e+00,1.260000e+02,1.779846e+00,9,10,7.257128e+00,3
671,-7.256152e+00,3.570000e+02,1.838844e+00,6,59,7.334093e+00,5
672,-7.254649e+00,8.220000e+02,1.861885e+00,5,68,7.369765e+00,5
673,-7.254603e+00,2.130000e+02,1.798201e+00,8,35,7.273059e+00,3
674,-7.251611e+00,9.180000e+02,1.887417e+00,4,76,7.407211e+00,5
675,-7.251577e+00,6.900000e+01,1.779958e+00,9,11,7.252313e+00,3
676,-7.248904e+00,1.158000e+03,1.992113e+00,1,96,7.539077e+00,4
677,-7.246138e+00,1.500000e+02,1.780080e+00,9,12,7.247077e+00,3
678,-7.243828e+00,2.970000e+02,1.818023e+00,7,49,7.290355e+00,3
679,-7.242266e+00,1.086000e+03,1.950166e+00,2,90,7.486786e+00,4
680,-7.240246e+00,8.100000e+01,1.780212e+00,9,13,7.241422e+00,3
