#Idx,Group
1838,6
1839,6
1840,6
1841,18
1842,18
1843,5
1844,30
1845,30
1846,7
1847,30
1848,18
1849,5
1850,36
1851,5
1852,6
1853,5
1854,5
1855,6
1856,7
1857,36
1858,5
1859,6
1860,25
1861,18
1862,18
1863,5
1864,25
1865,6
1866,6
1867,7
1868,6
1869,30
1870,5
1871,25
1872,36
1873,6
1874,18
1875,6
1876,6
1877,30
1878,6
1879,30
1880,7
1881,36
1882,6
1883,5
1884,18
1885,6
1886,5
1887,6
1888,18
1889,6
1890,36
1891,25
1892,25
1893,5
1894,30
1895,7
1896,5
1897,6
1898,5
1899,5
1900,5
1901,5
1902,18
1903,18
1904,5
1905,36
1906,6
1907,18
1908,7
1909,18
1910,30
1911,25
1912,5
1913,7
1914,18
1915,7
1916,30
1917,7
1918,5
1919,18
1920,36
1921,7
1922,6
1923,18
1924,5
1925,6
1926,6
1927,18
1928,7
1929,18
1930,30
1931,6
1932,7
1933,25
1934,18
1935,18
1936,7
1937,6
1938,25
1939,7
1940,5
1941,18
1942,5
1943,18
1944,6
1945,36
1946,6
1947,7
1948,36
1949,6
1950,6
1951,6
1952,5
1953,5
1954,18
1955,6
1956,30
1957,7
1958,7
1959,5
1960,30
1961,5
1962,18
1963,6
1964,25
1965,18
1966,30
1967,7
1968,18
1969,18
1970,25
1971,6
1972,36
1973,6
1974,7
1975,7
1976,6
1977,6
1978,36
1979,5
1980,25
1981,5
1982,18
1983,6
1984,5
1985,5
1986,18
1987,6
1988,7
1989,18
1990,5
1991,30
1992,5
1993,6
1994,18
1995,30
1996,5
1997,7
1998,5
1999,7
2000,30
2001,36
2002,5
2003,25
2004,5
2005,18
2006,6
2007,25
2008,18
2009,5
2010,36
2011,6
2012,7
2013,5
2014,18
2015,7
2016,25
2017,18
2018,6
2019,6
2020,5
2021,6
2022,6
2023,30
2024,30
2025,6
2026,6
2027,7
2028,18
2029,36
2030,6
2031,6
2032,18
2033,5
2034,6
2035,7
2036,30
2037,6
2038,6
2039,5
2040,7
2041,36
2042,18
2043,25
2044,5
2045,5
2046,18
2047,18
2048,5
2049,18
2050,6
2051,7
2052,18
2053,7
2054,36
2055,18
2056,7
2057,7
2058,30
2059,5
2060,18
2061,25
2062,5
2063,7
2064,30
2065,5
2066,6
2067,7
2068,18
2069,5
2070,5
2071,7
2072,18
2073,5
2074,18
2075,5
2076,6
2077,6
2078,7
2079,18
2080,6
2081,18
2082,5
2083,18
2084,7
2085,36
2086,7
2087,6
2088,25
2089,18
2090,30
2091,18
2092,7
2093,36
2094,7
2095,5
2096,18
2097,5
2098,30
2099,7
2100,7
2101,5
2102,5
2103,6
2104,6
2105,6
2106,6
2107,18
2108,18
2109,30
2110,6
2111,6
2112,18
2113,7
2114,25
2115,18
2116,5
2117,5
2118,18
2119,6
2120,6
2121,36
2122,7
2123,7
2124,7
2125,36
2126,6
2127,18
2128,6
2129,25
2130,6
2131,6
2132,5
2133,18
2134,7
2135,30
2136,5
2137,18
2138,18
2139,18
2140,6
2141,18
2142,7
2143,5
2144,5
2145,7
2146,6
2147,5
2148,7
2149,30
2150,5
2151,5
2152,18
2153,5
2154,5
2155,18
2156,25
2157,36
2158,36
2159,7
2160,5
2161,5
2162,6
2163,18
2164,5
2165,7
2166,18
2167,6
2168,5
2169,25
2170,7
2171,6
2172,18
2173,18
2174,18
2175,7
2176,6
2177,5
2178,6
2179,18
2180,6
2181,6
2182,6
2183,7
2184,6
2185,5
2186,7
2187,6
2188,28
2189,30
2190,18
2191,36
2192,36
2193,6
2194,18
2195,5
2196,5
2197,6
2198,18
2199,25
2200,28
2201,23
2202,12
2203,23
2204,12
2205,23
2206,5
2207,12
2208,7
2209,7
2210,23
2211,18
2212,12
2213,23
2214,7
2215,25
2216,6
2217,18
2218,12
2219,18
2220,23
2221,6
2222,12
2223,5
2224,5
2225,5
2226,18
2227,23
2228,5
2229,6
2230,5
2231,7
2232,6
2233,18
2234,5
2235,12
2236,36
2237,23
2238,6
2239,27
2240,6
2241,36
2242,12
2243,18
2244,30
2245,5
2246,7
2247,23
2248,7
2249,12
2250,7
2251,27
2252,18
2253,23
2254,5
2255,5
2256,5
2257,5
2258,18
2259,6
2260,12
2261,18
2262,6
2263,18
2264,18
2265,5
2266,23
2267,28
2268,5
2269,28
2270,12
2271,6
2272,36
2273,7
2274,7
2275,5
2276,28
2277,23
2278,7
2279,6
2280,6
2281,36
2282,12
2283,18
2284,28
2285,6
2286,18
2287,30
2288,6
2289,5
2290,23
2291,18
2292,6
2293,7
2294,5
2295,18
2296,12
2297,6
2298,28
2299,7
2300,23
2301,18
2302,18
2303,5
2304,6
2305,5
2306,5
2307,5
2308,36
2309,12
2310,5
2311,5
2312,7
2313,18
2314,27
2315,5
2316,7
2317,23
2318,6
2319,5
2320,5
2321,12
2322,36
2323,5
2324,27
2325,6
2326,18
2327,18
2328,18
2329,7
2330,6
2331,23
2332,6
2333,6
2334,7
2335,5
2336,12
2337,27
2338,18
2339,7
2340,28
2341,18
2342,28
2343,36
2344,5
2345,23
2346,28
2347,6
2348,18
2349,28
2350,23
2351,6
2352,12
2353,23
2354,12
2355,23
2356,5
2357,12
2358,28
2359,5
2360,12
2361,23
2362,5
2363,7
2364,12
2365,6
2366,23
2367,18
2368,5
2369,7
2370,12
2371,23
2372,23
2373,36
2374,18
2375,28
2376,12
2377,23
2378,6
2379,18
2380,12
2381,12
2382,18
2383,6
2384,23
2385,6
2386,7
2387,6
2388,5
2389,5
2390,12
2391,27
2392,28
2393,23
2394,27
2395,36
2396,23
2397,5
2398,7
2399,18
2400,27
2401,7
2402,6
2403,6
2404,12
2405,12
2406,5
2407,23
2408,18
2409,27
2410,12
2411,18
2412,5
2413,23
2414,18
2415,5
2416,23
2417,18
2418,5
2419,5
2420,6
2421,36
2422,27
2423,12
2424,6
2425,12
2426,7
2427,7
2428,5
2429,23
2430,7
2431,28
2432,12
2433,28
2434,5
2435,23
2436,28
2437,36
2438,6
2439,27
2440,18
2441,23
2442,28
2443,6
2444,28
2445,18
2446,18
2447,12
2448,12
2449,18
2450,6
2451,5
2452,28
2453,28
2454,7
2455,23
2456,6
2457,5
2458,23
2459,18
2460,12
2461,5
2462,7
2463,7
2464,28
2465,5
2466,18
2467,5
2468,23
2469,12
2470,28
2471,27
2472,27
2473,27
2474,12
2475,6
2476,27
2477,5
2478,23
2479,36
2480,18
2481,27
2482,7
2483,5
2484,18
2485,23
2486,28
2487,6
2488,6
2489,27
2490,18
2491,12
2492,12
2493,27
2494,6
2495,18
2496,7
2497,23
2498,18
2499,5
2500,7
2501,23
2502,12
2503,23
2504,23
2505,12
2506,23
2507,12
2508,5
2509,23
2510,12
2511,27
2512,12
2513,6
2514,28
2515,28
2516,6
2517,7
2518,23
2519,5
2520,5
2521,12
2522,28
2523,28
2524,12
2525,18
2526,23
2527,23
2528,12
2529,5
2530,5
2531,18
2532,36
2533,23
2534,28
2535,28
2536,12
2537,12
2538,18
2539,23
2540,27
2541,23
2542,12
2543,7
2544,28
2545,23
2546,28
2547,18
2548,6
2549,6
2550,23
2551,5
2552,12
2553,5
2554,7
2555,12
2556,7
2557,18
2558,12
2559,23
2560,6
2561,27
2562,27
2563,27
2564,18
2565,12
2566,28
2567,28
2568,23
2569,27
2570,23
2571,23
2572,18
2573,27
2574,5
2575,18
2576,12
2577,5
2578,27
2579,12
2580,36
2581,5
2582,12
2583,6
2584,23
2585,7
2586,27
2587,28
2588,12
2589,7
2590,28
2591,5
2592,23
2593,27
2594,23
2595,23
2596,7
2597,18
2598,27
2599,12
2600,12
2601,28
2602,6
2603,18
2604,28
2605,18
2606,28
2607,18
2608,23
2609,28
2610,12
2611,28
2612,5
2613,27
2614,28
2615,23
2616,12
2617,6
2618,18
2619,28
2620,27
2621,28
2622,7
2623,7
2624,23
2625,5
2626,12
2627,23
2628,5
2629,5
2630,12
2631,28
2632,27
2633,23
2634,28
2635,23
2636,12
2637,7
2638,18
2639,27
2640,6
2641,27
2642,18
2643,5
2644,27
2645,5
2646,27
2647,12
2648,12
2649,18
2650,18
2651,28
2652,27
2653,23
2654,27
