id,v,Longitude,Latitude,rIn,EeVVib,EeVRot,DeltaEintDiss,OriginalLevel
5577,0,-1.990000e+02,1.017140e+01,2.561857e+00,0.000000e+00,6.130187e+00,-9.863848e-01,5577
5578,10,-1.760000e+02,1.020708e+01,2.181033e+00,1.801695e+00,4.332059e+00,-4.692389e-01,5578
5579,15,-1.640000e+02,1.022983e+01,2.093975e+00,2.594109e+00,3.541920e+00,-2.359994e-01,5579
5580,18,-1.570000e+02,1.027313e+01,2.053052e+00,3.035850e+00,3.104510e+00,-1.077273e-01,5580
5581,1,-1.970000e+02,1.027820e+01,2.477083e+00,1.940088e-01,5.946858e+00,-9.270748e-01,5581
5582,13,-1.690000e+02,1.029460e+01,2.126346e+00,2.285505e+00,3.857001e+00,-3.228574e-01,5582
5583,5,-1.880000e+02,1.030751e+01,2.305611e+00,9.384983e-01,5.205299e+00,-7.149288e-01,5583
5584,8,-1.810000e+02,1.031033e+01,2.225388e+00,1.465094e+00,4.678986e+00,-5.623561e-01,5584
5585,19,-1.550000e+02,1.035911e+01,2.041832e+00,3.177302e+00,2.971655e+00,-6.512414e-02,5585
5586,11,-1.740000e+02,1.036962e+01,2.162734e+00,1.965758e+00,4.184251e+00,-4.128172e-01,5586
5587,16,-1.620000e+02,1.036969e+01,2.080579e+00,2.744207e+00,3.405809e+00,-1.858099e-01,5587
5588,2,-1.950000e+02,1.039311e+01,2.421453e+00,3.848158e-01,5.767541e+00,-8.677450e-01,5588
5589,20,-1.530000e+02,1.040424e+01,2.031342e+00,3.315761e+00,2.837709e+00,-2.721968e-02,5589
5590,14,-1.670000e+02,1.044756e+01,2.111258e+00,2.441203e+00,3.716600e+00,-2.697377e-01,5590
5591,6,-1.860000e+02,1.045245e+01,2.277519e+00,1.116977e+00,5.041314e+00,-6.560153e-01,5591
5592,9,-1.790000e+02,1.046770e+01,2.204138e+00,1.634816e+00,4.525000e+00,-5.047183e-01,5592
5593,17,-1.600000e+02,1.049185e+01,2.067932e+00,2.891467e+00,3.270764e+00,-1.380278e-01,5593
5594,3,-1.930000e+02,1.051492e+01,2.377856e+00,5.724673e-01,5.592071e+00,-8.085036e-01,5594
5595,12,-1.720000e+02,1.052715e+01,2.145608e+00,2.127024e+00,4.038737e+00,-3.575770e-01,5595
5596,15,-1.650000e+02,1.058909e+01,2.097032e+00,2.594109e+00,3.577846e+00,-2.184158e-01,5596
5597,18,-1.580000e+02,1.059100e+01,2.056007e+00,3.035850e+00,3.136297e+00,-9.317522e-02,5597
5598,7,-1.840000e+02,1.059949e+01,2.252156e+00,1.292494e+00,4.880501e+00,-5.976226e-01,5598
5599,10,-1.770000e+02,1.062315e+01,2.184435e+00,1.801695e+00,4.373666e+00,-4.479724e-01,5599
5600,4,-1.910000e+02,1.064244e+01,2.341324e+00,7.570117e-01,5.420278e+00,-7.494595e-01,5600
5601,19,-1.560000e+02,1.065901e+01,2.044800e+00,3.177302e+00,3.001645e+00,-5.205993e-02,5601
5602,13,-1.700000e+02,1.067766e+01,2.129529e+00,2.285505e+00,3.895307e+00,-3.037098e-01,5602
5603,20,-1.540000e+02,1.067978e+01,2.034369e+00,3.315761e+00,2.865263e+00,-1.628532e-02,5603
5604,0,-2.000000e+02,1.068578e+01,2.566999e+00,0.000000e+00,6.181625e+00,-9.595623e-01,5604
5605,16,-1.630000e+02,1.071594e+01,2.083609e+00,2.744207e+00,3.440433e+00,-1.692072e-01,5605
5606,8,-1.820000e+02,1.074730e+01,2.228993e+00,1.465094e+00,4.722683e+00,-5.398746e-01,5606
5607,5,-1.890000e+02,1.077443e+01,2.309584e+00,9.384983e-01,5.251991e+00,-6.907240e-01,5607
5608,11,-1.750000e+02,1.077504e+01,2.166071e+00,1.965758e+00,4.224792e+00,-3.922731e-01,5608
5609,1,-1.980000e+02,1.078332e+01,2.481856e+00,1.940088e-01,5.997369e+00,-9.007786e-01,5609
5610,14,-1.680000e+02,1.081884e+01,2.114397e+00,2.441203e+00,3.753727e+00,-2.514397e-01,5610
5611,17,-1.610000e+02,1.082391e+01,2.070945e+00,2.891467e+00,3.303970e+00,-1.225260e-01,5611
5612,2,-1.960000e+02,1.088892e+01,2.425976e+00,3.848158e-01,5.817122e+00,-8.419856e-01,5612
5613,9,-1.800000e+02,1.089447e+01,2.207660e+00,1.634816e+00,4.567677e+00,-4.829037e-01,5613
5614,18,-1.590000e+02,1.090704e+01,2.059017e+00,3.035850e+00,3.167901e+00,-7.896135e-02,5614
5615,6,-1.870000e+02,1.090967e+01,2.281372e+00,1.116977e+00,5.087037e+00,-6.324108e-01,5615
5616,12,-1.730000e+02,1.092157e+01,2.148887e+00,2.127024e+00,4.078179e+00,-3.377943e-01,5616
5617,20,-1.550000e+02,1.094676e+01,2.037501e+00,3.315761e+00,2.891961e+00,-6.359237e-03,5617
5618,15,-1.660000e+02,1.094791e+01,2.100137e+00,2.594109e+00,3.613728e+00,-2.010374e-01,5618
5619,19,-1.570000e+02,1.095561e+01,2.047835e+00,3.177302e+00,3.031305e+00,-3.947931e-02,5619
5620,3,-1.940000e+02,1.100135e+01,2.382184e+00,5.724673e-01,5.640714e+00,-7.832942e-01,5620
5621,10,-1.780000e+02,1.103947e+01,2.187883e+00,1.801695e+00,4.415298e+00,-4.268540e-01,5621
5622,7,-1.850000e+02,1.104685e+01,2.255902e+00,1.292494e+00,4.925238e+00,-5.746396e-01,5622
5623,13,-1.710000e+02,1.106064e+01,2.132757e+00,2.285505e+00,3.933605e+00,-2.847365e-01,5623
5624,16,-1.640000e+02,1.106138e+01,2.086688e+00,2.744207e+00,3.474978e+00,-1.528438e-01,5624
5625,4,-1.920000e+02,1.111939e+01,2.345489e+00,7.570117e-01,5.467974e+00,-7.248153e-01,5625
5626,17,-1.620000e+02,1.115463e+01,2.074010e+00,2.891467e+00,3.337042e+00,-1.073163e-01,5626
5627,11,-1.760000e+02,1.118060e+01,2.169453e+00,1.965758e+00,4.265349e+00,-3.718861e-01,5627
5628,8,-1.830000e+02,1.118462e+01,2.232646e+00,1.465094e+00,4.766415e+00,-5.175363e-01,5628
5629,14,-1.690000e+02,1.118982e+01,2.117584e+00,2.441203e+00,3.790825e+00,-2.333352e-01,5629
5630,0,-2.010000e+02,1.120057e+01,2.572210e+00,0.000000e+00,6.233103e+00,-9.329014e-01,5630
5631,18,-1.600000e+02,1.122083e+01,2.062087e+00,3.035850e+00,3.199280e+00,-6.512905e-02,5631
5632,5,-1.900000e+02,1.124180e+01,2.313609e+00,9.384983e-01,5.298728e+00,-6.666618e-01,5632
5633,19,-1.580000e+02,1.124794e+01,2.050944e+00,3.177302e+00,3.060538e+00,-2.748122e-02,5633
5634,1,-1.990000e+02,1.128886e+01,2.486693e+00,1.940088e-01,6.047924e+00,-8.746388e-01,5634
5635,15,-1.670000e+02,1.130614e+01,2.103290e+00,2.594109e+00,3.649551e+00,-1.838796e-01,5635
5636,12,-1.740000e+02,1.131599e+01,2.152212e+00,2.127024e+00,4.117621e+00,-3.181809e-01,5636
5637,9,-1.810000e+02,1.132152e+01,2.211230e+00,1.634816e+00,4.610382e+00,-4.612369e-01,5637
5638,6,-1.880000e+02,1.136730e+01,2.285276e+00,1.116977e+00,5.132800e+00,-6.089500e-01,5638
5639,2,-1.970000e+02,1.138516e+01,2.430561e+00,3.848158e-01,5.866747e+00,-8.163789e-01,5639
5640,16,-1.650000e+02,1.140584e+01,2.089818e+00,2.744207e+00,3.509423e+00,-1.367408e-01,5640
5641,13,-1.720000e+02,1.144344e+01,2.136033e+00,2.285505e+00,3.971885e+00,-2.659478e-01,5641
5642,10,-1.790000e+02,1.145597e+01,2.191378e+00,1.801695e+00,4.456948e+00,-4.058912e-01,5642
5643,17,-1.630000e+02,1.148372e+01,2.077132e+00,2.891467e+00,3.369952e+00,-9.242865e-02,5643
5644,3,-1.950000e+02,1.148821e+01,2.386570e+00,5.724673e-01,5.689400e+00,-7.582347e-01,5644
5645,7,-1.860000e+02,1.149458e+01,2.259699e+00,1.292494e+00,4.970011e+00,-5.518019e-01,5645
5646,18,-1.610000e+02,1.153184e+01,2.065223e+00,3.035850e+00,3.230381e+00,-5.173293e-02,5646
5647,19,-1.590000e+02,1.153439e+01,2.054142e+00,3.177302e+00,3.089184e+00,-1.622605e-02,5647
5648,14,-1.700000e+02,1.156038e+01,2.120820e+00,2.441203e+00,3.827882e+00,-2.154375e-01,5648
5649,11,-1.770000e+02,1.158623e+01,2.172884e+00,1.965758e+00,4.305911e+00,-3.516642e-01,5649
5650,4,-1.930000e+02,1.159676e+01,2.349709e+00,7.570117e-01,5.515711e+00,-7.003193e-01,5650
5651,8,-1.840000e+02,1.162224e+01,2.236349e+00,1.465094e+00,4.810177e+00,-4.953473e-01,5651
5652,15,-1.680000e+02,1.166363e+01,2.106495e+00,2.594109e+00,3.685300e+00,-1.669601e-01,5652
5653,5,-1.910000e+02,1.170956e+01,2.317688e+00,9.384983e-01,5.345504e+00,-6.427476e-01,5653
5654,12,-1.750000e+02,1.171032e+01,2.155586e+00,2.127024e+00,4.157054e+00,-2.987457e-01,5654
5655,0,-2.020000e+02,1.171572e+01,2.577492e+00,0.000000e+00,6.284618e+00,-9.064084e-01,5655
5656,9,-1.820000e+02,1.174879e+01,2.214849e+00,1.634816e+00,4.653109e+00,-4.397258e-01,5656
5657,16,-1.660000e+02,1.174906e+01,2.093004e+00,2.744207e+00,3.543746e+00,-1.209217e-01,5657
5658,1,-2.000000e+02,1.179480e+01,2.491596e+00,1.940088e-01,6.098517e+00,-8.486609e-01,5658
5659,17,-1.640000e+02,1.181082e+01,2.080315e+00,2.891467e+00,3.402661e+00,-7.790025e-02,5659
5660,19,-1.600000e+02,1.181176e+01,2.057456e+00,3.177302e+00,3.116921e+00,-6.035953e-03,5660
5661,6,-1.890000e+02,1.182529e+01,2.289232e+00,1.116977e+00,5.178599e+00,-5.856383e-01,5661
5662,13,-1.730000e+02,1.182595e+01,2.139359e+00,2.285505e+00,4.010136e+00,-2.473562e-01,5662
5663,18,-1.620000e+02,1.183931e+01,2.068431e+00,3.035850e+00,3.261128e+00,-3.884809e-02,5663
5664,10,-1.800000e+02,1.187259e+01,2.194924e+00,1.801695e+00,4.498610e+00,-3.850918e-01,5664
5665,2,-1.980000e+02,1.188180e+01,2.435207e+00,3.848158e-01,5.916411e+00,-7.909301e-01,5665
5666,14,-1.710000e+02,1.193039e+01,2.124106e+00,2.441203e+00,3.864882e+00,-1.977616e-01,5666
5667,7,-1.870000e+02,1.194261e+01,2.263548e+00,1.292494e+00,5.014814e+00,-5.291167e-01,5667
5668,3,-1.960000e+02,1.197547e+01,2.391014e+00,5.724673e-01,5.738126e+00,-7.333306e-01,5668
5669,11,-1.780000e+02,1.199183e+01,2.176364e+00,1.965758e+00,4.346471e+00,-3.316176e-01,5669
5670,15,-1.690000e+02,1.202019e+01,2.109753e+00,2.594109e+00,3.720956e+00,-1.502978e-01,5670
5671,8,-1.850000e+02,1.206010e+01,2.240103e+00,1.465094e+00,4.853962e+00,-4.733153e-01,5671
5672,4,-1.940000e+02,1.207452e+01,2.353987e+00,7.570117e-01,5.563486e+00,-6.759774e-01,5672
5673,16,-1.670000e+02,1.209080e+01,2.096247e+00,2.744207e+00,3.577920e+00,-1.054139e-01,5673
5674,12,-1.760000e+02,1.210446e+01,2.159010e+00,2.127024e+00,4.196467e+00,-2.795010e-01,5674
5675,17,-1.650000e+02,1.213547e+01,2.083563e+00,2.891467e+00,3.435126e+00,-6.377746e-02,5675
5676,18,-1.630000e+02,1.214219e+01,2.071721e+00,3.035850e+00,3.291416e+00,-2.658225e-02,5676
5677,9,-1.830000e+02,1.217620e+01,2.218519e+00,1.634816e+00,4.695850e+00,-4.183783e-01,5677
5678,5,-1.920000e+02,1.217766e+01,2.321823e+00,9.384983e-01,5.392314e+00,-6.189878e-01,5678
5679,13,-1.740000e+02,1.220805e+01,2.142737e+00,2.285505e+00,4.048346e+00,-2.289747e-01,5679
5680,0,-2.030000e+02,1.223119e+01,2.582847e+00,0.000000e+00,6.336166e+00,-8.800883e-01,5680
5681,6,-1.900000e+02,1.228359e+01,2.293243e+00,1.116977e+00,5.224429e+00,-5.624828e-01,5681
5682,10,-1.810000e+02,1.228924e+01,2.198519e+00,1.801695e+00,4.540275e+00,-3.644654e-01,5682
5683,14,-1.720000e+02,1.229968e+01,2.127447e+00,2.441203e+00,3.901811e+00,-1.803240e-01,5683
5684,1,-2.010000e+02,1.230107e+01,2.496566e+00,1.940088e-01,6.149145e+00,-8.228507e-01,5684
5685,15,-1.700000e+02,1.237561e+01,2.113068e+00,2.594109e+00,3.756498e+00,-1.339143e-01,5685
5686,2,-1.990000e+02,1.237880e+01,2.439916e+00,3.848158e-01,5.966111e+00,-7.656450e-01,5686
5687,7,-1.880000e+02,1.239090e+01,2.267450e+00,1.292494e+00,5.059642e+00,-5.065906e-01,5687
5688,11,-1.790000e+02,1.239733e+01,2.179896e+00,1.965758e+00,4.387021e+00,-3.117556e-01,5688
5689,16,-1.680000e+02,1.243073e+01,2.099552e+00,2.744207e+00,3.611912e+00,-9.025092e-02,5689
5690,18,-1.640000e+02,1.243870e+01,2.075110e+00,3.035850e+00,3.321066e+00,-1.511265e-02,5690
5691,17,-1.660000e+02,1.245707e+01,2.086882e+00,2.891467e+00,3.467287e+00,-5.012072e-02,5691
5692,3,-1.970000e+02,1.246307e+01,2.395519e+00,5.724673e-01,5.786886e+00,-7.085875e-01,5692
5693,8,-1.860000e+02,1.249813e+01,2.243909e+00,1.465094e+00,4.897766e+00,-4.514472e-01,5693
5694,12,-1.770000e+02,1.249830e+01,2.162486e+00,2.127024e+00,4.235852e+00,-2.604569e-01,5694
5695,4,-1.950000e+02,1.255260e+01,2.358322e+00,7.570117e-01,5.611295e+00,-6.517957e-01,5695
5696,13,-1.750000e+02,1.258960e+01,2.146167e+00,2.285505e+00,4.086502e+00,-2.108170e-01,5696
5697,9,-1.840000e+02,1.260369e+01,2.222241e+00,1.634816e+00,4.738599e+00,-3.972021e-01,5697
5698,5,-1.930000e+02,1.264608e+01,2.326014e+00,9.384983e-01,5.439156e+00,-5.953881e-01,5698
5699,14,-1.730000e+02,1.266809e+01,2.130842e+00,2.441203e+00,3.938652e+00,-1.631424e-01,5699
5700,10,-1.820000e+02,1.270585e+01,2.202167e+00,1.801695e+00,4.581936e+00,-3.440199e-01,5700
5701,18,-1.650000e+02,1.272505e+01,2.078631e+00,3.035850e+00,3.349702e+00,-4.819664e-03,5701
5702,15,-1.710000e+02,1.272964e+01,2.116442e+00,2.594109e+00,3.791902e+00,-1.178358e-01,5702
5703,6,-1.910000e+02,1.274214e+01,2.297309e+00,1.116977e+00,5.270283e+00,-5.394894e-01,5703
5704,0,-2.040000e+02,1.274696e+01,2.588275e+00,0.000000e+00,6.387742e+00,-8.539468e-01,5704
5705,16,-1.690000e+02,1.276845e+01,2.102923e+00,2.744207e+00,3.645684e+00,-7.547218e-02,5705
5706,17,-1.670000e+02,1.277483e+01,2.090281e+00,2.891467e+00,3.499063e+00,-3.701055e-02,5706
5707,11,-1.800000e+02,1.280262e+01,2.183480e+00,1.965758e+00,4.427550e+00,-2.920888e-01,5707
5708,1,-2.020000e+02,1.280766e+01,2.501604e+00,1.940088e-01,6.199804e+00,-7.972138e-01,5708
5709,7,-1.890000e+02,1.283937e+01,2.271406e+00,1.292494e+00,5.104490e+00,-4.842301e-01,5709
5710,2,-2.000000e+02,1.287611e+01,2.444690e+00,3.848158e-01,6.015842e+00,-7.405294e-01,5710
5711,12,-1.780000e+02,1.289173e+01,2.166016e+00,2.127024e+00,4.275195e+00,-2.416272e-01,5711
5712,8,-1.870000e+02,1.293627e+01,2.247769e+00,1.465094e+00,4.941580e+00,-4.297510e-01,5712
5713,3,-1.980000e+02,1.295099e+01,2.400086e+00,5.724673e-01,5.835678e+00,-6.840119e-01,5713
5714,13,-1.760000e+02,1.297047e+01,2.149653e+00,2.285505e+00,4.124588e+00,-1.928992e-01,5714
5715,4,-1.960000e+02,1.303097e+01,2.362718e+00,7.570117e-01,5.659132e+00,-6.277801e-01,5715
5716,9,-1.850000e+02,1.303119e+01,2.226016e+00,1.634816e+00,4.781349e+00,-3.762058e-01,5716
5717,14,-1.740000e+02,1.303542e+01,2.134297e+00,2.441203e+00,3.975385e+00,-1.462379e-01,5717
5718,15,-1.720000e+02,1.308201e+01,2.119880e+00,2.594109e+00,3.827138e+00,-1.020910e-01,5718
5719,17,-1.680000e+02,1.308755e+01,2.093772e+00,2.891467e+00,3.530334e+00,-2.456892e-02,5719
5720,16,-1.700000e+02,1.310347e+01,2.106365e+00,2.744207e+00,3.679187e+00,-6.112824e-02,5720
5721,5,-1.940000e+02,1.311474e+01,2.330263e+00,9.384983e-01,5.486022e+00,-5.719556e-01,5721
5722,10,-1.830000e+02,1.312232e+01,2.205869e+00,1.801695e+00,4.623583e+00,-3.237662e-01,5722
5723,6,-1.920000e+02,1.320089e+01,2.301431e+00,1.116977e+00,5.316159e+00,-5.166654e-01,5723
5724,11,-1.810000e+02,1.320760e+01,2.187118e+00,1.965758e+00,4.468049e+00,-2.726286e-01,5724
5725,0,-2.050000e+02,1.326297e+01,2.593780e+00,0.000000e+00,6.439344e+00,-8.279896e-01,5725
5726,12,-1.790000e+02,1.328463e+01,2.169602e+00,2.127024e+00,4.314485e+00,-2.230249e-01,5726
5727,7,-1.900000e+02,1.328798e+01,2.275419e+00,1.292494e+00,5.149351e+00,-4.620436e-01,5727
5728,1,-2.030000e+02,1.331452e+01,2.506712e+00,1.940088e-01,6.250489e+00,-7.717559e-01,5728
5729,13,-1.770000e+02,1.335049e+01,2.153198e+00,2.285505e+00,4.162590e+00,-1.752382e-01,5729
5730,2,-2.010000e+02,1.337369e+01,2.449531e+00,3.848158e-01,6.065600e+00,-7.155888e-01,5730
5731,8,-1.880000e+02,1.337445e+01,2.251684e+00,1.465094e+00,4.985398e+00,-4.082350e-01,5731
5732,17,-1.690000e+02,1.339313e+01,2.097374e+00,2.891467e+00,3.560892e+00,-1.300408e-02,5732
5733,14,-1.750000e+02,1.340144e+01,2.137813e+00,2.441203e+00,4.011988e+00,-1.296332e-01,5733
5734,15,-1.730000e+02,1.343235e+01,2.123384e+00,2.594109e+00,3.862172e+00,-8.671630e-02,5734
5735,16,-1.710000e+02,1.343515e+01,2.109887e+00,2.744207e+00,3.712355e+00,-4.728526e-02,5735
5736,3,-1.990000e+02,1.343916e+01,2.404717e+00,5.724673e-01,5.884495e+00,-6.596090e-01,5736
5737,9,-1.860000e+02,1.345861e+01,2.229847e+00,1.634816e+00,4.824091e+00,-3.553986e-01,5737
5738,4,-1.970000e+02,1.350958e+01,2.367174e+00,7.570117e-01,5.706993e+00,-6.039366e-01,5738
5739,10,-1.840000e+02,1.353857e+01,2.209627e+00,1.801695e+00,4.665209e+00,-3.037138e-01,5739
5740,5,-1.950000e+02,1.358360e+01,2.334572e+00,9.384983e-01,5.532908e+00,-5.486964e-01,5740
5741,11,-1.820000e+02,1.361217e+01,2.190814e+00,1.965758e+00,4.508505e+00,-2.533872e-01,5741
5742,6,-1.930000e+02,1.365978e+01,2.305613e+00,1.116977e+00,5.362048e+00,-4.940176e-01,5742
5743,12,-1.800000e+02,1.367685e+01,2.173247e+00,2.127024e+00,4.353707e+00,-2.046651e-01,5743
5744,17,-1.700000e+02,1.368658e+01,2.101135e+00,2.891467e+00,3.590237e+00,-2.817536e-03,5744
5745,13,-1.780000e+02,1.372947e+01,2.156803e+00,2.285505e+00,4.200488e+00,-1.578536e-01,5745
5746,7,-1.910000e+02,1.373665e+01,2.279488e+00,1.292494e+00,5.194218e+00,-4.400380e-01,5746
5747,16,-1.720000e+02,1.376256e+01,2.113497e+00,2.744207e+00,3.745095e+00,-3.403578e-02,5747
5748,14,-1.760000e+02,1.376590e+01,2.141394e+00,2.441203e+00,4.048433e+00,-1.133568e-01,5748
5749,0,-2.060000e+02,1.377920e+01,2.599362e+00,0.000000e+00,6.490966e+00,-8.022229e-01,5749
5750,15,-1.740000e+02,1.378024e+01,2.126962e+00,2.594109e+00,3.896961e+00,-7.175541e-02,5750
5751,8,-1.890000e+02,1.381260e+01,2.255657e+00,1.465094e+00,5.029213e+00,-3.869070e-01,5751
5752,1,-2.040000e+02,1.382160e+01,2.511891e+00,1.940088e-01,6.301198e+00,-7.464828e-01,5752
5753,2,-2.020000e+02,1.387150e+01,2.454439e+00,3.848158e-01,6.115381e+00,-6.908298e-01,5753
5754,9,-1.870000e+02,1.388588e+01,2.233736e+00,1.634816e+00,4.866818e+00,-3.347901e-01,5754
5755,3,-2.000000e+02,1.392755e+01,2.409412e+00,5.724673e-01,5.933334e+00,-6.353855e-01,5755
5756,10,-1.850000e+02,1.395451e+01,2.213443e+00,1.801695e+00,4.706802e+00,-2.838743e-01,5756
5757,4,-1.980000e+02,1.398838e+01,2.371693e+00,7.570117e-01,5.754873e+00,-5.802726e-01,5757
5758,11,-1.830000e+02,1.401620e+01,2.194568e+00,1.965758e+00,4.548909e+00,-2.343779e-01,5758
5759,5,-1.960000e+02,1.405260e+01,2.338942e+00,9.384983e-01,5.579808e+00,-5.256176e-01,5759
5760,12,-1.810000e+02,1.406825e+01,2.176952e+00,2.127024e+00,4.392847e+00,-1.865644e-01,5760
5761,16,-1.730000e+02,1.408430e+01,2.117212e+00,2.744207e+00,3.777269e+00,-2.152160e-02,5761
5762,13,-1.790000e+02,1.410720e+01,2.160473e+00,2.285505e+00,4.238262e+00,-1.407677e-01,5762
5763,6,-1.940000e+02,1.411876e+01,2.309854e+00,1.116977e+00,5.407945e+00,-4.715535e-01,5763
5764,15,-1.750000e+02,1.412513e+01,2.130620e+00,2.594109e+00,3.931451e+00,-5.726404e-02,5764
5765,14,-1.770000e+02,1.412847e+01,2.145045e+00,2.441203e+00,4.084691e+00,-9.743975e-02,5765
5766,7,-1.920000e+02,1.418533e+01,2.283618e+00,1.292494e+00,5.239085e+00,-4.182216e-01,5766
5767,8,-1.900000e+02,1.425065e+01,2.259689e+00,1.465094e+00,5.073018e+00,-3.657768e-01,5767
5768,0,-2.070000e+02,1.429559e+01,2.605023e+00,0.000000e+00,6.542606e+00,-7.766521e-01,5768
5769,9,-1.880000e+02,1.431290e+01,2.237683e+00,1.634816e+00,4.909520e+00,-3.143903e-01,5769
5770,1,-2.050000e+02,1.432887e+01,2.517143e+00,1.940088e-01,6.351924e+00,-7.214004e-01,5770
5771,2,-2.030000e+02,1.436950e+01,2.459416e+00,3.848158e-01,6.165180e+00,-6.662582e-01,5771
5772,10,-1.860000e+02,1.437001e+01,2.217319e+00,1.801695e+00,4.748352e+00,-2.642592e-01,5772
5773,16,-1.740000e+02,1.439775e+01,2.121058e+00,2.744207e+00,3.808615e+00,-1.000461e-02,5773
5774,3,-2.010000e+02,1.441611e+01,2.414174e+00,5.724673e-01,5.982190e+00,-6.113472e-01,5774
5775,11,-1.840000e+02,1.441956e+01,2.198384e+00,1.965758e+00,4.589245e+00,-2.156148e-01,5775
5776,12,-1.820000e+02,1.445863e+01,2.180721e+00,2.127024e+00,4.431885e+00,-1.687413e-01,5776
5777,15,-1.760000e+02,1.446629e+01,2.134366e+00,2.594109e+00,3.965566e+00,-4.331742e-02,5777
5778,4,-1.990000e+02,1.446731e+01,2.376277e+00,7.570117e-01,5.802766e+00,-5.567938e-01,5778
5779,13,-1.800000e+02,1.448345e+01,2.164210e+00,2.285505e+00,4.275886e+00,-1.240054e-01,5779
5780,14,-1.780000e+02,1.448878e+01,2.148771e+00,2.441203e+00,4.120722e+00,-8.192223e-02,5780
5781,5,-1.970000e+02,1.452169e+01,2.343374e+00,9.384983e-01,5.626717e+00,-5.027263e-01,5781
5782,6,-1.950000e+02,1.457775e+01,2.314157e+00,1.116977e+00,5.453845e+00,-4.492807e-01,5782
5783,7,-1.930000e+02,1.463393e+01,2.287808e+00,1.292494e+00,5.283946e+00,-3.966030e-01,5783
5784,8,-1.910000e+02,1.468850e+01,2.263782e+00,1.465094e+00,5.116803e+00,-3.448529e-01,5784
5785,16,-1.750000e+02,1.469462e+01,2.125117e+00,2.744207e+00,3.838301e+00,-3.157352e-04,5785
5786,9,-1.890000e+02,1.473957e+01,2.241693e+00,1.634816e+00,4.952187e+00,-2.942100e-01,5786
5787,10,-1.870000e+02,1.478496e+01,2.221257e+00,1.801695e+00,4.789848e+00,-2.448815e-01,5787
5788,15,-1.770000e+02,1.480264e+01,2.138213e+00,2.594109e+00,3.999201e+00,-3.002305e-02,5788
5789,0,-2.080000e+02,1.481211e+01,2.610764e+00,0.000000e+00,6.594257e+00,-7.512837e-01,5789
5790,11,-1.850000e+02,1.482211e+01,2.202265e+00,1.965758e+00,4.629499e+00,-1.971143e-01,5790
5791,1,-2.060000e+02,1.483627e+01,2.522471e+00,1.940088e-01,6.402665e+00,-6.965156e-01,5791
5792,14,-1.790000e+02,1.484636e+01,2.152578e+00,2.441203e+00,4.156479e+00,-6.685230e-02,5792
5793,12,-1.830000e+02,1.484782e+01,2.184558e+00,2.127024e+00,4.470804e+00,-1.512166e-01,5793
5794,13,-1.810000e+02,1.485792e+01,2.168020e+00,2.285505e+00,4.313334e+00,-1.075967e-01,5794
5795,2,-2.040000e+02,1.486763e+01,2.464464e+00,3.848158e-01,6.214993e+00,-6.418798e-01,5795
5796,3,-2.020000e+02,1.490478e+01,2.419004e+00,5.724673e-01,6.031057e+00,-5.875016e-01,5796
5797,4,-2.000000e+02,1.494633e+01,2.380927e+00,7.570117e-01,5.850667e+00,-5.335077e-01,5797
5798,5,-1.980000e+02,1.499081e+01,2.347872e+00,9.384983e-01,5.673629e+00,-4.800297e-01,5798
5799,6,-1.960000e+02,1.503670e+01,2.318523e+00,1.116977e+00,5.499740e+00,-4.272074e-01,5799
5800,7,-1.940000e+02,1.508238e+01,2.292062e+00,1.292494e+00,5.328791e+00,-3.751907e-01,5800
5801,8,-1.920000e+02,1.512608e+01,2.267938e+00,1.465094e+00,5.160561e+00,-3.241462e-01,5801
5802,15,-1.780000e+02,1.513244e+01,2.142181e+00,2.594109e+00,4.032181e+00,-1.755693e-02,5802
5803,9,-1.900000e+02,1.516580e+01,2.245765e+00,1.634816e+00,4.994810e+00,-2.742614e-01,5803
5804,10,-1.880000e+02,1.519925e+01,2.225260e+00,1.801695e+00,4.831276e+00,-2.257555e-01,5804
5805,14,-1.800000e+02,1.520057e+01,2.156474e+00,2.441203e+00,4.191901e+00,-5.229364e-02,5805
5806,11,-1.860000e+02,1.522366e+01,2.206212e+00,1.965758e+00,4.669654e+00,-1.788939e-01,5806
5807,13,-1.820000e+02,1.523028e+01,2.171907e+00,2.285505e+00,4.350569e+00,-9.157690e-02,5807
5808,12,-1.840000e+02,1.523557e+01,2.188465e+00,2.127024e+00,4.509579e+00,-1.340139e-01,5808
5809,0,-2.090000e+02,1.532872e+01,2.616589e+00,0.000000e+00,6.645918e+00,-7.261236e-01,5809
5810,1,-2.070000e+02,1.534377e+01,2.527875e+00,1.940088e-01,6.453415e+00,-6.718339e-01,5810
5811,2,-2.050000e+02,1.536585e+01,2.469586e+00,3.848158e-01,6.264816e+00,-6.177019e-01,5811
5812,3,-2.030000e+02,1.539353e+01,2.423904e+00,5.724673e-01,6.079932e+00,-5.638547e-01,5812
5813,4,-2.010000e+02,1.542537e+01,2.385646e+00,7.570117e-01,5.898572e+00,-5.104210e-01,5813
5814,15,-1.790000e+02,1.545208e+01,2.146309e+00,2.594109e+00,4.064145e+00,-6.280299e-03,5814
5815,5,-1.990000e+02,1.545989e+01,2.352437e+00,9.384983e-01,5.720537e+00,-4.575357e-01,5815
5816,6,-1.970000e+02,1.549554e+01,2.322956e+00,1.116977e+00,5.545623e+00,-4.053414e-01,5816
