#Idx,Group
2332,32
2333,32
2334,32
2335,32
2336,32
2337,32
2338,32
2339,32
2340,32
2341,29
2342,32
2343,32
2344,32
2345,32
2346,32
2347,32
2348,32
2349,32
2350,32
2351,32
2352,32
2353,32
2354,32
2355,32
2356,32
2357,32
2358,32
2359,32
2360,32
2361,32
2362,32
2363,32
2364,31
2365,32
2366,31
2367,28
2368,32
2369,32
2370,32
2371,30
2372,32
2373,32
2374,32
2375,32
2376,32
2377,32
2378,32
2379,32
2380,32
2381,30
2382,32
2383,32
2384,32
2385,32
2386,32
2387,32
2388,32
2389,32
2390,32
2391,32
2392,32
2393,32
2394,32
2395,32
2396,29
2397,32
2398,32
2399,32
2400,32
2401,32
2402,32
2403,32
2404,32
2405,32
2406,31
2407,32
2408,31
2409,32
2410,32
2411,32
2412,32
2413,28
2414,32
2415,30
2416,32
2417,32
2418,32
2419,32
2420,32
2421,32
2422,32
2423,32
2424,32
2425,32
2426,30
2427,32
2428,32
2429,32
2430,32
2431,32
2432,32
2433,32
2434,32
2435,32
2436,32
2437,32
2438,29
2439,32
2440,32
2441,32
2442,32
2443,32
2444,32
2445,32
2446,32
2447,32
2448,32
2449,31
2450,32
2451,32
2452,32
2453,32
2454,32
2455,30
2456,32
2457,32
2458,28
2459,32
2460,32
2461,32
2462,32
2463,32
2464,32
2465,32
2466,32
2467,32
2468,30
2469,32
2470,32
2471,32
2472,32
2473,32
2474,32
2475,32
2476,32
2477,32
2478,32
2479,32
2480,29
2481,32
2482,32
2483,32
2484,32
2485,32
2486,32
2487,32
2488,32
2489,32
2490,32
2491,32
2492,32
2493,32
2494,32
2495,32
2496,32
2497,32
2498,32
2499,32
2500,32
2501,32
2502,32
2503,30
2504,32
2505,32
2506,32
2507,32
2508,32
2509,32
2510,28
2511,32
2512,32
2513,32
2514,32
2515,32
2516,32
2517,30
2518,32
2519,32
2520,32
2521,32
2522,32
2523,32
2524,32
2525,33
2526,32
2527,32
2528,33
2529,32
2530,32
2531,32
2532,32
2533,32
2534,33
2535,32
2536,32
2537,32
2538,33
2539,33
2540,29
2541,32
2542,32
2543,33
2544,32
2545,32
2546,32
2547,32
2548,33
2549,33
2550,32
2551,32
2552,32
2553,32
2554,33
2555,32
2556,32
2557,32
2558,33
2559,33
2560,32
2561,33
2562,32
2563,28
2564,32
2565,32
2566,33
2567,30
2568,33
2569,33
2570,32
2571,32
2572,32
2573,33
2574,32
2575,32
2576,32
2577,32
2578,33
2579,32
2580,32
2581,33
2582,32
2583,32
2584,33
2585,32
2586,32
2587,32
2588,29
2589,33
2590,32
2591,33
2592,33
2593,32
2594,32
2595,32
2596,32
2597,32
2598,32
2599,33
2600,33
2601,32
2602,33
2603,33
2604,32
2605,33
2606,32
2607,28
2608,32
2609,33
2610,32
2611,32
2612,32
2613,32
2614,33
2615,33
2616,33
2617,32
2618,33
2619,32
2620,32
2621,32
2622,33
2623,32
2624,32
2625,32
2626,32
2627,33
2628,33
2629,32
2630,32
2631,33
2632,29
2633,33
2634,32
2635,33
2636,33
2637,33
2638,32
2639,32
2640,32
2641,33
2642,33
2643,33
2644,33
2645,33
2646,33
2647,32
2648,32
2649,32
2650,33
2651,32
2652,33
2653,33
2654,33
2655,33
2656,33
2657,32
2658,33
2659,32
2660,33
2661,32
2662,28
2663,33
2664,32
2665,32
2666,33
2667,33
2668,32
2669,32
2670,33
2671,33
2672,33
2673,33
2674,33
2675,32
2676,33
2677,33
2678,32
2679,33
2680,32
2681,33
2682,32
2683,33
2684,32
2685,32
2686,32
2687,33
2688,33
2689,33
2690,32
2691,33
2692,33
2693,32
2694,33
2695,33
2696,32
2697,32
2698,33
2699,33
2700,33
2701,33
2702,33
2703,32
2704,32
2705,33
2706,32
2707,32
2708,33
2709,33
2710,33
2711,32
2712,32
2713,32
2714,32
2715,33
2716,33
2717,33
2718,33
2719,28
2720,33
2721,32
