id,v,Longitude,Latitude,rIn,EeVVib,EeVRot,DeltaEintDiss,Bin
1,0,0.000000e+00,-9.753689e+01,1.993478e+00,0.000000e+00,0.000000e+00,-9.753689e+00,1
2,0,1.000000e+00,-9.753196e+01,1.993489e+00,0.000000e+00,4.933000e-04,-9.753197e+00,5
3,0,2.000000e+00,-9.752209e+01,1.993512e+00,0.000000e+00,1.480300e-03,-9.752217e+00,1
4,0,3.000000e+00,-9.750729e+01,1.993546e+00,0.000000e+00,2.960000e-03,-9.750751e+00,5
5,0,4.000000e+00,-9.748756e+01,1.993592e+00,0.000000e+00,4.933400e-03,-9.748802e+00,1
6,0,5.000000e+00,-9.746289e+01,1.993648e+00,0.000000e+00,7.399800e-03,-9.746373e+00,5
7,0,6.000000e+00,-9.743330e+01,1.993717e+00,0.000000e+00,1.035940e-02,-9.743467e+00,1
8,0,7.000000e+00,-9.739877e+01,1.993796e+00,0.000000e+00,1.381190e-02,-9.740087e+00,5
9,0,8.000000e+00,-9.735932e+01,1.993887e+00,0.000000e+00,1.775730e-02,-9.736235e+00,1
10,0,9.000000e+00,-9.731494e+01,1.993989e+00,0.000000e+00,2.219550e-02,-9.731914e+00,5
11,0,1.000000e+01,-9.726563e+01,1.994103e+00,0.000000e+00,2.712620e-02,-9.727126e+00,1
12,0,1.100000e+01,-9.721140e+01,1.994228e+00,0.000000e+00,3.254920e-02,-9.721875e+00,5
13,0,1.200000e+01,-9.715224e+01,1.994364e+00,0.000000e+00,3.846460e-02,-9.716162e+00,1
14,0,1.300000e+01,-9.708817e+01,1.994512e+00,0.000000e+00,4.487180e-02,-9.709991e+00,5
15,0,1.400000e+01,-9.701918e+01,1.994671e+00,0.000000e+00,5.177100e-02,-9.703363e+00,1
16,0,1.500000e+01,-9.694527e+01,1.994841e+00,0.000000e+00,5.916190e-02,-9.696281e+00,5
17,0,1.600000e+01,-9.686645e+01,1.995023e+00,0.000000e+00,6.704390e-02,-9.688747e+00,1
18,0,1.700000e+01,-9.678272e+01,1.995217e+00,0.000000e+00,7.541690e-02,-9.680764e+00,5
19,0,1.800000e+01,-9.669408e+01,1.995421e+00,0.000000e+00,8.428070e-02,-9.672334e+00,1
20,0,1.900000e+01,-9.660054e+01,1.995638e+00,0.000000e+00,9.363490e-02,-9.663459e+00,5
21,0,2.000000e+01,-9.650210e+01,1.995865e+00,0.000000e+00,1.034794e-01,-9.654141e+00,1
22,0,2.100000e+01,-9.639876e+01,1.996104e+00,0.000000e+00,1.138135e-01,-9.644383e+00,5
23,0,2.200000e+01,-9.629052e+01,1.996355e+00,0.000000e+00,1.246371e-01,-9.634186e+00,1
24,0,2.300000e+01,-9.617739e+01,1.996617e+00,0.000000e+00,1.359497e-01,-9.623554e+00,5
25,0,2.400000e+01,-9.605938e+01,1.996890e+00,0.000000e+00,1.477507e-01,-9.612488e+00,1
26,0,2.500000e+01,-9.593649e+01,1.997175e+00,0.000000e+00,1.600402e-01,-9.600990e+00,5
27,0,2.600000e+01,-9.580871e+01,1.997471e+00,0.000000e+00,1.728176e-01,-9.589062e+00,1
28,0,2.700000e+01,-9.567607e+01,1.997779e+00,0.000000e+00,1.860820e-01,-9.576706e+00,5
29,0,2.800000e+01,-9.553855e+01,1.998098e+00,0.000000e+00,1.998336e-01,-9.563925e+00,1
30,0,2.900000e+01,-9.539617e+01,1.998429e+00,0.000000e+00,2.140717e-01,-9.550721e+00,5
31,0,3.000000e+01,-9.524894e+01,1.998772e+00,0.000000e+00,2.287955e-01,-9.537095e+00,1
32,0,3.100000e+01,-9.509684e+01,1.999126e+00,0.000000e+00,2.440047e-01,-9.523050e+00,5
33,0,3.200000e+01,-9.493990e+01,1.999491e+00,0.000000e+00,2.596989e-01,-9.508587e+00,1
34,0,3.300000e+01,-9.477812e+01,1.999868e+00,0.000000e+00,2.758774e-01,-9.493709e+00,5
35,-1,0.000000e+00,-9.464817e+01,1.939677e+00,2.888725e-01,0.000000e+00,-9.464817e+00,9
36,-1,1.000000e+00,-9.464327e+01,1.939688e+00,2.888725e-01,4.893000e-04,-9.464329e+00,2
37,-1,2.000000e+00,-9.463349e+01,1.939710e+00,2.888725e-01,1.467200e-03,-9.463357e+00,9
38,-1,3.000000e+00,-9.461882e+01,1.939744e+00,2.888725e-01,2.934200e-03,-9.461904e+00,2
39,0,3.400000e+01,-9.461149e+01,2.000257e+00,0.000000e+00,2.925398e-01,-9.478417e+00,1
40,-1,4.000000e+00,-9.459926e+01,1.939788e+00,2.888725e-01,4.890400e-03,-9.459972e+00,9
41,-1,5.000000e+00,-9.457481e+01,1.939843e+00,2.888725e-01,7.335100e-03,-9.457565e+00,2
42,-1,6.000000e+00,-9.454548e+01,1.939909e+00,2.888725e-01,1.026880e-02,-9.454685e+00,9
43,-1,7.000000e+00,-9.451125e+01,1.939986e+00,2.888725e-01,1.369110e-02,-9.451335e+00,2
44,-1,8.000000e+00,-9.447214e+01,1.940074e+00,2.888725e-01,1.760220e-02,-9.447517e+00,9
45,0,3.500000e+01,-9.444004e+01,2.000657e+00,0.000000e+00,3.096854e-01,-9.462715e+00,5
46,-1,9.000000e+00,-9.442815e+01,1.940174e+00,2.888725e-01,2.200150e-02,-9.443235e+00,2
47,-1,1.000000e+01,-9.437927e+01,1.940284e+00,2.888725e-01,2.688920e-02,-9.438491e+00,9
48,-1,1.100000e+01,-9.432552e+01,1.940405e+00,2.888725e-01,3.226480e-02,-9.433287e+00,2
49,-1,1.200000e+01,-9.426688e+01,1.940538e+00,2.888725e-01,3.812860e-02,-9.427626e+00,9
50,0,3.600000e+01,-9.426375e+01,2.001069e+00,0.000000e+00,3.273137e-01,-9.446602e+00,1
51,-1,1.300000e+01,-9.420337e+01,1.940681e+00,2.888725e-01,4.448000e-02,-9.421510e+00,2
52,-1,1.400000e+01,-9.413498e+01,1.940835e+00,2.888725e-01,5.131880e-02,-9.414943e+00,9
53,0,3.700000e+01,-9.408265e+01,2.001492e+00,0.000000e+00,3.454237e-01,-9.430083e+00,5
54,-1,1.500000e+01,-9.406172e+01,1.941001e+00,2.888725e-01,5.864490e-02,-9.407925e+00,2
55,-1,1.600000e+01,-9.398359e+01,1.941178e+00,2.888725e-01,6.645780e-02,-9.400461e+00,9
56,-1,1.700000e+01,-9.390059e+01,1.941365e+00,2.888725e-01,7.475780e-02,-9.392551e+00,2
57,0,3.800000e+01,-9.389674e+01,2.001927e+00,0.000000e+00,3.640154e-01,-9.413158e+00,1
58,-1,1.800000e+01,-9.381273e+01,1.941564e+00,2.888725e-01,8.354380e-02,-9.384198e+00,9
59,-1,1.900000e+01,-9.372000e+01,1.941774e+00,2.888725e-01,9.281640e-02,-9.375405e+00,2
60,0,3.900000e+01,-9.370601e+01,2.002374e+00,0.000000e+00,3.830876e-01,-9.395830e+00,5
61,-1,2.000000e+01,-9.362242e+01,1.941995e+00,2.888725e-01,1.025744e-01,-9.366173e+00,9
62,-1,2.100000e+01,-9.351998e+01,1.942227e+00,2.888725e-01,1.128181e-01,-9.356506e+00,2
63,0,4.000000e+01,-9.351049e+01,2.002833e+00,0.000000e+00,4.026400e-01,-9.378100e+00,1
64,-1,2.200000e+01,-9.341270e+01,1.942470e+00,2.888725e-01,1.235468e-01,-9.346404e+00,9
65,0,4.100000e+01,-9.331017e+01,2.003303e+00,0.000000e+00,4.226717e-01,-9.359971e+00,5
66,-1,2.300000e+01,-9.330056e+01,1.942724e+00,2.888725e-01,1.347603e-01,-9.335871e+00,2
67,-1,2.400000e+01,-9.318359e+01,1.942989e+00,2.888725e-01,1.464579e-01,-9.324908e+00,9
68,0,4.200000e+01,-9.310507e+01,2.003785e+00,0.000000e+00,4.431823e-01,-9.341444e+00,1
69,-1,2.500000e+01,-9.306177e+01,1.943266e+00,2.888725e-01,1.586396e-01,-9.313518e+00,2
70,-1,2.600000e+01,-9.293512e+01,1.943554e+00,2.888725e-01,1.713049e-01,-9.301702e+00,9
71,0,4.300000e+01,-9.289518e+01,2.004278e+00,0.000000e+00,4.641707e-01,-9.322522e+00,5
72,-1,2.700000e+01,-9.280364e+01,1.943852e+00,2.888725e-01,1.844529e-01,-9.289463e+00,2
73,0,4.400000e+01,-9.268053e+01,2.004783e+00,0.000000e+00,4.856364e-01,-9.303206e+00,1
74,-1,2.800000e+01,-9.266733e+01,1.944162e+00,2.888725e-01,1.980839e-01,-9.276803e+00,9
75,-1,2.900000e+01,-9.252620e+01,1.944484e+00,2.888725e-01,2.121968e-01,-9.263723e+00,2
76,0,4.500000e+01,-9.246110e+01,2.005301e+00,0.000000e+00,5.075786e-01,-9.283499e+00,5
77,-1,3.000000e+01,-9.238025e+01,1.944816e+00,2.888725e-01,2.267911e-01,-9.250227e+00,9
78,0,4.600000e+01,-9.223693e+01,2.005829e+00,0.000000e+00,5.299964e-01,-9.263402e+00,1
79,-1,3.100000e+01,-9.222950e+01,1.945159e+00,2.888725e-01,2.418668e-01,-9.236315e+00,2
80,-1,3.200000e+01,-9.207394e+01,1.945514e+00,2.888725e-01,2.574230e-01,-9.221990e+00,9
81,0,4.700000e+01,-9.200800e+01,2.006370e+00,0.000000e+00,5.528893e-01,-9.242918e+00,5
82,-1,3.300000e+01,-9.191357e+01,1.945880e+00,2.888725e-01,2.734592e-01,-9.207255e+00,2
83,-2,0.000000e+00,-9.179495e+01,1.905060e+00,5.741937e-01,0.000000e+00,-9.179495e+00,14
84,-2,1.000000e+00,-9.179011e+01,1.905071e+00,5.741937e-01,4.846000e-04,-9.179012e+00,10
85,-2,2.000000e+00,-9.178041e+01,1.905092e+00,5.741937e-01,1.453900e-03,-9.178049e+00,14
86,0,4.800000e+01,-9.177433e+01,2.006922e+00,0.000000e+00,5.762563e-01,-9.222048e+00,1
87,-2,3.000000e+00,-9.176587e+01,1.905125e+00,5.741937e-01,2.908000e-03,-9.176609e+00,10
88,-1,3.400000e+01,-9.174842e+01,1.946257e+00,2.888725e-01,2.899748e-01,-9.192110e+00,9
89,-2,4.000000e+00,-9.174649e+01,1.905168e+00,5.741937e-01,4.846800e-03,-9.174695e+00,14
90,-2,5.000000e+00,-9.172225e+01,1.905222e+00,5.741937e-01,7.270000e-03,-9.172309e+00,10
91,-2,6.000000e+00,-9.169318e+01,1.905287e+00,5.741937e-01,1.017780e-02,-9.169455e+00,14
92,-2,7.000000e+00,-9.165925e+01,1.905363e+00,5.741937e-01,1.357000e-02,-9.166135e+00,10
93,-2,8.000000e+00,-9.162049e+01,1.905450e+00,5.741937e-01,1.744630e-02,-9.162352e+00,14
94,-1,3.500000e+01,-9.157847e+01,1.946646e+00,2.888725e-01,3.069694e-01,-9.176558e+00,2
95,-2,9.000000e+00,-9.157689e+01,1.905547e+00,5.741937e-01,2.180660e-02,-9.158109e+00,10
96,0,4.900000e+01,-9.153592e+01,2.007487e+00,0.000000e+00,6.000967e-01,-9.200794e+00,5
97,-2,1.000000e+01,-9.152844e+01,1.905655e+00,5.741937e-01,2.665110e-02,-9.153408e+00,14
98,-2,1.100000e+01,-9.147516e+01,1.905774e+00,5.741937e-01,3.197930e-02,-9.148251e+00,10
99,-2,1.200000e+01,-9.141704e+01,1.905904e+00,5.741937e-01,3.779110e-02,-9.142642e+00,14
100,-1,3.600000e+01,-9.140374e+01,1.947046e+00,2.888725e-01,3.244424e-01,-9.160601e+00,9
101,-2,1.300000e+01,-9.135409e+01,1.906045e+00,5.741937e-01,4.408620e-02,-9.136583e+00,10
102,0,5.000000e+01,-9.129280e+01,2.008063e+00,0.000000e+00,6.244095e-01,-9.179159e+00,1
103,-2,1.400000e+01,-9.128631e+01,1.906197e+00,5.741937e-01,5.086460e-02,-9.130076e+00,14
104,-1,3.700000e+01,-9.122424e+01,1.947457e+00,2.888725e-01,3.423930e-01,-9.144241e+00,2
105,-2,1.500000e+01,-9.121369e+01,1.906360e+00,5.741937e-01,5.812590e-02,-9.123123e+00,10
106,-2,1.600000e+01,-9.113626e+01,1.906533e+00,5.741937e-01,6.586970e-02,-9.115728e+00,14
107,-2,1.700000e+01,-9.105399e+01,1.906718e+00,5.741937e-01,7.409600e-02,-9.107891e+00,10
108,0,5.100000e+01,-9.104495e+01,2.008651e+00,0.000000e+00,6.491942e-01,-9.157145e+00,5
109,-1,3.800000e+01,-9.103996e+01,1.947879e+00,2.888725e-01,3.608205e-01,-9.127480e+00,9
110,-2,1.800000e+01,-9.096691e+01,1.906913e+00,5.741937e-01,8.280450e-02,-9.099616e+00,14
111,-2,1.900000e+01,-9.087501e+01,1.907119e+00,5.741937e-01,9.199460e-02,-9.090905e+00,10
112,-1,3.900000e+01,-9.085092e+01,1.948312e+00,2.888725e-01,3.797245e-01,-9.110320e+00,2
113,0,5.200000e+01,-9.079239e+01,2.009251e+00,0.000000e+00,6.744496e-01,-9.134752e+00,1
114,-2,2.000000e+01,-9.077829e+01,1.907336e+00,5.741937e-01,1.016663e-01,-9.081760e+00,14
115,-2,2.100000e+01,-9.067676e+01,1.907564e+00,5.741937e-01,1.118192e-01,-9.072183e+00,10
116,-1,4.000000e+01,-9.065712e+01,1.948757e+00,2.888725e-01,3.991042e-01,-9.092763e+00,9
117,-2,2.200000e+01,-9.057043e+01,1.907803e+00,5.741937e-01,1.224528e-01,-9.062177e+00,14
118,0,5.300000e+01,-9.053514e+01,2.009863e+00,0.000000e+00,7.001750e-01,-9.111984e+00,5
119,-2,2.300000e+01,-9.045929e+01,1.908052e+00,5.741937e-01,1.335668e-01,-9.051743e+00,10
120,-1,4.100000e+01,-9.045858e+01,1.949214e+00,2.888725e-01,4.189590e-01,-9.074811e+00,2
121,-2,2.400000e+01,-9.034335e+01,1.908313e+00,5.741937e-01,1.451607e-01,-9.040884e+00,14
122,0,5.400000e+01,-9.027320e+01,2.010486e+00,0.000000e+00,7.263695e-01,-9.088843e+00,1
123,-1,4.200000e+01,-9.025528e+01,1.949681e+00,2.888725e-01,4.392881e-01,-9.056465e+00,9
124,-2,2.500000e+01,-9.022261e+01,1.908584e+00,5.741937e-01,1.572341e-01,-9.029602e+00,10
125,-2,2.600000e+01,-9.009708e+01,1.908867e+00,5.741937e-01,1.697870e-01,-9.017899e+00,14
126,-1,4.300000e+01,-9.004726e+01,1.950160e+00,2.888725e-01,4.600909e-01,-9.037729e+00,2
127,0,5.500000e+01,-9.000657e+01,2.011122e+00,0.000000e+00,7.530320e-01,-9.065329e+00,5
128,-2,2.700000e+01,-8.996677e+01,1.909161e+00,5.741937e-01,1.828183e-01,-9.005776e+00,10
129,-1,4.400000e+01,-8.983450e+01,1.950651e+00,2.888725e-01,4.813667e-01,-9.018603e+00,9
130,-2,2.800000e+01,-8.983167e+01,1.909465e+00,5.741937e-01,1.963279e-01,-8.993237e+00,14
131,0,5.600000e+01,-8.973527e+01,2.011770e+00,0.000000e+00,7.801618e-01,-9.041447e+00,1
132,-2,2.900000e+01,-8.969180e+01,1.909780e+00,5.741937e-01,2.103154e-01,-8.980283e+00,10
133,-1,4.500000e+01,-8.961702e+01,1.951153e+00,2.888725e-01,5.031145e-01,-8.999090e+00,2
134,-2,3.000000e+01,-8.954715e+01,1.910107e+00,5.741937e-01,2.247801e-01,-8.966917e+00,14
135,0,5.700000e+01,-8.945931e+01,2.012430e+00,0.000000e+00,8.077577e-01,-9.017196e+00,5
136,-2,3.100000e+01,-8.939774e+01,1.910444e+00,5.741937e-01,2.397216e-01,-8.953139e+00,10
137,-1,4.600000e+01,-8.939483e+01,1.951666e+00,2.888725e-01,5.253337e-01,-8.979192e+00,9
138,-2,3.200000e+01,-8.924356e+01,1.910793e+00,5.741937e-01,2.551393e-01,-8.938953e+00,14
139,0,5.800000e+01,-8.917870e+01,2.013102e+00,0.000000e+00,8.358191e-01,-8.992581e+00,1
140,-1,4.700000e+01,-8.916793e+01,1.952190e+00,2.888725e-01,5.480237e-01,-8.958911e+00,2
141,-2,3.300000e+01,-8.908463e+01,1.911152e+00,5.741937e-01,2.710327e-01,-8.924360e+00,10
142,-3,0.000000e+00,-8.897728e+01,1.878299e+00,8.559607e-01,0.000000e+00,-8.897728e+00,16
143,-3,1.000000e+00,-8.897248e+01,1.878310e+00,8.559607e-01,4.803000e-04,-8.897250e+00,18
144,-3,2.000000e+00,-8.896287e+01,1.878331e+00,8.559607e-01,1.441100e-03,-8.896295e+00,16
145,-3,3.000000e+00,-8.894846e+01,1.878363e+00,8.559607e-01,2.882300e-03,-8.894868e+00,18
146,-1,4.800000e+01,-8.893633e+01,1.952727e+00,2.888725e-01,5.711833e-01,-8.938248e+00,9
147,-3,4.000000e+00,-8.892925e+01,1.878406e+00,8.559607e-01,4.803400e-03,-8.892971e+00,16
148,-2,3.400000e+01,-8.892094e+01,1.911523e+00,5.741937e-01,2.874014e-01,-8.909362e+00,14
149,-3,5.000000e+00,-8.890523e+01,1.878459e+00,8.559607e-01,7.205100e-03,-8.890607e+00,18
150,0,5.900000e+01,-8.889344e+01,2.013786e+00,0.000000e+00,8.643446e-01,-8.967601e+00,5
151,-3,6.000000e+00,-8.887642e+01,1.878523e+00,8.559607e-01,1.008680e-02,-8.887779e+00,16
152,-3,7.000000e+00,-8.884280e+01,1.878598e+00,8.559607e-01,1.344840e-02,-8.884489e+00,18
153,-3,8.000000e+00,-8.880438e+01,1.878683e+00,8.559607e-01,1.729010e-02,-8.880741e+00,16
154,-3,9.000000e+00,-8.876117e+01,1.878780e+00,8.559607e-01,2.161160e-02,-8.876537e+00,18
155,-2,3.500000e+01,-8.875251e+01,1.911904e+00,5.741937e-01,3.042445e-01,-8.893962e+00,10
156,-3,1.000000e+01,-8.871316e+01,1.878887e+00,8.559607e-01,2.641280e-02,-8.871879e+00,16
157,-1,4.900000e+01,-8.870005e+01,1.953274e+00,2.888725e-01,5.948120e-01,-8.917207e+00,2
158,-3,1.100000e+01,-8.866035e+01,1.879004e+00,8.559607e-01,3.169310e-02,-8.866770e+00,18
159,0,6.000000e+01,-8.860355e+01,2.014482e+00,0.000000e+00,8.933337e-01,-8.942261e+00,1
160,-3,1.200000e+01,-8.860275e+01,1.879132e+00,8.559607e-01,3.745300e-02,-8.861213e+00,16
161,-2,3.600000e+01,-8.857934e+01,1.912297e+00,5.741937e-01,3.215615e-01,-8.878161e+00,14
162,-3,1.300000e+01,-8.854037e+01,1.879271e+00,8.559607e-01,4.369170e-02,-8.855210e+00,18
163,-3,1.400000e+01,-8.847319e+01,1.879421e+00,8.559607e-01,5.040910e-02,-8.848764e+00,16
164,-1,5.000000e+01,-8.845908e+01,1.953833e+00,2.888725e-01,6.189090e-01,-8.895787e+00,9
165,-2,3.700000e+01,-8.840144e+01,1.912700e+00,5.741937e-01,3.393518e-01,-8.861961e+00,10
166,-3,1.500000e+01,-8.840123e+01,1.879582e+00,8.559607e-01,5.760540e-02,-8.841877e+00,18
167,-3,1.600000e+01,-8.832448e+01,1.879753e+00,8.559607e-01,6.527990e-02,-8.834550e+00,16
168,0,6.100000e+01,-8.830904e+01,2.015190e+00,0.000000e+00,9.227848e-01,-8.916561e+00,5
169,-3,1.700000e+01,-8.824296e+01,1.879935e+00,8.559607e-01,7.343240e-02,-8.826788e+00,18
170,-2,3.800000e+01,-8.821880e+01,1.913115e+00,5.741937e-01,3.576150e-01,-8.845364e+00,14
171,-1,5.100000e+01,-8.821343e+01,1.954404e+00,2.888725e-01,6.434733e-01,-8.873993e+00,2
172,-3,1.800000e+01,-8.815666e+01,1.880127e+00,8.559607e-01,8.206280e-02,-8.818591e+00,16
173,-3,1.900000e+01,-8.806558e+01,1.880331e+00,8.559607e-01,9.117040e-02,-8.809963e+00,18
174,-2,3.900000e+01,-8.803145e+01,1.913541e+00,5.741937e-01,3.763500e-01,-8.828373e+00,10
175,0,6.200000e+01,-8.800992e+01,2.015910e+00,0.000000e+00,9.526975e-01,-8.890503e+00,1
176,-3,2.000000e+01,-8.796973e+01,1.880545e+00,8.559607e-01,1.007554e-01,-8.800904e+00,16
177,-1,5.200000e+01,-8.796313e+01,1.954986e+00,2.888725e-01,6.685040e-01,-8.851825e+00,9
178,-3,2.100000e+01,-8.786911e+01,1.880770e+00,8.559607e-01,1.108170e-01,-8.791419e+00,18
179,-2,4.000000e+01,-8.783939e+01,1.913978e+00,5.741937e-01,3.955566e-01,-8.810989e+00,14
180,-3,2.200000e+01,-8.776373e+01,1.881006e+00,8.559607e-01,1.213552e-01,-8.781508e+00,16
181,-1,5.300000e+01,-8.770816e+01,1.955580e+00,2.888725e-01,6.940002e-01,-8.829286e+00,2
182,0,6.300000e+01,-8.770619e+01,2.016643e+00,0.000000e+00,9.830700e-01,-8.864091e+00,5
183,-3,2.300000e+01,-8.765359e+01,1.881252e+00,8.559607e-01,1.323693e-01,-8.771174e+00,18
184,-2,4.100000e+01,-8.764262e+01,1.914426e+00,5.741937e-01,4.152337e-01,-8.793215e+00,10
185,-3,2.400000e+01,-8.753869e+01,1.881509e+00,8.559607e-01,1.438593e-01,-8.760419e+00,16
186,-1,5.400000e+01,-8.744855e+01,1.956185e+00,2.888725e-01,7.199612e-01,-8.806378e+00,9
187,-2,4.200000e+01,-8.744114e+01,1.914886e+00,5.741937e-01,4.353810e-01,-8.775051e+00,14
188,-3,2.500000e+01,-8.741904e+01,1.881777e+00,8.559607e-01,1.558241e-01,-8.749245e+00,18
189,0,6.400000e+01,-8.739787e+01,2.017387e+00,0.000000e+00,1.013902e+00,-8.837325e+00,1
190,-3,2.600000e+01,-8.729464e+01,1.882056e+00,8.559607e-01,1.682641e-01,-8.737655e+00,16
191,-2,4.300000e+01,-8.723498e+01,1.915356e+00,5.741937e-01,4.559974e-01,-8.756501e+00,10
192,-1,5.500000e+01,-8.718431e+01,1.956802e+00,2.888725e-01,7.463859e-01,-8.783103e+00,2
193,-3,2.700000e+01,-8.716550e+01,1.882346e+00,8.559607e-01,1.811783e-01,-8.725649e+00,18
194,0,6.500000e+01,-8.708497e+01,2.018144e+00,0.000000e+00,1.045192e+00,-8.810208e+00,5
195,-3,2.800000e+01,-8.703162e+01,1.882646e+00,8.559607e-01,1.945663e-01,-8.713232e+00,16
196,-2,4.400000e+01,-8.702413e+01,1.915838e+00,5.741937e-01,4.770827e-01,-8.737566e+00,14
197,-1,5.600000e+01,-8.691543e+01,1.957431e+00,2.888725e-01,7.732735e-01,-8.759462e+00,9
198,-3,2.900000e+01,-8.689301e+01,1.882958e+00,8.559607e-01,2.084278e-01,-8.700404e+00,18
199,-2,4.500000e+01,-8.680860e+01,1.916330e+00,5.741937e-01,4.986355e-01,-8.718248e+00,10
200,0,6.600000e+01,-8.676750e+01,2.018914e+00,0.000000e+00,1.076939e+00,-8.782743e+00,1
201,-3,3.000000e+01,-8.674966e+01,1.883280e+00,8.559607e-01,2.227625e-01,-8.687167e+00,16
202,-1,5.700000e+01,-8.664193e+01,1.958071e+00,2.888725e-01,8.006231e-01,-8.735459e+00,2
203,-3,3.100000e+01,-8.660159e+01,1.883613e+00,8.559607e-01,2.375693e-01,-8.673524e+00,18
204,-2,4.600000e+01,-8.658840e+01,1.916834e+00,5.741937e-01,5.206555e-01,-8.698549e+00,14
205,-3,3.200000e+01,-8.644880e+01,1.883957e+00,8.559607e-01,2.528479e-01,-8.659477e+00,16
206,0,6.700000e+01,-8.644547e+01,2.019695e+00,0.000000e+00,1.109142e+00,-8.754930e+00,5
207,-1,5.800000e+01,-8.636383e+01,1.958723e+00,2.888725e-01,8.284334e-01,-8.711094e+00,9
208,-2,4.700000e+01,-8.636354e+01,1.917350e+00,5.741937e-01,5.431416e-01,-8.678472e+00,10
209,-3,3.300000e+01,-8.629130e+01,1.884311e+00,8.559607e-01,2.685982e-01,-8.645027e+00,18
210,-4,0.000000e+00,-8.619516e+01,1.856118e+00,1.134173e+00,0.000000e+00,-8.619516e+00,17
211,-4,1.000000e+00,-8.619040e+01,1.856129e+00,1.134173e+00,4.759000e-04,-8.619042e+00,22
212,-4,2.000000e+00,-8.618088e+01,1.856150e+00,1.134173e+00,1.428000e-03,-8.618096e+00,17
213,-4,3.000000e+00,-8.616660e+01,1.856181e+00,1.134173e+00,2.856100e-03,-8.616682e+00,22
214,-4,4.000000e+00,-8.614756e+01,1.856224e+00,1.134173e+00,4.760100e-03,-8.614802e+00,17
215,-2,4.800000e+01,-8.613402e+01,1.917876e+00,5.741937e-01,5.660933e-01,-8.658017e+00,14
216,-3,3.400000e+01,-8.612909e+01,1.884677e+00,8.559607e-01,2.848191e-01,-8.630177e+00,16
217,-4,5.000000e+00,-8.612376e+01,1.856277e+00,1.134173e+00,7.139700e-03,-8.612460e+00,22
218,0,6.800000e+01,-8.611889e+01,2.020489e+00,0.000000e+00,1.141800e+00,-8.726773e+00,1
219,-4,6.000000e+00,-8.609521e+01,1.856340e+00,1.134173e+00,9.995300e-03,-8.609658e+00,17
220,-1,5.900000e+01,-8.608113e+01,1.959387e+00,2.888725e-01,8.567039e-01,-8.686370e+00,2
221,-4,7.000000e+00,-8.606189e+01,1.856414e+00,1.134173e+00,1.332680e-02,-8.606399e+00,22
222,-4,8.000000e+00,-8.602382e+01,1.856499e+00,1.134173e+00,1.713340e-02,-8.602685e+00,17
223,-4,9.000000e+00,-8.598100e+01,1.856594e+00,1.134173e+00,2.141560e-02,-8.598520e+00,22
224,-3,3.500000e+01,-8.596218e+01,1.885053e+00,8.559607e-01,3.015101e-01,-8.614929e+00,18
225,-4,1.000000e+01,-8.593343e+01,1.856700e+00,1.134173e+00,2.617330e-02,-8.593906e+00,17
226,-2,4.900000e+01,-8.589986e+01,1.918414e+00,5.741937e-01,5.895098e-01,-8.637188e+00,10
227,-4,1.100000e+01,-8.588110e+01,1.856816e+00,1.134173e+00,3.140570e-02,-8.588845e+00,22
228,-4,1.200000e+01,-8.582403e+01,1.856943e+00,1.134173e+00,3.711330e-02,-8.583340e+00,17
229,-1,6.000000e+01,-8.579383e+01,1.960062e+00,2.888725e-01,8.854334e-01,-8.661288e+00,9
230,-3,3.600000e+01,-8.579057e+01,1.885441e+00,8.559607e-01,3.186709e-01,-8.599284e+00,16
231,0,6.900000e+01,-8.578778e+01,2.021295e+00,0.000000e+00,1.174911e+00,-8.698273e+00,5
232,-4,1.300000e+01,-8.576220e+01,1.857081e+00,1.134173e+00,4.329550e-02,-8.577394e+00,22
233,-4,1.400000e+01,-8.569564e+01,1.857229e+00,1.134173e+00,4.995190e-02,-8.571009e+00,17
234,-2,5.000000e+01,-8.566105e+01,1.918963e+00,5.741937e-01,6.133900e-01,-8.615985e+00,14
235,-4,1.500000e+01,-8.562433e+01,1.857387e+00,1.134173e+00,5.708290e-02,-8.564187e+00,22
236,-3,3.700000e+01,-8.561428e+01,1.885839e+00,8.559607e-01,3.363004e-01,-8.583245e+00,18
237,-4,1.600000e+01,-8.554828e+01,1.857557e+00,1.134173e+00,6.468770e-02,-8.556930e+00,17
238,-1,6.100000e+01,-8.550196e+01,1.960749e+00,2.888725e-01,9.146206e-01,-8.635852e+00,2
239,-4,1.700000e+01,-8.546750e+01,1.857737e+00,1.134173e+00,7.276620e-02,-8.549242e+00,22
240,0,7.000000e+01,-8.545214e+01,2.022114e+00,0.000000e+00,1.208475e+00,-8.669433e+00,1
241,-3,3.800000e+01,-8.543330e+01,1.886249e+00,8.559607e-01,3.543984e-01,-8.566814e+00,16
242,-2,5.100000e+01,-8.541762e+01,1.919524e+00,5.741937e-01,6.377330e-01,-8.594412e+00,10
243,-4,1.800000e+01,-8.538198e+01,1.857927e+00,1.134173e+00,8.131820e-02,-8.541123e+00,17
244,-4,1.900000e+01,-8.529173e+01,1.858129e+00,1.134173e+00,9.034310e-02,-8.532577e+00,22
245,-3,3.900000e+01,-8.524764e+01,1.886669e+00,8.559607e-01,3.729642e-01,-8.549992e+00,18
246,-1,6.200000e+01,-8.520552e+01,1.961448e+00,2.888725e-01,9.442647e-01,-8.610063e+00,9
