Id,v,longitude,latitude,rin,eevvib,eevrot,deltaebarrier,bin
1253,12,-51,-25.80025,1.93918,2.127024,0.405997,-2.644061,34
1254,13,-40,-25.78614,1.922807,2.285505,0.248927,-2.606823,12
1255,14,-25,-25.74041,1.907286,2.441203,0.097803,-2.581574,38
1256,0,-122,-25.73542,2.306535,0,2.539505,-3.197917,27
1257,8,-82,-25.70639,2.014679,1.465094,1.077314,-2.80869,49
1258,7,-88,-25.7045,2.03661,1.292494,1.250103,-2.854279,66
1259,4,-104,-25.68939,2.115035,0.757012,1.787096,-2.995333,65
1260,5,-99,-25.67881,2.086323,0.938498,1.606667,-2.946449,5
1261,13,-41,-25.66253,1.923326,2.285505,0.261288,-2.596563,12
1262,14,-26,-25.66239,1.907612,2.441203,0.105605,-2.574646,38
1263,12,-52,-25.64278,1.939848,2.127024,0.421744,-2.63235,34
1264,11,-61,-25.63624,1.957125,1.965758,0.583664,-2.672685,40
1265,1,-118,-25.63007,2.234735,0.194009,2.35603,-3.139803,27
1266,3,-109,-25.6223,2.148013,0.572467,1.978349,-3.039511,13
1267,9,-76,-25.59885,1.994689,1.634816,0.918345,-2.756197,50
1268,10,-69,-25.59722,1.975465,1.801695,0.751629,-2.712324,47
1269,6,-94,-25.59164,2.060814,1.116977,1.436906,-2.892907,5
1270,14,-27,-25.58141,1.90795,2.441203,0.113703,-2.567484,38
1271,13,-42,-25.536,1.923859,2.285505,0.273941,-2.586167,12
1272,14,-28,-25.49746,1.908301,2.441203,0.122097,-2.560091,38
1273,12,-53,-25.48242,1.940528,2.127024,0.43778,-2.620453,34
1274,2,-114,-25.47655,2.187164,0.384816,2.180576,-3.078947,13
1275,8,-83,-25.45064,2.015809,1.465094,1.102889,-2.790461,49
1276,11,-62,-25.44782,1.957932,1.965758,0.602506,-2.658917,40
1277,7,-89,-25.42901,2.037841,1.292494,1.277652,-2.834759,66
1278,14,-29,-25.41056,1.908664,2.441203,0.130788,-2.552467,38
1279,13,-43,-25.40655,1.924405,2.285505,0.286886,-2.576257,12
1280,10,-70,-25.38358,1.976389,1.801695,0.772993,-2.69688,47
1281,5,-100,-25.36644,2.08776,0.938498,1.637904,-2.924535,5
1282,9,-77,-25.36279,1.995721,1.634816,0.941952,-2.73927,50
1283,4,-105,-25.35984,2.116576,0.757012,1.820051,-2.972308,65
1284,0,-123,-25.3416,2.308612,0,2.578887,-3.170758,27
1285,14,-30,-25.3207,1.90904,2.441203,0.139774,-2.544616,38
1286,12,-54,-25.31917,1.941223,2.127024,0.454105,-2.608372,34
1287,6,-95,-25.29639,2.062154,1.116977,1.46643,-2.87211,5
1288,3,-110,-25.27551,2.149669,0.572467,2.013028,-3.015382,13
1289,13,-44,-25.27417,1.924963,2.285505,0.300124,-2.566176,12
1290,11,-63,-25.25655,1.958754,1.965758,0.621633,-2.644968,40
1291,1,-119,-25.25118,2.236644,0.194009,2.39392,-3.113612,27
1292,14,-31,-25.22789,1.909429,2.441203,0.149054,-2.536541,38
1293,8,-84,-25.19214,2.016954,1.465094,1.128739,-2.772071,49
1294,15,-0,-25.18937,1.894509,2.594109,0,-2.518937,28
1295,15,-1,-25.18639,1.894521,2.594109,0.000298,-2.518641,28
1296,15,-2,-25.18044,1.894546,2.594109,0.000894,-2.518052,28
1297,15,-3,-25.1715,1.894584,2.594109,0.001787,-2.517173,28
1298,10,-71,-25.16712,1.977328,1.801695,0.794639,-2.681262,47
1299,15,-4,-25.15959,1.894633,2.594109,0.002978,-2.516007,28
1300,12,-55,-25.15304,1.941931,2.127024,0.470718,-2.596106,34
1301,7,-90,-25.15081,2.039089,1.292494,1.305471,-2.815084,66
1302,15,-5,-25.1447,1.894695,2.594109,0.004468,-2.514558,28
1303,13,-45,-25.13889,1.925535,2.285505,0.313652,-2.555927,12
1304,14,-32,-25.13214,1.909831,2.441203,0.158629,-2.528243,38
1305,15,-6,-25.12683,1.89477,2.594109,0.006254,-2.512828,28
1306,9,-78,-25.12395,1.996768,1.634816,0.965836,-2.722176,50
1307,2,-115,-25.11248,2.188947,0.384816,2.216983,-3.053723,13
1308,15,-7,-25.10599,1.894857,2.594109,0.008338,-2.510819,28
1309,15,-8,-25.08217,1.894956,2.594109,0.01072,-2.508535,28
1310,11,-64,-25.06244,1.959589,1.965758,0.641045,-2.630841,40
1311,15,-9,-25.05538,1.895068,2.594109,0.013399,-2.505977,28
1312,5,-101,-25.05144,2.089215,0.938498,1.669404,-2.902479,5
1313,14,-33,-25.03345,1.910246,2.441203,0.168498,-2.519725,38
1314,4,-106,-25.02769,2.118136,0.757012,1.853266,-2.949146,65
1315,15,-10,-25.02562,1.895192,2.594109,0.016375,-2.503149,28
1316,13,-46,-25.0007,1.926121,2.285505,0.327471,-2.545504,12
1317,6,-96,-24.99848,2.06351,1.116977,1.496221,-2.851165,5
1318,15,-11,-24.99289,1.895329,2.594109,0.019649,-2.500053,28
1319,12,-56,-24.98405,1.942652,2.127024,0.487617,-2.583657,34
1320,15,-12,-24.95718,1.895478,2.594109,0.023219,-2.496691,28
1321,10,-72,-24.94787,1.978282,1.801695,0.816564,-2.665473,47
1322,0,-124,-24.94532,2.310713,0,2.618515,-3.143486,27
1323,14,-34,-24.93183,1.910673,2.441203,0.178661,-2.510992,38
1324,8,-85,-24.93092,2.018114,1.465094,1.154861,-2.753521,49
1325,3,-111,-24.92617,2.151343,0.572467,2.047962,-2.991123,13
1326,15,-13,-24.91851,1.895639,2.594109,0.027086,-2.493066,28
1327,9,-79,-24.88235,1.997831,1.634816,0.989996,-2.704917,50
1328,15,-14,-24.87688,1.895813,2.594109,0.031249,-2.48918,28
1329,7,-91,-24.86993,2.040353,1.292494,1.33356,-2.795256,66
1330,1,-120,-24.8698,2.238574,0.194009,2.432058,-3.087303,27
1331,11,-65,-24.8655,1.960438,1.965758,0.660738,-2.616536,40
1332,13,-47,-24.85962,1.926719,2.285505,0.341579,-2.534902,12
1333,15,-15,-24.83228,1.896,2.594109,0.035709,-2.485036,28
1334,14,-35,-24.82727,1.911114,2.441203,0.189116,-2.502045,38
1335,12,-57,-24.81219,1.943388,2.127024,0.504803,-2.571026,34
1336,15,-16,-24.78473,1.896199,2.594109,0.040465,-2.480636,28
1337,2,-116,-24.74589,2.190749,0.384816,2.253641,-3.028376,13
1338,15,-17,-24.73421,1.89641,2.594109,0.045516,-2.475983,28
1339,5,-102,-24.73383,2.090687,0.938498,1.701165,-2.880282,5
1340,10,-73,-24.72583,1.979251,1.801695,0.838768,-2.649512,47
1341,14,-36,-24.71979,1.911567,2.441203,0.199864,-2.492889,38
1342,13,-48,-24.71564,1.927331,2.285505,0.355977,-2.524119,12
1343,6,-97,-24.69793,2.064883,1.116977,1.526277,-2.830074,5
1344,4,-107,-24.69296,2.119715,0.757012,1.886739,-2.92585,65
1345,15,-18,-24.68073,1.896635,2.594109,0.050864,-2.471079,28
1346,8,-86,-24.66698,2.019291,1.465094,1.181255,-2.734813,49
1347,11,-66,-24.66574,1.961302,1.965758,0.680714,-2.602055,40
1348,9,-80,-24.638,1.998908,1.634816,1.014431,-2.687493,50
1349,12,-58,-24.63749,1.944137,2.127024,0.522273,-2.558213,34
1350,15,-19,-24.62431,1.896871,2.594109,0.056506,-2.465926,28
1351,14,-37,-24.6094,1.912033,2.441203,0.210904,-2.483528,38
1352,7,-92,-24.58637,2.041633,1.292494,1.361916,-2.775276,66
1353,3,-112,-24.57428,2.153037,0.572467,2.083151,-2.966736,13
1354,13,-49,-24.56878,1.927956,2.285505,0.370663,-2.513155,12
1355,15,-20,-24.56493,1.89712,2.594109,0.062444,-2.460527,28
1356,0,-125,-24.54659,2.312837,0,2.658387,-3.116103,27
1357,15,-21,-24.50261,1.897382,2.594109,0.068677,-2.454885,28
1358,10,-74,-24.50102,1.980234,1.801695,0.861249,-2.633382,47
1359,14,-38,-24.49608,1.912512,2.441203,0.222235,-2.473969,38
1360,1,-121,-24.48595,2.240526,0.194009,2.470443,-3.060878,27
1361,11,-67,-24.46317,1.96218,1.965758,0.700971,-2.587399,40
1362,12,-59,-24.45994,1.9449,2.127024,0.540028,-2.545219,34
1363,15,-22,-24.43734,1.897656,2.594109,0.075204,-2.449001,28
1364,13,-50,-24.41905,1.928594,2.285505,0.385636,-2.502009,12
1365,5,-103,-24.41361,2.092177,0.938498,1.733187,-2.857946,5
1366,8,-87,-24.40033,2.020483,1.465094,1.207919,-2.715948,49
1367,6,-98,-24.39474,2.066274,1.116977,1.556596,-2.808839,5
1368,9,-81,-24.39091,2.000001,1.634816,1.039139,-2.669907,50
1369,14,-39,-24.37986,1.913004,2.441203,0.233857,-2.464217,38
1370,2,-117,-24.37681,2.192573,0.384816,2.290549,-3.002908,16
1371,15,-23,-24.36913,1.897943,2.594109,0.082025,-2.442877,28
1372,4,-108,-24.35566,2.121312,0.757012,1.920468,-2.902422,65
1373,7,-93,-24.30014,2.04293,1.292494,1.390539,-2.755147,66
1374,15,-24,-24.29798,1.898243,2.594109,0.089139,-2.436517,28
1375,12,-60,-24.27955,1.945676,2.127024,0.558067,-2.532046,34
1376,10,-75,-24.27343,1.981232,1.801695,0.884008,-2.617085,47
1377,13,-51,-24.26645,1.929247,2.285505,0.400896,-2.49068,24
1378,14,-40,-24.26074,1.91351,2.441203,0.24577,-2.454283,38
1379,11,-68,-24.2578,1.963072,1.965758,0.721508,-2.572569,40
1380,15,-25,-24.2239,1.898555,2.594109,0.096547,-2.429923,28
1381,3,-113,-24.21987,2.154751,0.572467,2.118592,-2.942223,13
1382,15,-26,-24.14688,1.89888,2.594109,0.104249,-2.423095,28
1383,0,-126,-24.14545,2.314986,0,2.698502,-3.088611,27
1384,9,-82,-24.1411,2.00111,1.634816,1.06412,-2.65216,50
1385,14,-41,-24.13872,1.914028,2.441203,0.257972,-2.444182,38
1386,8,-88,-24.131,2.021692,1.465094,1.234853,-2.696929,49
1387,13,-52,-24.11098,1.929912,2.285505,0.416443,-2.47917,24
1388,1,-122,-24.09964,2.242501,0.194009,2.509073,-3.034339,27
1389,12,-61,-24.09634,1.946467,2.127024,0.576388,-2.518695,34
1390,5,-104,-24.09081,2.093685,0.938498,1.765467,-2.835474,75
1391,6,-99,-24.08892,2.067681,1.116977,1.587177,-2.78746,5
1392,15,-27,-24.06694,1.899217,2.594109,0.112243,-2.416038,28
1393,11,-69,-24.04965,1.963979,1.965758,0.742324,-2.557566,40
1394,10,-76,-24.0431,1.982244,1.801695,0.907041,-2.600621,47
1395,4,-109,-24.01582,2.122928,0.757012,1.954453,-2.878862,65
1396,14,-42,-24.01381,1.914559,2.441203,0.270463,-2.433948,38
1397,7,-94,-24.01127,2.044244,1.292494,1.419426,-2.73487,66
1398,2,-118,-24.00525,2.194418,0.384816,2.327706,-2.97732,16
1399,15,-28,-23.98408,1.899567,2.594109,0.120529,-2.408752,28
1400,13,-53,-23.95267,1.930591,2.285505,0.432275,-2.467478,24
1401,12,-62,-23.91031,1.947272,2.127024,0.594991,-2.505166,34
1402,15,-29,-23.8983,1.89993,2.594109,0.129108,-2.401241,28
1403,9,-83,-23.88857,2.002233,1.634816,1.089373,-2.634255,50
1404,14,-43,-23.88602,1.915104,2.441203,0.283242,-2.424204,38
1405,3,-114,-23.86295,2.156485,0.572467,2.154284,-2.917587,16
1406,8,-89,-23.85899,2.022916,1.465094,1.262054,-2.677757,49
1407,11,-70,-23.83871,1.9649,1.965758,0.763417,-2.542393,45
1408,10,-77,-23.81001,1.983272,1.801695,0.93035,-2.583993,47
1409,15,-30,-23.8096,1.900306,2.594109,0.137977,-2.393506,28
1410,13,-54,-23.7915,1.931283,2.285505,0.448391,-2.455605,24
1411,6,-100,-23.78051,2.069107,1.116977,1.618019,-2.765942,5
1412,5,-105,-23.76543,2.095211,0.938498,1.798005,-2.812867,75
1413,14,-44,-23.75534,1.915661,2.441203,0.296309,-2.414293,38
1414,0,-127,-23.7419,2.317159,0,2.738857,-3.061013,27
1415,12,-63,-23.72147,1.94809,2.127024,0.613875,-2.491461,34
1416,7,-95,-23.71975,2.045574,1.292494,1.448578,-2.714446,66
1417,15,-31,-23.71799,1.900694,2.594109,0.147138,-2.385551,28
1418,1,-123,-23.7109,2.244498,0.194009,2.547947,-3.007689,27
1419,16,-0,-23.6884,1.886282,2.744207,0,-2.36884,3
1420,16,-1,-23.68546,1.886294,2.744207,0.000294,-2.368547,3
1421,16,-2,-23.67958,1.886319,2.744207,0.000882,-2.367966,3
1422,4,-110,-23.67345,2.124563,0.757012,1.98869,-2.855175,65
1423,16,-3,-23.67076,1.886356,2.744207,0.001764,-2.367098,3
1424,16,-4,-23.659,1.886406,2.744207,0.00294,-2.365949,3
1425,16,-5,-23.6443,1.886468,2.744207,0.004409,-2.364519,3
1426,9,-84,-23.63335,2.003373,1.634816,1.114896,-2.616191,50
1427,2,-119,-23.63122,2.196283,0.384816,2.365108,-2.951617,16
1428,13,-55,-23.6275,1.931989,2.285505,0.464791,-2.443552,24
1429,16,-6,-23.62667,1.886542,2.744207,0.006173,-2.362812,3
1430,11,-71,-23.625,1.965836,1.965758,0.784788,-2.52705,45
1431,15,-32,-23.62348,1.901095,2.594109,0.156589,-2.377377,28
1432,14,-45,-23.6218,1.916232,2.441203,0.309664,-2.404218,38
1433,16,-7,-23.6061,1.886629,2.744207,0.00823,-2.36083,3
1434,8,-90,-23.58431,2.024156,1.465094,1.289521,-2.658434,49
1435,16,-8,-23.58259,1.886728,2.744207,0.01058,-2.358577,3
1436,10,-78,-23.5742,1.984315,1.801695,0.953931,-2.567202,47
1437,16,-9,-23.55615,1.88684,2.744207,0.013225,-2.356054,3
1438,12,-64,-23.52983,1.948923,2.127024,0.633038,-2.477581,34
1439,16,-10,-23.52678,1.886964,2.744207,0.016162,-2.353264,3
1440,15,-33,-23.52607,1.901509,2.594109,0.16633,-2.368987,28
1441,3,-115,-23.50354,2.158239,0.572467,2.190225,-2.892829,16
1442,16,-11,-23.49447,1.8871,2.744207,0.019393,-2.350211,3
1443,14,-46,-23.48539,1.916816,2.441203,0.323305,-2.393973,38
1444,6,-101,-23.4695,2.070549,1.116977,1.64912,-2.744285,5
1445,13,-56,-23.46067,1.932709,2.285505,0.481474,-2.43132,24
1446,16,-12,-23.45923,1.887249,2.744207,0.022916,-2.346896,3
1447,5,-106,-23.43751,2.096755,0.938498,1.830797,-2.790128,75
1448,15,-34,-23.42576,1.901936,2.594109,0.176361,-2.360385,28
1449,7,-96,-23.42561,2.046921,1.292494,1.477991,-2.693878,66
1450,16,-13,-23.42107,1.887411,2.744207,0.026732,-2.343321,3
1451,11,-72,-23.40854,1.966786,1.965758,0.806434,-2.511539,45
1452,16,-14,-23.37998,1.887584,2.744207,0.030841,-2.33949,3
1453,9,-85,-23.37543,2.004528,1.634816,1.140687,-2.597972,50
1454,14,-47,-23.34612,1.917413,2.441203,0.337231,-2.383552,38
1455,16,-15,-23.33597,1.887771,2.744207,0.035243,-2.335405,3
1456,0,-128,-23.33596,2.319357,0,2.779451,-3.033311,27
1457,10,-79,-23.33566,1.985373,1.801695,0.977785,-2.550248,47
1458,12,-65,-23.33541,1.94977,2.127024,0.652481,-2.463528,34
1459,4,-111,-23.32856,2.126216,0.757012,2.023179,-2.831362,65
1460,15,-35,-23.32257,1.902375,2.594109,0.186681,-2.351574,28
1461,1,-124,-23.31975,2.246518,0.194009,2.587063,-2.980929,27
1462,8,-91,-23.30699,2.025413,1.465094,1.317254,-2.638962,49
1463,13,-57,-23.29102,1.933442,2.285505,0.498439,-2.418909,24
1464,16,-16,-23.28903,1.88797,2.744207,0.039937,-2.331067,3
1465,2,-120,-23.25475,2.19817,0.384816,2.402755,-2.925799,16
1466,16,-17,-23.23917,1.888181,2.744207,0.044922,-2.32648,3
1467,15,-36,-23.21648,1.902828,2.594109,0.197289,-2.342558,28
1468,14,-48,-23.20401,1.918023,2.441203,0.351443,-2.372956,32
1469,11,-73,-23.18933,1.967751,1.965758,0.828355,-2.495862,45
1470,16,-18,-23.1864,1.888405,2.744207,0.0502,-2.321646,3
1471,6,-102,-23.15592,2.072009,1.116977,1.680478,-2.722491,5
1472,3,-116,-23.14165,2.160013,0.572467,2.226414,-2.867952,16
1473,12,-66,-23.1382,1.950631,2.127024,0.672202,-2.449301,34
1474,16,-19,-23.13071,1.888641,2.744207,0.055768,-2.316567,3
1475,7,-97,-23.12887,2.048285,1.292494,1.507666,-2.673168,92
1476,13,-58,-23.11856,1.93419,2.285505,0.515686,-2.40632,24
1477,9,-86,-23.11484,2.005698,1.634816,1.166746,-2.579599,50
1478,15,-37,-23.10752,1.903293,2.594109,0.208185,-2.33334,22
1479,5,-107,-23.10704,2.098318,0.938498,1.863844,-2.767258,75
1480,10,-80,-23.09442,1.986446,1.801695,1.001909,-2.533136,47
1481,16,-20,-23.07211,1.88889,2.744207,0.061628,-2.311245,3
1482,14,-49,-23.05905,1.918647,2.441203,0.365939,-2.362181,32
1483,8,-92,-23.02702,2.026686,1.465094,1.345251,-2.619342,49
1484,16,-21,-23.01061,1.889151,2.744207,0.067779,-2.305685,3
1485,15,-38,-22.99568,1.903771,2.594109,0.219369,-2.323928,22
1486,4,-112,-22.98117,2.12789,0.757012,2.057918,-2.807425,16
1487,11,-74,-22.96738,1.96873,1.965758,0.85055,-2.480018,45
1488,16,-22,-22.94619,1.889425,2.744207,0.07422,-2.299886,3
1489,13,-59,-22.94329,1.934951,2.285505,0.533212,-2.393555,24
1490,12,-67,-22.93823,1.951506,2.127024,0.692199,-2.434904,34
1491,0,-129,-22.92766,2.32158,0,2.820281,-3.005508,27
1492,1,-125,-22.9262,2.24856,0.194009,2.626418,-2.954063,27
1493,14,-50,-22.91125,1.919284,2.441203,0.380719,-2.351229,32
1494,15,-39,-22.88097,1.904263,2.594109,0.23084,-2.314328,22
1495,16,-23,-22.87888,1.889711,2.744207,0.080952,-2.293852,3
1496,2,-121,-22.87585,2.200079,0.384816,2.440645,-2.899869,16
1497,9,-87,-22.85159,2.006885,1.634816,1.193072,-2.561073,50
1498,10,-81,-22.85048,1.987534,1.801695,1.026303,-2.515864,47
1499,6,-103,-22.83978,2.073487,1.116977,1.712092,-2.700563,81
1500,7,-98,-22.82953,2.049666,1.292494,1.5376,-2.652318,92
1501,16,-24,-22.80866,1.89001,2.744207,0.087973,-2.287585,3
1502,3,-117,-22.77731,2.161807,0.572467,2.262848,-2.842958,16
1503,5,-108,-22.77404,2.099899,0.938498,1.897144,-2.744259,75
1504,13,-60,-22.76522,1.935725,2.285505,0.551019,-2.380614,24
1505,15,-40,-22.7634,1.904767,2.594109,0.242597,-2.304549,22
1506,14,-51,-22.76062,1.919935,2.441203,0.395781,-2.340098,32
1507,8,-93,-22.74443,2.027975,1.465094,1.37351,-2.599576,49
1508,11,-75,-22.7427,1.969725,1.965758,0.873018,-2.464012,45
1509,16,-25,-22.73555,1.890322,2.744207,0.095284,-2.281088,3
1510,12,-68,-22.73549,1.952396,2.127024,0.712473,-2.420338,34
1511,16,-26,-22.65955,1.890646,2.744207,0.102884,-2.274362,3
1512,15,-41,-22.64297,1.905284,2.594109,0.25464,-2.294607,22
1513,4,-113,-22.63129,2.129582,0.757012,2.092905,-2.783366,16
1514,14,-52,-22.60717,1.920599,2.441203,0.411126,-2.328789,32
1515,10,-82,-22.60385,1.988638,1.801695,1.050966,-2.498436,47
1516,9,-88,-22.58568,2.008087,1.634816,1.219662,-2.542397,50
1517,13,-61,-22.58437,1.936514,2.285505,0.569104,-2.367499,24
1518,16,-27,-22.58066,1.890983,2.744207,0.110773,-2.26741,3
1519,1,-126,-22.53026,2.250626,0.194009,2.666011,-2.927093,27
1520,12,-69,-22.53001,1.9533,2.127024,0.733021,-2.405602,34
1521,7,-99,-22.52761,2.051064,1.292494,1.567792,-2.631329,92
1522,6,-104,-22.52108,2.074983,1.116977,1.743961,-2.678502,81
1523,15,-42,-22.5197,1.905815,2.594109,0.266968,-2.284536,22
1524,0,-130,-22.51701,2.323828,0,2.861345,-2.977607,27
1525,11,-76,-22.51531,1.970734,1.965758,0.895757,-2.447843,45
1526,16,-28,-22.49889,1.891333,2.744207,0.118951,-2.260233,3
1527,2,-122,-22.49454,2.202008,0.384816,2.478776,-2.873829,16
1528,8,-94,-22.45923,2.029281,1.465094,1.40203,-2.579666,49
1529,14,-53,-22.45091,1.921276,2.441203,0.426752,-2.317303,32
1530,5,-109,-22.43854,2.101499,0.938498,1.930694,-2.721135,75
1531,16,-29,-22.41424,1.891695,2.744207,0.127416,-2.252835,3
1532,3,-118,-22.41053,2.163622,0.572467,2.299526,-2.817849,16
1533,13,-62,-22.40075,1.937317,2.285505,0.587466,-2.35421,24
1534,15,-43,-22.39357,1.906358,2.594109,0.27958,-2.274959,22
1535,10,-83,-22.35455,1.989757,1.801695,1.075896,-2.480853,47
1536,16,-30,-22.32671,1.89207,2.744207,0.136168,-2.245218,3
1537,12,-70,-22.32178,1.954218,2.127024,0.753844,-2.3907,34
1538,9,-89,-22.31713,2.009305,1.634816,1.246517,-2.523572,50
1539,14,-54,-22.29184,1.921967,2.441203,0.442659,-2.305639,32
1540,11,-77,-22.28521,1.971758,1.965758,0.918767,-2.431513,45
1541,4,-114,-22.27895,2.131295,0.757012,2.12814,-2.759187,16
1542,15,-44,-22.26461,1.906915,2.594109,0.292476,-2.265219,22
1543,16,-31,-22.23631,1.892458,2.744207,0.145208,-2.237383,3
1544,7,-100,-22.22313,2.052479,1.292494,1.59824,-2.610204,92
1545,17,-0,-22.21579,1.878507,2.891467,0,-2.221579,26
1546,13,-63,-22.21435,1.938133,2.285505,0.606106,-2.340749,24
1547,17,-1,-22.21289,1.87852,2.891467,0.00029,-2.221291,26
1548,17,-2,-22.20709,1.878544,2.891467,0.00087,-2.220717,26
1549,6,-105,-22.19986,2.076496,1.116977,1.776083,-2.65631,81
1550,17,-3,-22.19839,1.878581,2.891467,0.00174,-2.219862,26
1551,17,-4,-22.18679,1.878631,2.891467,0.0029,-2.218728,26
1552,17,-5,-22.17229,1.878693,2.891467,0.004351,-2.217317,26
1553,8,-95,-22.17144,2.030604,1.465094,1.430809,-2.559614,49
1554,17,-6,-22.15489,1.878767,2.891467,0.00609,-2.215634,26
1555,16,-32,-22.14305,1.892859,2.744207,0.154534,-2.229334,3
1556,17,-7,-22.1346,1.878854,2.891467,0.00812,-2.21368,26
1557,15,-45,-22.13282,1.907484,2.594109,0.305656,-2.25532,22
1558,1,-127,-22.13197,2.252715,0.194009,2.705841,-2.90002,27
1559,14,-55,-22.12998,1.922672,2.441203,0.458846,-2.2938,32
1560,17,-8,-22.1114,1.878953,2.891467,0.010439,-2.211458,26
1561,2,-123,-22.11084,2.20396,0.384816,2.517147,-2.847682,16
1562,12,-71,-22.11083,1.955151,2.127024,0.774939,-2.375633,34
1563,0,-131,-22.10403,2.326102,0,2.902643,-2.949609,27
1564,10,-84,-22.10259,1.990891,1.801695,1.101092,-2.463115,55
1565,5,-110,-22.10055,2.103118,0.938498,1.964493,-2.697886,75
1566,17,-9,-22.08531,1.879064,2.891467,0.013048,-2.20897,26
1567,17,-10,-22.05633,1.879188,2.891467,0.015946,-2.20622,26
1568,11,-78,-22.05242,1.972797,1.965758,0.942046,-2.415024,45
1569,16,-33,-22.04693,1.893272,2.744207,0.164147,-2.221073,3
1570,9,-90,-22.04597,2.01054,1.634816,1.273633,-2.504599,50
1571,3,-119,-22.04133,2.165457,0.572467,2.336446,-2.792627,16
1572,13,-64,-22.0252,1.938964,2.285505,0.625021,-2.327117,24
1573,17,-11,-22.02446,1.879325,2.891467,0.019134,-2.20321,26
1574,15,-46,-21.9982,1.908067,2.594109,0.319117,-2.245253,22
1575,17,-12,-21.98969,1.879474,2.891467,0.02261,-2.199941,26
1576,14,-56,-21.96532,1.92339,2.441203,0.475311,-2.281785,32
1577,17,-13,-21.95204,1.879635,2.891467,0.026376,-2.196418,26
1578,16,-34,-21.94795,1.893698,2.744207,0.174045,-2.212604,3
1579,4,-115,-21.92416,2.133027,0.757012,2.163619,-2.734891,16
1580,7,-101,-21.91609,2.053912,1.292494,1.628944,-2.588944,92
1581,17,-14,-21.91149,1.879808,2.891467,0.03043,-2.192641,26
1582,12,-72,-21.89716,1.956098,2.127024,0.796306,-2.360401,34
1583,8,-96,-21.88106,2.031943,1.465094,1.459847,-2.539422,49
1584,6,-106,-21.87613,2.078028,1.116977,1.808457,-2.63399,81
1585,17,-15,-21.86807,1.879995,2.891467,0.034773,-2.188615,26
1586,15,-47,-21.86076,1.908664,2.594109,0.332861,-2.235016,22
1587,10,-85,-21.84798,1.992042,1.801695,1.126553,-2.445227,55
1588,16,-35,-21.84612,1.894137,2.744207,0.184228,-2.203929,3
1589,13,-65,-21.83329,1.939809,2.285505,0.644212,-2.313316,24
1590,17,-16,-21.82176,1.880193,2.891467,0.039403,-2.18434,26
1591,11,-79,-21.81696,1.973851,1.965758,0.965592,-2.398378,45
1592,14,-57,-21.79788,1.924122,2.441203,0.492055,-2.269595,32
1593,17,-17,-21.77257,1.880404,2.891467,0.044322,-2.179819,26
1594,9,-91,-21.77219,2.01179,1.634816,1.301011,-2.485482,50
1595,5,-111,-21.76008,2.104755,0.938498,1.99854,-2.674515,75
1596,16,-36,-21.74144,1.894589,2.744207,0.194696,-2.195053,3
1597,1,-128,-21.73134,2.254827,0.194009,2.745904,-2.872849,27
1598,2,-124,-21.72476,2.205934,0.384816,2.555754,-2.821431,16
1599,15,-48,-21.72051,1.909273,2.594109,0.346886,-2.224606,22
1600,17,-18,-21.7205,1.880628,2.891467,0.049529,-2.175056,26
1601,0,-132,-21.68875,2.328401,0,2.944171,-2.921518,27
