id,v,Longitude,Latitude,rIn,EeVVib,EeVRot
1185,12,-4.200000e+01,-6.126582e+01,1.755853e+00,3.231849e+00,3.952581e-01
1186,5,-9.800000e+01,-6.124060e+01,1.889385e+00,1.408831e+00,2.220798e+00
1187,2,-1.140000e+02,-6.123813e+01,1.978928e+00,5.741937e-01,3.055682e+00
1188,13,-2.600000e+01,-6.123088e+01,1.740942e+00,3.478019e+00,1.525824e-01
1189,8,-7.900000e+01,-6.122389e+01,1.824529e+00,2.211477e+00,1.419823e+00
1190,3,-1.090000e+02,-6.119890e+01,1.944724e+00,8.559607e-01,2.777838e+00
1191,11,-5.400000e+01,-6.117287e+01,1.771828e+00,2.982104e+00,6.542983e-01
1192,1,-1.190000e+02,-6.116972e+01,2.021940e+00,2.888725e-01,3.347844e+00
1193,7,-8.600000e+01,-6.114876e+01,1.844666e+00,1.947483e+00,1.691330e+00
1194,13,-2.700000e+01,-6.111380e+01,1.741213e+00,3.478019e+00,1.642901e-01
1195,9,-7.200000e+01,-6.108751e+01,1.806198e+00,2.471913e+00,1.173025e+00
1196,12,-4.300000e+01,-6.107878e+01,1.756291e+00,3.231849e+00,4.139624e-01
1197,4,-1.040000e+02,-6.105296e+01,1.915786e+00,1.134173e+00,2.514220e+00
1198,10,-6.400000e+01,-6.102574e+01,1.788783e+00,2.728790e+00,9.223253e-01
1199,0,-1.240000e+02,-6.099285e+01,2.085933e+00,0.000000e+00,3.654404e+00
1200,13,-2.800000e+01,-6.099243e+01,1.741493e+00,3.478019e+00,1.764270e-01
1201,11,-5.500000e+01,-6.093299e+01,1.772395e+00,2.982104e+00,6.782868e-01
1202,12,-4.400000e+01,-6.088749e+01,1.756738e+00,3.231849e+00,4.330907e-01
1203,8,-8.000000e+01,-6.087189e+01,1.825385e+00,2.211477e+00,1.455023e+00
1204,13,-2.900000e+01,-6.086678e+01,1.741785e+00,3.478019e+00,1.889924e-01
1205,6,-9.300000e+01,-6.086057e+01,1.866891e+00,1.679934e+00,1.987697e+00
1206,5,-9.900000e+01,-6.080132e+01,1.890487e+00,1.408831e+00,2.264726e+00
1207,9,-7.300000e+01,-6.076735e+01,1.806969e+00,2.471913e+00,1.205041e+00
1208,7,-8.700000e+01,-6.076497e+01,1.845608e+00,1.947483e+00,1.729709e+00
1209,10,-6.500000e+01,-6.074153e+01,1.789462e+00,2.728790e+00,9.507454e-01
1210,13,-3.000000e+01,-6.073684e+01,1.742086e+00,3.478019e+00,2.019861e-01
1211,2,-1.150000e+02,-6.072361e+01,1.980282e+00,5.741937e-01,3.107134e+00
1212,3,-1.100000e+02,-6.070816e+01,1.945992e+00,8.559607e-01,2.826912e+00
1213,12,-4.500000e+01,-6.069198e+01,1.757197e+00,3.231849e+00,4.526418e-01
1214,11,-5.600000e+01,-6.068892e+01,1.772972e+00,2.982104e+00,7.026932e-01
1215,1,-1.200000e+02,-6.063145e+01,2.023391e+00,2.888725e-01,3.401671e+00
1216,13,-3.100000e+01,-6.060263e+01,1.742397e+00,3.478019e+00,2.154073e-01
1217,4,-1.050000e+02,-6.058601e+01,1.916975e+00,1.134173e+00,2.560915e+00
1218,8,-8.100000e+01,-6.051587e+01,1.826252e+00,2.211477e+00,1.490626e+00
1219,12,-4.600000e+01,-6.049225e+01,1.757665e+00,3.231849e+00,4.726155e-01
1220,13,-3.200000e+01,-6.046414e+01,1.742719e+00,3.478019e+00,2.292557e-01
1221,10,-6.600000e+01,-6.045321e+01,1.790151e+00,2.728790e+00,9.795777e-01
1222,6,-9.400000e+01,-6.044510e+01,1.867924e+00,1.679934e+00,2.029245e+00
1223,9,-7.400000e+01,-6.044312e+01,1.807752e+00,2.471913e+00,1.237464e+00
1224,11,-5.700000e+01,-6.044068e+01,1.773561e+00,2.982104e+00,7.275170e-01
1225,0,-1.250000e+02,-6.043087e+01,2.087506e+00,0.000000e+00,3.710602e+00
1226,7,-8.800000e+01,-6.037720e+01,1.846563e+00,1.947483e+00,1.768485e+00
1227,5,-1.000000e+02,-6.035816e+01,1.891603e+00,1.408831e+00,2.309042e+00
1228,14,-0.000000e+00,-6.033085e+01,1.728708e+00,3.720604e+00,0.000000e+00
1229,14,-1.000000e+00,-6.032654e+01,1.728718e+00,3.720604e+00,4.310000e-04
1230,13,-3.300000e+01,-6.032139e+01,1.743051e+00,3.478019e+00,2.435308e-01
1231,14,-2.000000e+00,-6.031792e+01,1.728738e+00,3.720604e+00,1.293300e-03
1232,14,-3.000000e+00,-6.030499e+01,1.728768e+00,3.720604e+00,2.586400e-03
1233,12,-4.700000e+01,-6.028829e+01,1.758145e+00,3.231849e+00,4.930107e-01
1234,14,-4.000000e+00,-6.028774e+01,1.728807e+00,3.720604e+00,4.310500e-03
1235,14,-5.000000e+00,-6.026619e+01,1.728857e+00,3.720604e+00,6.465700e-03
1236,14,-6.000000e+00,-6.024034e+01,1.728916e+00,3.720604e+00,9.051300e-03
1237,3,-1.110000e+02,-6.021364e+01,1.947273e+00,8.559607e-01,2.876364e+00
1238,14,-7.000000e+00,-6.021017e+01,1.728986e+00,3.720604e+00,1.206800e-02
1239,2,-1.160000e+02,-6.020536e+01,1.981649e+00,5.741937e-01,3.158959e+00
1240,11,-5.800000e+01,-6.018828e+01,1.774160e+00,2.982104e+00,7.527572e-01
1241,14,-8.000000e+00,-6.017570e+01,1.729065e+00,3.720604e+00,1.551510e-02
1242,13,-3.400000e+01,-6.017438e+01,1.743393e+00,3.478019e+00,2.582317e-01
1243,10,-6.700000e+01,-6.016078e+01,1.790852e+00,2.728790e+00,1.008821e+00
1244,8,-8.200000e+01,-6.015583e+01,1.827131e+00,2.211477e+00,1.526629e+00
1245,14,-9.000000e+00,-6.013692e+01,1.729154e+00,3.720604e+00,1.939270e-02
1246,4,-1.060000e+02,-6.011525e+01,1.918176e+00,1.134173e+00,2.607991e+00
1247,9,-7.500000e+01,-6.011483e+01,1.808547e+00,2.471913e+00,1.270293e+00
1248,14,-1.000000e+01,-6.009384e+01,1.729253e+00,3.720604e+00,2.370080e-02
1249,1,-1.210000e+02,-6.008950e+01,2.024857e+00,2.888725e-01,3.455867e+00
1250,12,-4.800000e+01,-6.008013e+01,1.758634e+00,3.231849e+00,5.138266e-01
1251,14,-1.100000e+01,-6.004646e+01,1.729363e+00,3.720604e+00,2.843890e-02
1252,6,-9.500000e+01,-6.002571e+01,1.868969e+00,1.679934e+00,2.071184e+00
1253,13,-3.500000e+01,-6.002312e+01,1.743745e+00,3.478019e+00,2.733580e-01
1254,14,-1.200000e+01,-5.999478e+01,1.729482e+00,3.720604e+00,3.360690e-02
1255,7,-8.900000e+01,-5.998549e+01,1.847530e+00,1.947483e+00,1.807657e+00
1256,14,-1.300000e+01,-5.993880e+01,1.729611e+00,3.720604e+00,3.920450e-02
1257,11,-5.900000e+01,-5.993173e+01,1.774770e+00,2.982104e+00,7.784124e-01
1258,5,-1.010000e+02,-5.991115e+01,1.892730e+00,1.408831e+00,2.353743e+00
1259,14,-1.400000e+01,-5.987853e+01,1.729750e+00,3.720604e+00,4.523180e-02
1260,12,-4.900000e+01,-5.986778e+01,1.759135e+00,3.231849e+00,5.350623e-01
1261,13,-3.600000e+01,-5.986761e+01,1.744108e+00,3.478019e+00,2.889093e-01
1262,0,-1.260000e+02,-5.986527e+01,2.089096e+00,0.000000e+00,3.767162e+00
1263,10,-6.800000e+01,-5.986424e+01,1.791564e+00,2.728790e+00,1.038475e+00
1264,14,-1.500000e+01,-5.981397e+01,1.729899e+00,3.720604e+00,5.168830e-02
1265,8,-8.300000e+01,-5.979179e+01,1.828022e+00,2.211477e+00,1.563033e+00
1266,9,-7.600000e+01,-5.978249e+01,1.809352e+00,2.471913e+00,1.303527e+00
1267,14,-1.600000e+01,-5.974511e+01,1.730058e+00,3.720604e+00,5.857360e-02
1268,3,-1.120000e+02,-5.971537e+01,1.948568e+00,8.559607e-01,2.926191e+00
1269,13,-3.700000e+01,-5.970786e+01,1.744481e+00,3.478019e+00,3.048846e-01
1270,2,-1.170000e+02,-5.968340e+01,1.983030e+00,5.741937e-01,3.211155e+00
1271,14,-1.700000e+01,-5.967197e+01,1.730227e+00,3.720604e+00,6.588800e-02
1272,11,-6.000000e+01,-5.967103e+01,1.775391e+00,2.982104e+00,8.044820e-01
1273,12,-5.000000e+01,-5.965123e+01,1.759646e+00,3.231849e+00,5.567174e-01
1274,4,-1.070000e+02,-5.964068e+01,1.919391e+00,1.134173e+00,2.655447e+00
1275,6,-9.600000e+01,-5.960243e+01,1.870027e+00,1.679934e+00,2.113511e+00
1276,14,-1.800000e+01,-5.959455e+01,1.730406e+00,3.720604e+00,7.363040e-02
1277,7,-9.000000e+01,-5.958983e+01,1.848508e+00,1.947483e+00,1.847222e+00
1278,10,-6.900000e+01,-5.956362e+01,1.792287e+00,2.728790e+00,1.068537e+00
1279,1,-1.220000e+02,-5.954389e+01,2.026337e+00,2.888725e-01,3.510427e+00
1280,13,-3.800000e+01,-5.954387e+01,1.744864e+00,3.478019e+00,3.212832e-01
1281,14,-1.900000e+01,-5.951284e+01,1.730595e+00,3.720604e+00,8.180120e-02
1282,5,-1.020000e+02,-5.946030e+01,1.893871e+00,1.408831e+00,2.398828e+00
1283,9,-7.700000e+01,-5.944612e+01,1.810169e+00,2.471913e+00,1.337164e+00
1284,12,-5.100000e+01,-5.943050e+01,1.760167e+00,3.231849e+00,5.787905e-01
1285,14,-2.000000e+01,-5.942685e+01,1.730794e+00,3.720604e+00,9.039970e-02
1286,8,-8.400000e+01,-5.942378e+01,1.828924e+00,2.211477e+00,1.599835e+00
1287,11,-6.100000e+01,-5.940621e+01,1.776023e+00,2.982104e+00,8.309644e-01
1288,13,-3.900000e+01,-5.937565e+01,1.745258e+00,3.478019e+00,3.381050e-01
1289,14,-2.100000e+01,-5.933659e+01,1.731003e+00,3.720604e+00,9.942580e-02
1290,0,-1.270000e+02,-5.929606e+01,2.090701e+00,0.000000e+00,3.824083e+00
1291,10,-7.000000e+01,-5.925892e+01,1.793022e+00,2.728790e+00,1.099007e+00
1292,14,-2.200000e+01,-5.924206e+01,1.731222e+00,3.720604e+00,1.088787e-01
1293,3,-1.130000e+02,-5.921337e+01,1.949876e+00,8.559607e-01,2.976391e+00
1294,12,-5.200000e+01,-5.920559e+01,1.760700e+00,3.231849e+00,6.012807e-01
1295,13,-4.000000e+01,-5.920321e+01,1.745662e+00,3.478019e+00,3.553489e-01
1296,7,-9.100000e+01,-5.919025e+01,1.849499e+00,1.947483e+00,1.887181e+00
1297,6,-9.700000e+01,-5.917527e+01,1.871097e+00,1.679934e+00,2.156227e+00
1298,4,-1.080000e+02,-5.916234e+01,1.920619e+00,1.134173e+00,2.703282e+00
1299,2,-1.180000e+02,-5.915776e+01,1.984426e+00,5.741937e-01,3.263719e+00
1300,14,-2.300000e+01,-5.914326e+01,1.731451e+00,3.720604e+00,1.187586e-01
1301,11,-6.200000e+01,-5.913726e+01,1.776666e+00,2.982104e+00,8.578590e-01
1302,9,-7.800000e+01,-5.910573e+01,1.810998e+00,2.471913e+00,1.371203e+00
1303,8,-8.500000e+01,-5.905179e+01,1.829839e+00,2.211477e+00,1.637033e+00
1304,14,-2.400000e+01,-5.904021e+01,1.731690e+00,3.720604e+00,1.290644e-01
1305,13,-4.100000e+01,-5.902656e+01,1.746076e+00,3.478019e+00,3.730142e-01
1306,5,-1.030000e+02,-5.900562e+01,1.895024e+00,1.408831e+00,2.444296e+00
1307,1,-1.230000e+02,-5.899465e+01,2.027832e+00,2.888725e-01,3.565351e+00
1308,12,-5.300000e+01,-5.897653e+01,1.761243e+00,3.231849e+00,6.241875e-01
1309,10,-7.100000e+01,-5.895016e+01,1.793767e+00,2.728790e+00,1.129883e+00
1310,14,-2.500000e+01,-5.893288e+01,1.731939e+00,3.720604e+00,1.397966e-01
1311,11,-6.300000e+01,-5.886421e+01,1.777319e+00,2.982104e+00,8.851646e-01
1312,13,-4.200000e+01,-5.884570e+01,1.746501e+00,3.478019e+00,3.911003e-01
1313,14,-2.600000e+01,-5.882131e+01,1.732198e+00,3.720604e+00,1.509538e-01
1314,7,-9.200000e+01,-5.878676e+01,1.850502e+00,1.947483e+00,1.927530e+00
1315,9,-7.900000e+01,-5.876133e+01,1.811838e+00,2.471913e+00,1.405643e+00
1316,6,-9.800000e+01,-5.874426e+01,1.872180e+00,1.679934e+00,2.199329e+00
1317,12,-5.400000e+01,-5.874330e+01,1.761796e+00,3.231849e+00,6.475098e-01
1318,0,-1.280000e+02,-5.872328e+01,2.092322e+00,0.000000e+00,3.881361e+00
1319,3,-1.140000e+02,-5.870765e+01,1.951198e+00,8.559607e-01,3.026963e+00
1320,14,-2.700000e+01,-5.870549e+01,1.732468e+00,3.720604e+00,1.625360e-01
1321,4,-1.090000e+02,-5.868024e+01,1.921861e+00,1.134173e+00,2.751492e+00
1322,8,-8.600000e+01,-5.867585e+01,1.830765e+00,2.211477e+00,1.674627e+00
1323,13,-4.300000e+01,-5.866064e+01,1.746936e+00,3.478019e+00,4.096065e-01
1324,10,-7.200000e+01,-5.863734e+01,1.794524e+00,2.728790e+00,1.161164e+00
1325,2,-1.190000e+02,-5.862845e+01,1.985836e+00,5.741937e-01,3.316650e+00
1326,11,-6.400000e+01,-5.858705e+01,1.777984e+00,2.982104e+00,9.128802e-01
1327,14,-2.800000e+01,-5.858542e+01,1.732747e+00,3.720604e+00,1.745430e-01
1328,5,-1.040000e+02,-5.854715e+01,1.896191e+00,1.408831e+00,2.490143e+00
1329,12,-5.500000e+01,-5.850594e+01,1.762360e+00,3.231849e+00,6.712463e-01
1330,13,-4.400000e+01,-5.847138e+01,1.747382e+00,3.478019e+00,4.285320e-01
1331,14,-2.900000e+01,-5.846111e+01,1.733037e+00,3.720604e+00,1.869738e-01
1332,1,-1.240000e+02,-5.844179e+01,2.029342e+00,2.888725e-01,3.620637e+00
1333,9,-8.000000e+01,-5.841294e+01,1.812690e+00,2.471913e+00,1.440482e+00
1334,7,-9.300000e+01,-5.837937e+01,1.851517e+00,1.947483e+00,1.968268e+00
1335,14,-3.000000e+01,-5.833257e+01,1.733336e+00,3.720604e+00,1.998284e-01
1336,10,-7.300000e+01,-5.832049e+01,1.795292e+00,2.728790e+00,1.192850e+00
1337,6,-9.900000e+01,-5.830940e+01,1.873275e+00,1.679934e+00,2.242814e+00
1338,11,-6.500000e+01,-5.830581e+01,1.778660e+00,2.982104e+00,9.410045e-01
1339,8,-8.700000e+01,-5.829597e+01,1.831703e+00,2.211477e+00,1.712615e+00
1340,13,-4.500000e+01,-5.827794e+01,1.747838e+00,3.478019e+00,4.478758e-01
1341,12,-5.600000e+01,-5.826443e+01,1.762935e+00,3.231849e+00,6.953967e-01
1342,14,-3.100000e+01,-5.819979e+01,1.733646e+00,3.720604e+00,2.131057e-01
1343,3,-1.150000e+02,-5.819823e+01,1.952533e+00,8.559607e-01,3.077906e+00
1344,4,-1.100000e+02,-5.819439e+01,1.923115e+00,1.134173e+00,2.800077e+00
1345,0,-1.290000e+02,-5.814694e+01,2.093959e+00,0.000000e+00,3.938995e+00
1346,2,-1.200000e+02,-5.809549e+01,1.987260e+00,5.741937e-01,3.369946e+00
1347,5,-1.050000e+02,-5.808488e+01,1.897370e+00,1.408831e+00,2.536370e+00
1348,13,-4.600000e+01,-5.808033e+01,1.748304e+00,3.478019e+00,4.676375e-01
1349,14,-3.200000e+01,-5.806279e+01,1.733966e+00,3.720604e+00,2.268055e-01
1350,9,-8.100000e+01,-5.806057e+01,1.813553e+00,2.471913e+00,1.475719e+00
1351,11,-6.600000e+01,-5.802049e+01,1.779347e+00,2.982104e+00,9.695365e-01
1352,12,-5.700000e+01,-5.801880e+01,1.763521e+00,3.231849e+00,7.199596e-01
1353,10,-7.400000e+01,-5.799961e+01,1.796072e+00,2.728790e+00,1.224938e+00
1354,7,-9.400000e+01,-5.796811e+01,1.852544e+00,1.947483e+00,2.009395e+00
1355,15,-0.000000e+00,-5.794096e+01,1.720506e+00,3.959593e+00,0.000000e+00
1356,15,-1.000000e+00,-5.793670e+01,1.720516e+00,3.959593e+00,4.264000e-04
1357,15,-2.000000e+00,-5.792817e+01,1.720536e+00,3.959593e+00,1.279200e-03
1358,14,-3.300000e+01,-5.792158e+01,1.734297e+00,3.720604e+00,2.409274e-01
1359,15,-3.000000e+00,-5.791538e+01,1.720565e+00,3.959593e+00,2.558400e-03
1360,8,-8.800000e+01,-5.791217e+01,1.832652e+00,2.211477e+00,1.750995e+00
1361,15,-4.000000e+00,-5.789832e+01,1.720605e+00,3.959593e+00,4.263700e-03
1362,1,-1.250000e+02,-5.788534e+01,2.030867e+00,2.888725e-01,3.676282e+00
1363,13,-4.700000e+01,-5.787854e+01,1.748781e+00,3.478019e+00,4.878161e-01
1364,15,-5.000000e+00,-5.787701e+01,1.720654e+00,3.959593e+00,6.395400e-03
1365,6,-1.000000e+02,-5.787071e+01,1.874383e+00,1.679934e+00,2.286683e+00
1366,15,-6.000000e+00,-5.785143e+01,1.720713e+00,3.959593e+00,8.953300e-03
1367,15,-7.000000e+00,-5.782159e+01,1.720782e+00,3.959593e+00,1.193700e-02
1368,15,-8.000000e+00,-5.778749e+01,1.720861e+00,3.959593e+00,1.534690e-02
1369,14,-3.400000e+01,-5.777614e+01,1.734637e+00,3.720604e+00,2.554705e-01
1370,12,-5.800000e+01,-5.776906e+01,1.764118e+00,3.231849e+00,7.449339e-01
1371,15,-9.000000e+00,-5.774914e+01,1.720950e+00,3.959593e+00,1.918240e-02
1372,11,-6.700000e+01,-5.773111e+01,1.780045e+00,2.982104e+00,9.984747e-01
1373,15,-1.000000e+01,-5.770653e+01,1.721049e+00,3.959593e+00,2.344340e-02
1374,4,-1.110000e+02,-5.770481e+01,1.924384e+00,1.134173e+00,2.849035e+00
1375,9,-8.200000e+01,-5.770424e+01,1.814428e+00,2.471913e+00,1.511352e+00
1376,3,-1.160000e+02,-5.768513e+01,1.953882e+00,8.559607e-01,3.129215e+00
1377,10,-7.500000e+01,-5.767472e+01,1.796863e+00,2.728790e+00,1.257427e+00
1378,13,-4.800000e+01,-5.767259e+01,1.749269e+00,3.478019e+00,5.084107e-01
1379,15,-1.100000e+01,-5.765966e+01,1.721157e+00,3.959593e+00,2.813000e-02
1380,14,-3.500000e+01,-5.762650e+01,1.734988e+00,3.720604e+00,2.704346e-01
1381,5,-1.060000e+02,-5.761885e+01,1.898562e+00,1.408831e+00,2.582973e+00
1382,15,-1.200000e+01,-5.760854e+01,1.721276e+00,3.959593e+00,3.324190e-02
1383,0,-1.300000e+02,-5.756706e+01,2.095612e+00,0.000000e+00,3.996983e+00
1384,2,-1.210000e+02,-5.755890e+01,1.988698e+00,5.741937e-01,3.423605e+00
1385,15,-1.300000e+01,-5.755317e+01,1.721404e+00,3.959593e+00,3.877890e-02
1386,7,-9.500000e+01,-5.755298e+01,1.853583e+00,1.947483e+00,2.050908e+00
1387,8,-8.900000e+01,-5.752446e+01,1.833614e+00,2.211477e+00,1.789767e+00
1388,12,-5.900000e+01,-5.751521e+01,1.764725e+00,3.231849e+00,7.703192e-01
1389,15,-1.400000e+01,-5.749355e+01,1.721542e+00,3.959593e+00,4.474060e-02
1390,14,-3.600000e+01,-5.747266e+01,1.735348e+00,3.720604e+00,2.858186e-01
1391,13,-4.900000e+01,-5.746249e+01,1.749767e+00,3.478019e+00,5.294209e-01
1392,11,-6.800000e+01,-5.743767e+01,1.780754e+00,2.982104e+00,1.027819e+00
1393,15,-1.500000e+01,-5.742969e+01,1.721691e+00,3.959593e+00,5.112690e-02
1394,6,-1.010000e+02,-5.742822e+01,1.875503e+00,1.679934e+00,2.330932e+00
1395,15,-1.600000e+01,-5.736159e+01,1.721849e+00,3.959593e+00,5.793730e-02
1396,10,-7.600000e+01,-5.734583e+01,1.797665e+00,2.728790e+00,1.290316e+00
1397,9,-8.300000e+01,-5.734395e+01,1.815315e+00,2.471913e+00,1.547381e+00
1398,1,-1.260000e+02,-5.732532e+01,2.032407e+00,2.888725e-01,3.732285e+00
1399,14,-3.700000e+01,-5.731463e+01,1.735720e+00,3.720604e+00,3.016221e-01
1400,15,-1.700000e+01,-5.728924e+01,1.722017e+00,3.959593e+00,6.517200e-02
1401,12,-6.000000e+01,-5.725726e+01,1.765344e+00,3.231849e+00,7.961136e-01
1402,13,-5.000000e+01,-5.724825e+01,1.750276e+00,3.478019e+00,5.508453e-01
1403,15,-1.800000e+01,-5.721266e+01,1.722195e+00,3.959593e+00,7.283040e-02
1404,4,-1.120000e+02,-5.721153e+01,1.925665e+00,1.134173e+00,2.898363e+00
1405,3,-1.170000e+02,-5.716838e+01,1.955246e+00,8.559607e-01,3.180891e+00
1406,14,-3.800000e+01,-5.715240e+01,1.736101e+00,3.720604e+00,3.178445e-01
1407,5,-1.070000e+02,-5.714906e+01,1.899767e+00,1.408831e+00,2.629952e+00
1408,11,-6.900000e+01,-5.714019e+01,1.781474e+00,2.982104e+00,1.057566e+00
1409,7,-9.600000e+01,-5.713401e+01,1.854635e+00,1.947483e+00,2.092805e+00
1410,8,-9.000000e+01,-5.713285e+01,1.834588e+00,2.211477e+00,1.828927e+00
1411,15,-1.900000e+01,-5.713184e+01,1.722383e+00,3.959593e+00,8.091250e-02
1412,15,-2.000000e+01,-5.704679e+01,1.722581e+00,3.959593e+00,8.941740e-02
1413,13,-5.100000e+01,-5.702987e+01,1.750795e+00,3.478019e+00,5.726832e-01
1414,2,-1.220000e+02,-5.701871e+01,1.990151e+00,5.741937e-01,3.477625e+00
1415,10,-7.700000e+01,-5.701295e+01,1.798479e+00,2.728790e+00,1.323604e+00
1416,12,-6.100000e+01,-5.699523e+01,1.765973e+00,3.231849e+00,8.223168e-01
1417,14,-3.900000e+01,-5.698600e+01,1.736493e+00,3.720604e+00,3.344853e-01
1418,0,-1.310000e+02,-5.698366e+01,2.097281e+00,0.000000e+00,4.055323e+00
1419,6,-1.020000e+02,-5.698194e+01,1.876636e+00,1.679934e+00,2.375561e+00
1420,9,-8.400000e+01,-5.697973e+01,1.816213e+00,2.471913e+00,1.583803e+00
1421,15,-2.100000e+01,-5.695751e+01,1.722788e+00,3.959593e+00,9.834520e-02
1422,15,-2.200000e+01,-5.686401e+01,1.723006e+00,3.959593e+00,1.076953e-01
1423,11,-7.000000e+01,-5.683868e+01,1.782205e+00,2.982104e+00,1.087717e+00
1424,14,-4.000000e+01,-5.681542e+01,1.736895e+00,3.720604e+00,3.515433e-01
1425,13,-5.200000e+01,-5.680736e+01,1.751325e+00,3.478019e+00,5.949340e-01
1426,15,-2.300000e+01,-5.676629e+01,1.723234e+00,3.959593e+00,1.174671e-01
1427,1,-1.270000e+02,-5.676174e+01,2.033962e+00,2.888725e-01,3.788643e+00
1428,8,-9.100000e+01,-5.673736e+01,1.835573e+00,2.211477e+00,1.868476e+00
1429,12,-6.200000e+01,-5.672913e+01,1.766613e+00,3.231849e+00,8.489274e-01
1430,4,-1.130000e+02,-5.671456e+01,1.926960e+00,1.134173e+00,2.948060e+00
1431,7,-9.700000e+01,-5.671121e+01,1.855699e+00,1.947483e+00,2.135085e+00
1432,10,-7.800000e+01,-5.667610e+01,1.799304e+00,2.728790e+00,1.357289e+00
1433,5,-1.080000e+02,-5.667554e+01,1.900985e+00,1.408831e+00,2.677304e+00
1434,15,-2.400000e+01,-5.666435e+01,1.723472e+00,3.959593e+00,1.276611e-01
1435,3,-1.180000e+02,-5.664798e+01,1.956623e+00,8.559607e-01,3.232930e+00
1436,14,-4.100000e+01,-5.664067e+01,1.737307e+00,3.720604e+00,3.690182e-01
1437,9,-8.500000e+01,-5.661158e+01,1.817123e+00,2.471913e+00,1.620618e+00
1438,13,-5.300000e+01,-5.658074e+01,1.751865e+00,3.478019e+00,6.175961e-01
1439,15,-2.500000e+01,-5.655820e+01,1.723720e+00,3.959593e+00,1.382760e-01
1440,11,-7.100000e+01,-5.653316e+01,1.782948e+00,2.982104e+00,1.118270e+00
1441,6,-1.030000e+02,-5.653187e+01,1.877781e+00,1.679934e+00,2.420567e+00
1442,2,-1.230000e+02,-5.647493e+01,1.991619e+00,5.741937e-01,3.532003e+00
1443,14,-4.200000e+01,-5.646176e+01,1.737730e+00,3.720604e+00,3.869094e-01
1444,12,-6.300000e+01,-5.645896e+01,1.767264e+00,3.231849e+00,8.759442e-01
1445,15,-2.600000e+01,-5.644785e+01,1.723978e+00,3.959593e+00,1.493115e-01
1446,0,-1.320000e+02,-5.639677e+01,2.098966e+00,0.000000e+00,4.114012e+00
1447,13,-5.400000e+01,-5.635001e+01,1.752416e+00,3.478019e+00,6.406695e-01
1448,8,-9.200000e+01,-5.633802e+01,1.836571e+00,2.211477e+00,1.908410e+00
1449,10,-7.900000e+01,-5.633529e+01,1.800140e+00,2.728790e+00,1.391370e+00
1450,15,-2.700000e+01,-5.633329e+01,1.724246e+00,3.959593e+00,1.607675e-01
1451,7,-9.800000e+01,-5.628459e+01,1.856775e+00,1.947483e+00,2.177746e+00
1452,14,-4.300000e+01,-5.627869e+01,1.738163e+00,3.720604e+00,4.052159e-01
1453,9,-8.600000e+01,-5.623953e+01,1.818045e+00,2.471913e+00,1.657823e+00
1454,11,-7.200000e+01,-5.622363e+01,1.783702e+00,2.982104e+00,1.149223e+00
1455,15,-2.800000e+01,-5.621453e+01,1.724524e+00,3.959593e+00,1.726434e-01
1456,4,-1.140000e+02,-5.621393e+01,1.928268e+00,1.134173e+00,2.998123e+00
1457,5,-1.090000e+02,-5.619831e+01,1.902216e+00,1.408831e+00,2.725027e+00
1458,1,-1.280000e+02,-5.619463e+01,2.035532e+00,2.888725e-01,3.845354e+00
1459,12,-6.400000e+01,-5.618474e+01,1.767926e+00,3.231849e+00,9.033662e-01
1460,3,-1.190000e+02,-5.612396e+01,1.958014e+00,8.559607e-01,3.285332e+00
1461,13,-5.500000e+01,-5.611518e+01,1.752978e+00,3.478019e+00,6.641524e-01
1462,15,-2.900000e+01,-5.609157e+01,1.724812e+00,3.959593e+00,1.849386e-01
1463,14,-4.400000e+01,-5.609148e+01,1.738606e+00,3.720604e+00,4.239370e-01
1464,6,-1.040000e+02,-5.607806e+01,1.878940e+00,1.679934e+00,2.465949e+00
1465,10,-8.000000e+01,-5.599053e+01,1.800989e+00,2.728790e+00,1.425846e+00
1466,15,-3.000000e+01,-5.596443e+01,1.725110e+00,3.959593e+00,1.976526e-01
1467,8,-9.300000e+01,-5.593482e+01,1.837581e+00,2.211477e+00,1.948730e+00
1468,2,-1.240000e+02,-5.592758e+01,1.993101e+00,5.741937e-01,3.586738e+00
1469,11,-7.300000e+01,-5.591010e+01,1.784466e+00,2.982104e+00,1.180575e+00
1470,12,-6.500000e+01,-5.590647e+01,1.768599e+00,3.231849e+00,9.311926e-01
1471,14,-4.500000e+01,-5.590013e+01,1.739060e+00,3.720604e+00,4.430718e-01
1472,13,-5.600000e+01,-5.587626e+01,1.753551e+00,3.478019e+00,6.880445e-01
1473,9,-8.700000e+01,-5.586359e+01,1.818979e+00,2.471913e+00,1.695417e+00
1474,7,-9.900000e+01,-5.585419e+01,1.857864e+00,1.947483e+00,2.220787e+00
1475,15,-3.100000e+01,-5.583311e+01,1.725418e+00,3.959593e+00,2.107851e-01
1476,0,-1.330000e+02,-5.580641e+01,2.100667e+00,0.000000e+00,4.173048e+00
1477,5,-1.100000e+02,-5.571738e+01,1.903461e+00,1.408831e+00,2.773120e+00
1478,4,-1.150000e+02,-5.570964e+01,1.929590e+00,1.134173e+00,3.048552e+00
1479,14,-4.600000e+01,-5.570465e+01,1.739525e+00,3.720604e+00,4.626199e-01
1480,15,-3.200000e+01,-5.569761e+01,1.725737e+00,3.959593e+00,2.243352e-01
1481,10,-8.100000e+01,-5.564184e+01,1.801848e+00,2.728790e+00,1.460715e+00
